DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,  10.078, -55.797, Back to the Sun
 0.03333, 170.922,-114.509, Rotor position possibly out of range
 0.03333,  10.078, -55.797, Sun position possibly out of range
 0.05000, 170.491,-114.480, Rotor position possibly out of range
 0.05000,  10.509, -55.766, Sun position possibly out of range
 0.06667, 170.061,-114.450, Rotor position possibly out of range
 0.06667,  10.939, -55.734, Sun position possibly out of range
 0.08333, 169.632,-114.418, Rotor position possibly out of range
 0.08333,  11.368, -55.700, Sun position possibly out of range
 0.10000, 169.203,-114.385, Rotor position possibly out of range
 0.10000,  11.797, -55.665, Sun position possibly out of range
 0.11667, 168.775,-114.351, Rotor position possibly out of range
 0.11667,  12.225, -55.629, Sun position possibly out of range
 0.13333, 168.347,-114.316, Rotor position possibly out of range
 0.13333,  12.653, -55.591, Sun position possibly out of range
 0.15028, 167.921,-114.279, Rotor position possibly out of range
 0.15028,  13.079, -55.553, Sun position possibly out of range
 0.16694, 167.495,-114.241, Rotor position possibly out of range
 0.16694,  13.505, -55.512, Sun position possibly out of range
 0.18333, 167.070,-114.202, Rotor position possibly out of range
 0.18333,  13.930, -55.471, Sun position possibly out of range
 0.20028, 166.646,-114.162, Rotor position possibly out of range
 0.20028,  14.354, -55.429, Sun position possibly out of range
 0.21694, 166.216,-114.120, Rotor position possibly out of range
 0.21694,  14.784, -55.384, Sun position possibly out of range
 0.23361, 165.794,-114.077, Rotor position possibly out of range
 0.23361,  15.206, -55.339, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  16.461, -55.197, Back to the Sun
 0.28333, 164.539,-113.942, Rotor position possibly out of range
 0.28333,  16.461, -55.197, Sun position possibly out of range
 0.30000, 164.120,-113.894, Rotor position possibly out of range
 0.30000,  16.880, -55.148, Sun position possibly out of range
 0.31667, 163.703,-113.845, Rotor position possibly out of range
 0.31667,  17.297, -55.096, Sun position possibly out of range
 0.33333, 163.286,-113.795, Rotor position possibly out of range
 0.33333,  17.714, -55.044, Sun position possibly out of range
 0.35000, 162.870,-113.744, Rotor position possibly out of range
 0.35000,  18.130, -54.991, Sun position possibly out of range
 0.36667, 162.456,-113.691, Rotor position possibly out of range
 0.36667,  18.544, -54.936, Sun position possibly out of range
 0.38333, 162.042,-113.637, Rotor position possibly out of range
 0.38333,  18.958, -54.880, Sun position possibly out of range
 0.40000, 161.630,-113.583, Rotor position possibly out of range
 0.40000,  19.370, -54.823, Sun position possibly out of range
 0.41667, 161.218,-113.526, Rotor position possibly out of range
 0.41667,  19.782, -54.765, Sun position possibly out of range
 0.43333, 160.808,-113.469, Rotor position possibly out of range
 0.43333,  20.192, -54.705, Sun position possibly out of range
