DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00028, 181.600,  59.600, Reference positions.

 0.00028, 157.138,-105.224, Rotor position possibly out of range
 0.00028,  24.462, -44.713, Sun position possibly out of range
 0.01667,  24.966, -12.000, Hot reference on ground (To)
 0.01667, 156.634, -72.508, Rotor position possibly out of range
 0.01667,  24.966, -12.000, Sun position possibly out of range
 0.03333,  25.476, -64.568, Back to the Sun
 0.03333, 156.124,-125.073, Rotor position possibly out of range
 0.03333,  25.476, -64.568, Sun position possibly out of range
 0.05000, 155.616,-124.995, Rotor position possibly out of range
 0.05000,  25.984, -64.493, Sun position possibly out of range
 0.06694, 155.103,-124.915, Rotor position possibly out of range
 0.06694,  26.497, -64.415, Sun position possibly out of range
 0.08333, 154.609,-124.835, Rotor position possibly out of range
 0.08333,  26.991, -64.338, Sun position possibly out of range
 0.10028, 154.100,-124.752, Rotor position possibly out of range
 0.10028,  27.500, -64.258, Sun position possibly out of range
 0.11667, 153.611,-124.670, Rotor position possibly out of range
 0.11667,  27.989, -64.179, Sun position possibly out of range
 0.13361, 153.108,-124.584, Rotor position possibly out of range
 0.13361,  28.492, -64.096, Sun position possibly out of range
 0.15000, 152.624,-124.499, Rotor position possibly out of range
 0.15000,  28.976, -64.014, Sun position possibly out of range
 0.16667, 152.134,-124.412, Rotor position possibly out of range
 0.16667,  29.466, -63.930, Sun position possibly out of range
 0.18333, 151.647,-124.323, Rotor position possibly out of range
 0.18333,  29.953, -63.844, Sun position possibly out of range
 0.20000, 151.163,-124.234, Rotor position possibly out of range
 0.20000,  30.437, -63.757, Sun position possibly out of range
 0.21667, 150.681,-124.143, Rotor position possibly out of range
 0.21667,  30.919, -63.669, Sun position possibly out of range
 0.23333, 150.202,-124.050, Rotor position possibly out of range
 0.23333,  31.398, -63.579, Sun position possibly out of range
 0.25028,  31.882, -43.487, Cold sky reference deviation in elevation
 0.25028, 149.718,-103.955, Rotor position possibly out of range
 0.25028,  31.882, -43.487, Sun position possibly out of range
 0.26667,  32.348, -12.000, Hot reference on ground (To)
 0.26667, 149.252, -72.466, Rotor position possibly out of range
 0.26667,  32.348, -12.000, Sun position possibly out of range
 0.28361,  32.827, -63.302, Back to the Sun
 0.28361, 148.773,-123.765, Rotor position possibly out of range
 0.28361,  32.827, -63.302, Sun position possibly out of range
 0.30000, 148.313,-123.669, Rotor position possibly out of range
 0.30000,  33.287, -63.209, Sun position possibly out of range
 0.31694, 147.840,-123.569, Rotor position possibly out of range
 0.31694,  33.760, -63.112, Sun position possibly out of range
 0.33333, 147.385,-123.472, Rotor position possibly out of range
 0.33333,  34.215, -63.017, Sun position possibly out of range
 0.35000, 146.925,-123.371, Rotor position possibly out of range
 0.35000,  34.675, -62.919, Sun position possibly out of range
 0.36667, 146.467,-123.270, Rotor position possibly out of range
 0.36667,  35.133, -62.820, Sun position possibly out of range
 0.38333, 146.012,-123.167, Rotor position possibly out of range
 0.38333,  35.588, -62.720, Sun position possibly out of range
 0.40028, 145.561,-123.063, Rotor position possibly out of range
 0.40028,  36.039, -62.619, Sun position possibly out of range
 0.41667, 145.111,-122.958, Rotor position possibly out of range
 0.41667,  36.489, -62.517, Sun position possibly out of range
 0.43361, 144.657,-122.851, Rotor position possibly out of range
 0.43361,  36.943, -62.411, Sun position possibly out of range
 0.45000, 144.221,-122.745, Rotor position possibly out of range
 0.45000,  37.379, -62.309, Sun position possibly out of range
 0.46694, 143.773,-122.635, Rotor position possibly out of range
 0.46694,  37.827, -62.201, Sun position possibly out of range
 0.48333, 143.342,-122.528, Rotor position possibly out of range
 0.48333,  38.258, -62.097, Sun position possibly out of range
 0.50028,  38.701, -41.987, Cold sky reference deviation in elevation
 0.50028, 142.899,-102.416, Rotor position possibly out of range
 0.50028,  38.701, -41.987, Sun position possibly out of range
 0.51667,  39.127, -12.000, Hot reference on ground (To)
 0.51667, 142.473, -72.426, Rotor position possibly out of range
 0.51667,  39.127, -12.000, Sun position possibly out of range
 0.53361,  39.564, -61.769, Back to the Sun
 0.53361, 142.036,-122.193, Rotor position possibly out of range
 0.53361,  39.564, -61.769, Sun position possibly out of range
