DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 182.000,  58.800, Reference positions.

 0.00000, 157.020,-103.634, Rotor position possibly out of range
 0.00000,  24.980, -43.923, Sun position possibly out of range
 0.01667,  25.480, -12.000, Hot reference on ground (To)
 0.01667, 156.520, -71.708, Rotor position possibly out of range
 0.01667,  25.480, -12.000, Sun position possibly out of range
 0.03333,  25.977, -63.774, Back to the Sun
 0.03361, 156.023,-123.479, Rotor position possibly out of range
 0.03361,  25.977, -63.774, Sun position possibly out of range
 0.05028, 155.528,-123.400, Rotor position possibly out of range
 0.05028,  26.472, -63.698, Sun position possibly out of range
 0.06694, 155.035,-123.319, Rotor position possibly out of range
 0.06694,  26.965, -63.620, Sun position possibly out of range
 0.08361, 154.545,-123.237, Rotor position possibly out of range
 0.08361,  27.455, -63.541, Sun position possibly out of range
 0.10028, 154.057,-123.154, Rotor position possibly out of range
 0.10028,  27.943, -63.461, Sun position possibly out of range
 0.11694, 153.564,-123.068, Rotor position possibly out of range
 0.11694,  28.436, -63.378, Sun position possibly out of range
 0.13333, 153.089,-122.984, Rotor position possibly out of range
 0.13333,  28.911, -63.296, Sun position possibly out of range
 0.15000, 152.609,-122.897, Rotor position possibly out of range
 0.15000,  29.391, -63.212, Sun position possibly out of range
 0.16667, 152.131,-122.809, Rotor position possibly out of range
 0.16667,  29.869, -63.126, Sun position possibly out of range
 0.18333, 151.655,-122.719, Rotor position possibly out of range
 0.18333,  30.345, -63.040, Sun position possibly out of range
 0.20000, 151.183,-122.629, Rotor position possibly out of range
 0.20000,  30.817, -62.952, Sun position possibly out of range
 0.21667, 150.712,-122.537, Rotor position possibly out of range
 0.21667,  31.288, -62.863, Sun position possibly out of range
 0.23333, 150.245,-122.444, Rotor position possibly out of range
 0.23333,  31.755, -62.772, Sun position possibly out of range
 0.25000,  32.220, -42.681, Cold sky reference deviation in elevation
 0.25000, 149.780,-102.349, Rotor position possibly out of range
 0.25000,  32.220, -42.681, Sun position possibly out of range
 0.26667,  32.683, -12.000, Hot reference on ground (To)
 0.26667, 149.317, -71.666, Rotor position possibly out of range
 0.26667,  32.683, -12.000, Sun position possibly out of range
 0.28333,  33.143, -62.494, Back to the Sun
 0.28333, 148.857,-122.157, Rotor position possibly out of range
 0.28333,  33.143, -62.494, Sun position possibly out of range
 0.30000, 148.400,-122.059, Rotor position possibly out of range
 0.30000,  33.600, -62.399, Sun position possibly out of range
 0.31667, 147.945,-121.961, Rotor position possibly out of range
 0.31667,  34.055, -62.302, Sun position possibly out of range
 0.33333, 147.493,-121.861, Rotor position possibly out of range
 0.33333,  34.507, -62.205, Sun position possibly out of range
 0.35028, 147.043,-121.759, Rotor position possibly out of range
 0.35028,  34.957, -62.107, Sun position possibly out of range
 0.36694, 146.596,-121.657, Rotor position possibly out of range
 0.36694,  35.404, -62.007, Sun position possibly out of range
 0.38361, 146.151,-121.554, Rotor position possibly out of range
 0.38361,  35.849, -61.906, Sun position possibly out of range
 0.40028, 145.702,-121.448, Rotor position possibly out of range
