DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 182.000,  58.800, Reference positions.

 0.00000, 157.725,-108.592, Rotor position possibly out of range
 0.00000,  24.275, -48.877, Sun position possibly out of range
 0.01667,  24.716, -12.000, Hot reference on ground (To)
 0.01667, 157.284, -71.712, Rotor position possibly out of range
 0.01667,  24.716, -12.000, Sun position possibly out of range
 0.03333,  25.155, -58.733, Back to the Sun
 0.03333, 156.845,-118.442, Rotor position possibly out of range
 0.03333,  25.155, -58.733, Sun position possibly out of range
 0.05000, 156.407,-118.366, Rotor position possibly out of range
 0.05000,  25.593, -58.659, Sun position possibly out of range
 0.06667, 155.971,-118.288, Rotor position possibly out of range
 0.06667,  26.029, -58.583, Sun position possibly out of range
 0.08333, 155.537,-118.209, Rotor position possibly out of range
 0.08333,  26.463, -58.507, Sun position possibly out of range
 0.10000, 155.104,-118.129, Rotor position possibly out of range
 0.10000,  26.896, -58.430, Sun position possibly out of range
 0.11667, 154.673,-118.048, Rotor position possibly out of range
 0.11667,  27.327, -58.351, Sun position possibly out of range
 0.13333, 154.244,-117.966, Rotor position possibly out of range
 0.13333,  27.756, -58.271, Sun position possibly out of range
 0.15000, 153.817,-117.882, Rotor position possibly out of range
 0.15000,  28.183, -58.190, Sun position possibly out of range
 0.16667, 153.391,-117.798, Rotor position possibly out of range
 0.16667,  28.609, -58.108, Sun position possibly out of range
 0.18333, 152.968,-117.712, Rotor position possibly out of range
 0.18333,  29.032, -58.025, Sun position possibly out of range
 0.20000, 152.546,-117.625, Rotor position possibly out of range
 0.20000,  29.454, -57.940, Sun position possibly out of range
 0.21667, 152.125,-117.537, Rotor position possibly out of range
 0.21667,  29.875, -57.855, Sun position possibly out of range
 0.23333, 151.707,-117.448, Rotor position possibly out of range
 0.23333,  30.293, -57.768, Sun position possibly out of range
 0.25000,  30.710, -47.680, Cold sky reference deviation in elevation
 0.25000, 151.290,-107.358, Rotor position possibly out of range
 0.25000,  30.710, -47.680, Sun position possibly out of range
 0.26667,  31.125, -12.000, Hot reference on ground (To)
 0.26667, 150.875, -71.675, Rotor position possibly out of range
 0.26667,  31.125, -12.000, Sun position possibly out of range
 0.28333,  31.538, -57.502, Back to the Sun
 0.28333, 150.462,-117.175, Rotor position possibly out of range
 0.28333,  31.538, -57.502, Sun position possibly out of range
 0.30000, 150.051,-117.081, Rotor position possibly out of range
 0.30000,  31.949, -57.411, Sun position possibly out of range
 0.31667, 149.642,-116.987, Rotor position possibly out of range
 0.31667,  32.358, -57.319, Sun position possibly out of range
 0.33333, 149.234,-116.892, Rotor position possibly out of range
 0.33333,  32.766, -57.226, Sun position possibly out of range
 0.35000, 148.829,-116.795, Rotor position possibly out of range
 0.35000,  33.171, -57.132, Sun position possibly out of range
 0.36667, 148.425,-116.698, Rotor position possibly out of range
 0.36667,  33.575, -57.037, Sun position possibly out of range
 0.38333, 148.023,-116.599, Rotor position possibly out of range
 0.38333,  33.977, -56.941, Sun position possibly out of range
 0.40000, 147.623,-116.500, Rotor position possibly out of range
