DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,   9.829, -52.923, Back to the Sun
 0.03333, 171.171,-111.633, Rotor position possibly out of range
 0.03333,   9.829, -52.923, Sun position possibly out of range
 0.05000, 170.765,-111.605, Rotor position possibly out of range
 0.05000,  10.235, -52.893, Sun position possibly out of range
 0.06667, 170.360,-111.575, Rotor position possibly out of range
 0.06667,  10.640, -52.861, Sun position possibly out of range
 0.08333, 169.955,-111.544, Rotor position possibly out of range
 0.08333,  11.045, -52.828, Sun position possibly out of range
 0.10000, 169.551,-111.512, Rotor position possibly out of range
 0.10000,  11.449, -52.794, Sun position possibly out of range
 0.11667, 169.148,-111.479, Rotor position possibly out of range
 0.11667,  11.852, -52.759, Sun position possibly out of range
 0.13333, 168.745,-111.445, Rotor position possibly out of range
 0.13333,  12.255, -52.722, Sun position possibly out of range
 0.15000, 168.342,-111.409, Rotor position possibly out of range
 0.15000,  12.658, -52.685, Sun position possibly out of range
 0.16667, 167.941,-111.373, Rotor position possibly out of range
 0.16667,  13.059, -52.646, Sun position possibly out of range
 0.18333, 167.540,-111.335, Rotor position possibly out of range
 0.18333,  13.460, -52.606, Sun position possibly out of range
 0.20000, 167.140,-111.296, Rotor position possibly out of range
 0.20000,  13.860, -52.565, Sun position possibly out of range
 0.21667, 166.740,-111.256, Rotor position possibly out of range
 0.21667,  14.260, -52.523, Sun position possibly out of range
 0.23333, 166.341,-111.214, Rotor position possibly out of range
 0.23333,  14.659, -52.479, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  15.850, -52.342, Back to the Sun
 0.28333, 165.150,-111.083, Rotor position possibly out of range
 0.28333,  15.850, -52.342, Sun position possibly out of range
 0.30000, 164.754,-111.037, Rotor position possibly out of range
 0.30000,  16.246, -52.294, Sun position possibly out of range
 0.31667, 164.359,-110.990, Rotor position possibly out of range
 0.31667,  16.641, -52.244, Sun position possibly out of range
 0.33333, 163.965,-110.941, Rotor position possibly out of range
 0.33333,  17.035, -52.194, Sun position possibly out of range
 0.35000, 163.572,-110.892, Rotor position possibly out of range
 0.35000,  17.428, -52.142, Sun position possibly out of range
 0.36667, 163.179,-110.841, Rotor position possibly out of range
 0.36667,  17.821, -52.090, Sun position possibly out of range
 0.38333, 162.788,-110.789, Rotor position possibly out of range
 0.38333,  18.212, -52.036, Sun position possibly out of range
 0.40000, 162.397,-110.737, Rotor position possibly out of range
 0.40000,  18.603, -51.981, Sun position possibly out of range
 0.41667, 162.007,-110.683, Rotor position possibly out of range
 0.41667,  18.993, -51.925, Sun position possibly out of range
 0.43333, 161.619,-110.627, Rotor position possibly out of range
 0.43333,  19.381, -51.868, Sun position possibly out of range
