DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 182.000,  58.800, Reference positions.

 0.00000, 156.834,-103.086, Rotor position possibly out of range
 0.00000,  25.166, -43.377, Sun position possibly out of range
 0.01667,  25.658, -12.000, Hot reference on ground (To)
 0.01667, 156.342, -71.707, Rotor position possibly out of range
 0.01667,  25.658, -12.000, Sun position possibly out of range
 0.03333,  26.147, -63.227, Back to the Sun
 0.03333, 155.853,-122.931, Rotor position possibly out of range
 0.03333,  26.147, -63.227, Sun position possibly out of range
 0.05000, 155.365,-122.851, Rotor position possibly out of range
 0.05000,  26.635, -63.150, Sun position possibly out of range
 0.06667, 154.881,-122.770, Rotor position possibly out of range
 0.06667,  27.119, -63.072, Sun position possibly out of range
 0.08333, 154.398,-122.688, Rotor position possibly out of range
 0.08333,  27.602, -62.993, Sun position possibly out of range
 0.10000, 153.918,-122.605, Rotor position possibly out of range
 0.10000,  28.082, -62.912, Sun position possibly out of range
 0.11667, 153.440,-122.520, Rotor position possibly out of range
 0.11667,  28.560, -62.830, Sun position possibly out of range
 0.13333, 152.965,-122.434, Rotor position possibly out of range
 0.13333,  29.035, -62.747, Sun position possibly out of range
 0.15000, 152.492,-122.347, Rotor position possibly out of range
 0.15000,  29.508, -62.662, Sun position possibly out of range
 0.16667, 152.021,-122.258, Rotor position possibly out of range
 0.16667,  29.979, -62.576, Sun position possibly out of range
 0.18333, 151.553,-122.168, Rotor position possibly out of range
 0.18333,  30.447, -62.489, Sun position possibly out of range
 0.20000, 151.087,-122.077, Rotor position possibly out of range
 0.20000,  30.913, -62.401, Sun position possibly out of range
 0.21667, 150.624,-121.985, Rotor position possibly out of range
 0.21667,  31.376, -62.312, Sun position possibly out of range
 0.23333, 150.163,-121.892, Rotor position possibly out of range
 0.23333,  31.837, -62.221, Sun position possibly out of range
 0.25000,  32.295, -42.129, Cold sky reference deviation in elevation
 0.25000, 149.705,-101.798, Rotor position possibly out of range
 0.25000,  32.295, -42.129, Sun position possibly out of range
 0.26667,  32.751, -12.000, Hot reference on ground (To)
 0.26667, 149.249, -71.666, Rotor position possibly out of range
 0.26667,  32.751, -12.000, Sun position possibly out of range
 0.28333,  33.204, -61.942, Back to the Sun
 0.28333, 148.796,-121.605, Rotor position possibly out of range
 0.28333,  33.204, -61.942, Sun position possibly out of range
 0.30000, 148.345,-121.508, Rotor position possibly out of range
 0.30000,  33.655, -61.847, Sun position possibly out of range
 0.31667, 147.897,-121.409, Rotor position possibly out of range
 0.31667,  34.103, -61.751, Sun position possibly out of range
 0.33333, 147.451,-121.308, Rotor position possibly out of range
 0.33333,  34.549, -61.653, Sun position possibly out of range
 0.35000, 147.007,-121.207, Rotor position possibly out of range
 0.35000,  34.993, -61.555, Sun position possibly out of range
 0.36667, 146.566,-121.105, Rotor position possibly out of range
 0.36667,  35.434, -61.455, Sun position possibly out of range
 0.38333, 146.128,-121.002, Rotor position possibly out of range
 0.38333,  35.872, -61.354, Sun position possibly out of range
 0.40000, 145.692,-120.897, Rotor position possibly out of range
