DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 7.00000, 181.800,  62.500, Reference positions.

 7.00000, 145.000,  50.000, New tracking position
 7.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 7.01667, 145.000, -10.000, New tracking position
 7.03333, 107.250,  14.321, Back to the Sun
 7.03333, 107.250,  14.321, New tracking position
 7.05000, 107.443,  14.486, New tracking position
 7.06667, 107.637,  14.651, New tracking position
 7.08333, 107.831,  14.815, New tracking position
 7.10000, 108.025,  14.980, New tracking position
 7.11667, 108.220,  15.144, New tracking position
 7.13333, 108.415,  15.308, New tracking position
 7.15000, 108.610,  15.472, New tracking position
 7.16667, 108.806,  15.636, New tracking position
 7.18333, 109.002,  15.799, New tracking position
 7.20000, 109.198,  15.962, New tracking position
 7.21667, 109.395,  16.125, New tracking position
 7.23333, 109.591,  16.288, New tracking position
 7.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 7.25000, 145.000,  50.000, New tracking position
 7.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 7.26667, 145.000, -10.000, New tracking position
 7.28333, 110.184,  16.776, Back to the Sun
 7.28333, 110.184,  16.776, New tracking position
 7.30000, 110.383,  16.938, New tracking position
 7.31667, 110.581,  17.100, New tracking position
 7.33333, 110.780,  17.261, New tracking position
 7.35000, 110.980,  17.423, New tracking position
 7.36667, 111.180,  17.584, New tracking position
 7.38333, 111.380,  17.745, New tracking position
 7.40000, 111.580,  17.906, New tracking position
 7.41667, 111.781,  18.067, New tracking position
 7.43333, 111.983,  18.227, New tracking position
 7.45000, 112.184,  18.388, New tracking position
 7.46667, 112.386,  18.548, New tracking position
 7.48333, 112.589,  18.707, New tracking position
 7.50000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 7.50000, 145.000,  50.000, New tracking position
 7.51667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 7.51667, 145.000, -10.000, New tracking position
 7.53333, 113.199,  19.185, Back to the Sun
 7.53333, 113.199,  19.185, New tracking position
 7.55000, 113.403,  19.344, New tracking position
 7.56667, 113.607,  19.503, New tracking position
 7.58333, 113.812,  19.661, New tracking position
 7.60000, 114.018,  19.819, New tracking position
 7.61667, 114.223,  19.977, New tracking position
 7.63333, 114.430,  20.135, New tracking position
 7.65000, 114.636,  20.292, New tracking position
 7.66667, 114.843,  20.449, New tracking position
 7.68333, 115.051,  20.606, New tracking position
 7.70000, 115.259,  20.763, New tracking position
 7.71667, 115.467,  20.919, New tracking position
 7.73333, 115.676,  21.075, New tracking position
 7.75000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 7.75000, 145.000,  50.000, New tracking position
 7.76667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 7.76667, 145.000, -10.000, New tracking position
 7.78333, 116.305,  21.542, Back to the Sun
 7.78333, 116.305,  21.542, New tracking position
 7.80000, 116.516,  21.697, New tracking position
 7.81667, 116.727,  21.852, New tracking position
 7.83333, 116.939,  22.006, New tracking position
 7.85000, 117.151,  22.160, New tracking position
 7.86667, 117.363,  22.314, New tracking position
 7.88361, 117.576,  22.468, New tracking position
 7.90000, 117.790,  22.621, New tracking position
 7.91694, 118.004,  22.774, New tracking position
 7.93361, 118.218,  22.927, New tracking position
 7.95028, 118.433,  23.079, New tracking position
 7.96694, 118.649,  23.231, New tracking position
 7.98361, 118.865,  23.383, New tracking position
 8.00000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 8.00028, 145.000,  50.000, New tracking position
 8.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 8.01694, 145.000, -10.000, New tracking position
 8.03333, 119.516,  23.836, Back to the Sun
 8.03361, 119.516,  23.836, New tracking position
 8.05028, 119.734,  23.987, New tracking position
 8.06694, 119.953,  24.137, New tracking position
 8.08361, 120.172,  24.287, New tracking position
 8.10028, 120.395,  24.439, New tracking position
 8.11694, 120.616,  24.588, New tracking position
 8.13361, 120.836,  24.737, New tracking position
 8.15028, 121.058,  24.885, New tracking position
 8.16694, 121.280,  25.033, New tracking position
 8.18361, 121.502,  25.181, New tracking position
 8.20028, 121.725,  25.329, New tracking position
 8.21694, 121.949,  25.476, New tracking position
 8.23361, 122.173,  25.622, New tracking position
 8.25028, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 8.25028, 145.000,  50.000, New tracking position
 8.26694, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 8.26694, 145.000, -10.000, New tracking position
 8.28361, 122.848,  26.061, Back to the Sun
 8.28361, 122.848,  26.061, New tracking position
 8.30028, 123.075,  26.206, New tracking position
 8.31694, 123.302,  26.351, New tracking position
 8.33361, 123.529,  26.495, New tracking position
 8.35028, 123.757,  26.640, New tracking position
 8.36694, 123.986,  26.783, New tracking position
 8.38361, 124.215,  26.927, New tracking position
 8.40028, 124.445,  27.070, New tracking position
 8.41694, 124.676,  27.213, New tracking position
 8.43361, 124.907,  27.355, New tracking position
 8.45028, 125.139,  27.497, New tracking position
 8.46694, 125.371,  27.638, New tracking position
 8.48361, 125.604,  27.779, New tracking position
 8.50028, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 8.50028, 145.000,  50.000, New tracking position
 8.51694, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 8.51694, 145.000, -10.000, New tracking position
 8.53361, 126.307,  28.200, Back to the Sun
 8.53361, 126.307,  28.200, New tracking position
 8.55028, 126.542,  28.339, New tracking position
 8.56694, 126.778,  28.478, New tracking position
 8.58333, 127.011,  28.614, New tracking position
 8.60028, 127.252,  28.755, New tracking position
 8.61667, 127.486,  28.890, New tracking position
 8.63361, 127.729,  29.030, New tracking position
 8.65028, 127.968,  29.167, New tracking position
 8.66667, 128.204,  29.301, New tracking position
 8.68333, 128.445,  29.437, New tracking position
 8.70000, 128.686,  29.572, New tracking position
 8.71667, 128.928,  29.707, New tracking position
 8.73333, 129.170,  29.842, New tracking position
 8.75000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 8.75000, 145.000,  50.000, New tracking position
 8.76667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 8.76667, 145.000, -10.000, New tracking position
 8.78333, 129.902,  30.243, Back to the Sun
 8.78333, 129.902,  30.243, New tracking position
 8.80000, 130.147,  30.375, New tracking position
 8.81667, 130.393,  30.507, New tracking position
 8.83333, 130.640,  30.639, New tracking position
