DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 183.400,  60.500, Reference positions.

 7.00012, 145.000,  77.000, New tracking position
 7.01676, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01678, 145.000, -14.000, New tracking position
 7.03344,  95.636,  29.851, Back to the Sun
 7.03347,  87.764, -30.641, Rotor position possibly out of range
 7.03347,  95.636,  29.851, Sun position possibly out of range
 7.05013,  87.574, -30.469, Rotor position possibly out of range
 7.05013,  95.826,  30.023, Sun position possibly out of range
 7.06681,  87.383, -30.296, Rotor position possibly out of range
 7.06681,  96.017,  30.195, Sun position possibly out of range
 7.08350,  87.192, -30.124, Rotor position possibly out of range
 7.08350,  96.208,  30.367, Sun position possibly out of range
 7.10017,  87.001, -29.952, Rotor position possibly out of range
 7.10017,  96.399,  30.539, Sun position possibly out of range
 7.11686,  86.809, -29.780, Rotor position possibly out of range
 7.11686,  96.591,  30.711, Sun position possibly out of range
 7.13354,  86.617, -29.608, Rotor position possibly out of range
 7.13354,  96.783,  30.883, Sun position possibly out of range
 7.15021,  86.424, -29.437, Rotor position possibly out of range
 7.15021,  96.976,  31.055, Sun position possibly out of range
 7.16691,  86.231, -29.265, Rotor position possibly out of range
 7.16691,  97.169,  31.226, Sun position possibly out of range
 7.18358,  86.037, -29.093, Rotor position possibly out of range
 7.18358,  97.363,  31.398, Sun position possibly out of range
 7.20024,  85.843, -28.922, Rotor position possibly out of range
 7.20024,  97.557,  31.570, Sun position possibly out of range
 7.21693,  85.649, -28.750, Rotor position possibly out of range
 7.21693,  97.751,  31.741, Sun position possibly out of range
 7.23361,  85.454, -28.579, Rotor position possibly out of range
 7.23361,  97.946,  31.913, Sun position possibly out of range
 7.25026, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25028, 145.000,  77.000, New tracking position
 7.26693, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26696, 145.000, -14.000, New tracking position
 7.28364,  98.536,  32.430, Back to the Sun
 7.28367,  84.864, -28.062, Rotor position possibly out of range
 7.28367,  98.536,  32.430, Sun position possibly out of range
 7.30035,  84.667, -27.891, Rotor position possibly out of range
 7.30035,  98.733,  32.601, Sun position possibly out of range
 7.31702,  84.470, -27.720, Rotor position possibly out of range
 7.31702,  98.930,  32.772, Sun position possibly out of range
 7.33344,  84.275, -27.552, Rotor position possibly out of range
 7.33344,  99.125,  32.940, Sun position possibly out of range
 7.35011,  84.077, -27.381, Rotor position possibly out of range
 7.35011,  99.323,  33.111, Sun position possibly out of range
 7.36678,  83.878, -27.210, Rotor position possibly out of range
 7.36678,  99.522,  33.282, Sun position possibly out of range
 7.38348,  83.679, -27.039, Rotor position possibly out of range
 7.38348,  99.721,  33.452, Sun position possibly out of range
 7.40016,  83.479, -26.869, Rotor position possibly out of range
 7.40016,  99.921,  33.623, Sun position possibly out of range
 7.41684,  83.279, -26.698, Rotor position possibly out of range
 7.41684, 100.121,  33.793, Sun position possibly out of range
 7.43352,  83.078, -26.528, Rotor position possibly out of range
 7.43352, 100.322,  33.964, Sun position possibly out of range
 7.45018,  82.877, -26.358, Rotor position possibly out of range
 7.45018, 100.523,  34.134, Sun position possibly out of range
 7.46687,  82.675, -26.188, Rotor position possibly out of range
 7.46687, 100.725,  34.304, Sun position possibly out of range
 7.48355,  82.472, -26.018, Rotor position possibly out of range
 7.48355, 100.928,  34.474, Sun position possibly out of range
 7.50020, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50022, 145.000,  77.000, New tracking position
 7.51689, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51691, 145.000, -14.000, New tracking position
 7.53356, 101.538,  34.983, Back to the Sun
 7.53359,  81.862, -25.508, Rotor position possibly out of range
 7.53359, 101.538,  34.983, Sun position possibly out of range
 7.55028,  81.657, -25.339, Rotor position possibly out of range
 7.55028, 101.743,  35.153, Sun position possibly out of range
 7.56695,  81.452, -25.169, Rotor position possibly out of range
 7.56695, 101.948,  35.322, Sun position possibly out of range
 7.58362,  81.246, -25.000, Rotor position possibly out of range
 7.58362, 102.154,  35.492, Sun position possibly out of range
 7.60031,  81.036, -24.828, Rotor position possibly out of range
 7.60031, 102.364,  35.664, Sun position possibly out of range
 7.61700,  80.829, -24.659, Rotor position possibly out of range
 7.61700, 102.571,  35.833, Sun position possibly out of range
 7.63343,  80.625, -24.493, Rotor position possibly out of range
 7.63343, 102.775,  35.999, Sun position possibly out of range
 7.65011,  80.416, -24.324, Rotor position possibly out of range
 7.65011, 102.984,  36.168, Sun position possibly out of range
 7.66680,  80.207, -24.156, Rotor position possibly out of range
 7.66680, 103.193,  36.336, Sun position possibly out of range
 7.68348,  79.998, -23.987, Rotor position possibly out of range
 7.68348, 103.402,  36.505, Sun position possibly out of range
 7.70015,  79.788, -23.819, Rotor position possibly out of range
 7.70015, 103.612,  36.673, Sun position possibly out of range
 7.71686,  79.577, -23.651, Rotor position possibly out of range
 7.71686, 103.823,  36.841, Sun position possibly out of range
 7.73356,  79.365, -23.483, Rotor position possibly out of range
 7.73356, 104.035,  37.009, Sun position possibly out of range
 7.75020, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75022, 145.000,  77.000, New tracking position
 7.76690, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76692, 145.000, -14.000, New tracking position
 7.78358, 104.673,  37.513, Back to the Sun
 7.78360,  78.727, -22.980, Rotor position possibly out of range
 7.78360, 104.673,  37.513, Sun position possibly out of range
 7.80028,  78.513, -22.812, Rotor position possibly out of range
 7.80028, 104.887,  37.680, Sun position possibly out of range
 7.81696,  78.298, -22.645, Rotor position possibly out of range
 7.81696, 105.102,  37.847, Sun position possibly out of range
 7.83367,  78.078, -22.475, Rotor position possibly out of range
 7.83367, 105.322,  38.017, Sun position possibly out of range
 7.85009,  77.866, -22.311, Rotor position possibly out of range
 7.85009, 105.534,  38.181, Sun position possibly out of range
 7.86678,  77.649, -22.144, Rotor position possibly out of range
 7.86678, 105.751,  38.348, Sun position possibly out of range
 7.88345,  77.431, -21.978, Rotor position possibly out of range
 7.88345, 105.969,  38.515, Sun position possibly out of range
 7.90012,  77.213, -21.811, Rotor position possibly out of range
 7.90012, 106.187,  38.681, Sun position possibly out of range
 7.91678, 106.407,  38.847, New tracking position
 7.93346, 106.626,  39.013, New tracking position
 7.95016, 106.847,  39.179, New tracking position
 7.96685, 107.069,  39.345, New tracking position
 7.98356, 107.291,  39.510, New tracking position
 8.00021, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00023, 145.000,  77.000, New tracking position
 8.01687, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.01689, 145.000, -14.000, New tracking position
 8.03357, 107.962,  40.005, Back to the Sun
 8.03359, 107.962,  40.005, New tracking position
 8.05027, 108.188,  40.170, New tracking position
 8.06696, 108.414,  40.334, New tracking position
