DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.600,  59.600, Reference positions.

 0.00000, 159.208,-106.389, Rotor position possibly out of range
 0.00000,  22.392, -45.865, Sun position possibly out of range
 0.01667,  22.929, -12.000, Hot reference on ground (To)
 0.01667, 158.671, -72.520, Rotor position possibly out of range
 0.01667,  22.929, -12.000, Sun position possibly out of range
 0.03333,  23.462, -65.731, Back to the Sun
 0.03333, 158.138,-126.248, Rotor position possibly out of range
 0.03333,  23.462, -65.731, Sun position possibly out of range
 0.05000, 157.607,-126.175, Rotor position possibly out of range
 0.05000,  23.993, -65.661, Sun position possibly out of range
 0.06667, 157.078,-126.101, Rotor position possibly out of range
 0.06667,  24.522, -65.590, Sun position possibly out of range
 0.08333, 156.552,-126.025, Rotor position possibly out of range
 0.08333,  25.048, -65.517, Sun position possibly out of range
 0.10000, 156.029,-125.948, Rotor position possibly out of range
 0.10000,  25.571, -65.443, Sun position possibly out of range
 0.11667, 155.508,-125.870, Rotor position possibly out of range
 0.11667,  26.092, -65.368, Sun position possibly out of range
 0.13333, 154.990,-125.790, Rotor position possibly out of range
 0.13333,  26.610, -65.291, Sun position possibly out of range
 0.15000, 154.475,-125.709, Rotor position possibly out of range
 0.15000,  27.125, -65.213, Sun position possibly out of range
 0.16667, 153.963,-125.627, Rotor position possibly out of range
 0.16667,  27.637, -65.134, Sun position possibly out of range
 0.18333, 153.453,-125.543, Rotor position possibly out of range
 0.18333,  28.147, -65.053, Sun position possibly out of range
 0.20000, 152.946,-125.457, Rotor position possibly out of range
 0.20000,  28.654, -64.970, Sun position possibly out of range
 0.21667, 152.442,-125.371, Rotor position possibly out of range
 0.21667,  29.158, -64.887, Sun position possibly out of range
 0.23333, 151.940,-125.283, Rotor position possibly out of range
 0.23333,  29.660, -64.802, Sun position possibly out of range
 0.25000,  30.158, -44.715, Cold sky reference deviation in elevation
 0.25000, 151.442,-105.194, Rotor position possibly out of range
 0.25000,  30.158, -44.715, Sun position possibly out of range
 0.26667,  30.654, -12.000, Hot reference on ground (To)
 0.26667, 150.946, -72.475, Rotor position possibly out of range
 0.26667,  30.654, -12.000, Sun position possibly out of range
 0.28333,  31.147, -64.539, Back to the Sun
 0.28333, 150.453,-125.012, Rotor position possibly out of range
 0.28333,  31.147, -64.539, Sun position possibly out of range
 0.30000, 149.963,-124.919, Rotor position possibly out of range
 0.30000,  31.637, -64.449, Sun position possibly out of range
 0.31667, 149.476,-124.824, Rotor position possibly out of range
 0.31667,  32.124, -64.358, Sun position possibly out of range
 0.33333, 148.992,-124.729, Rotor position possibly out of range
 0.33333,  32.608, -64.265, Sun position possibly out of range
 0.35000, 148.511,-124.632, Rotor position possibly out of range
 0.35000,  33.089, -64.171, Sun position possibly out of range
 0.36667, 148.032,-124.535, Rotor position possibly out of range
 0.36667,  33.568, -64.076, Sun position possibly out of range
 0.38333, 147.557,-124.436, Rotor position possibly out of range
 0.38333,  34.043, -63.980, Sun position possibly out of range
 0.40000, 147.084,-124.335, Rotor position possibly out of range
 0.40000,  34.516, -63.882, Sun position possibly out of range
 0.41667, 146.615,-124.234, Rotor position possibly out of range
 0.41667,  34.985, -63.784, Sun position possibly out of range
 0.43333, 146.148,-124.132, Rotor position possibly out of range
 0.43333,  35.452, -63.684, Sun position possibly out of range
 0.45000, 145.684,-124.028, Rotor position possibly out of range
 0.45000,  35.916, -63.583, Sun position possibly out of range
 0.46667, 145.223,-123.923, Rotor position possibly out of range
 0.46667,  36.377, -63.481, Sun position possibly out of range
 0.48333, 144.765,-123.817, Rotor position possibly out of range
 0.48333,  36.835, -63.378, Sun position possibly out of range
 0.50000,  37.290, -43.273, Cold sky reference deviation in elevation
 0.50000, 144.310,-103.710, Rotor position possibly out of range
 0.50000,  37.290, -43.273, Sun position possibly out of range
 0.51667,  37.743, -12.000, Hot reference on ground (To)
 0.51667, 143.857, -72.434, Rotor position possibly out of range
 0.51667,  37.743, -12.000, Sun position possibly out of range
 0.53333,  38.192, -63.062, Back to the Sun
 0.53333, 143.408,-123.493, Rotor position possibly out of range
 0.53333,  38.192, -63.062, Sun position possibly out of range
 0.55000, 142.961,-123.383, Rotor position possibly out of range
 0.55000,  38.639, -62.954, Sun position possibly out of range
 0.56667, 142.518,-123.272, Rotor position possibly out of range
 0.56667,  39.082, -62.846, Sun position possibly out of range
 0.58333, 142.077,-123.160, Rotor position possibly out of range
 0.58333,  39.523, -62.736, Sun position possibly out of range
 0.60000, 141.639,-123.047, Rotor position possibly out of range
 0.60000,  39.961, -62.625, Sun position possibly out of range
 0.61667, 141.204,-122.933, Rotor position possibly out of range
 0.61667,  40.396, -62.514, Sun position possibly out of range
 0.63333, 140.772,-122.818, Rotor position possibly out of range
 0.63333,  40.828, -62.401, Sun position possibly out of range
 0.65000, 140.342,-122.701, Rotor position possibly out of range
 0.65000,  41.258, -62.287, Sun position possibly out of range
 0.66667, 139.916,-122.584, Rotor position possibly out of range
 0.66667,  41.684, -62.173, Sun position possibly out of range
 0.68333, 139.492,-122.466, Rotor position possibly out of range
 0.68333,  42.108, -62.057, Sun position possibly out of range
 0.70000, 139.071,-122.347, Rotor position possibly out of range
 0.70000,  42.529, -61.941, Sun position possibly out of range
 0.71667, 138.653,-122.228, Rotor position possibly out of range
 0.71667,  42.947, -61.823, Sun position possibly out of range
 0.73333, 138.237,-122.107, Rotor position possibly out of range
 0.73333,  43.363, -61.705, Sun position possibly out of range
 0.75000,  43.775, -41.586, Cold sky reference deviation in elevation
 0.75000, 137.825,-101.985, Rotor position possibly out of range
 0.75000,  43.775, -41.586, Sun position possibly out of range
 0.76667,  44.185, -12.000, Hot reference on ground (To)
 0.76667, 137.415, -72.397, Rotor position possibly out of range
 0.76667,  44.185, -12.000, Sun position possibly out of range
 0.78333,  44.592, -61.345, Back to the Sun
 0.78333, 137.008,-121.739, Rotor position possibly out of range
 0.78333,  44.592, -61.345, Sun position possibly out of range
 0.80000, 136.603,-121.615, Rotor position possibly out of range
 0.80000,  44.997, -61.223, Sun position possibly out of range
 0.81667, 136.201,-121.490, Rotor position possibly out of range
 0.81667,  45.399, -61.100, Sun position possibly out of range
 0.83333, 135.802,-121.364, Rotor position possibly out of range
 0.83333,  45.798, -60.976, Sun position possibly out of range
 0.85000, 135.406,-121.237, Rotor position possibly out of range
 0.85000,  46.194, -60.852, Sun position possibly out of range
 0.86667, 135.012,-121.110, Rotor position possibly out of range
 0.86667,  46.588, -60.727, Sun position possibly out of range
 0.88333, 134.621,-120.981, Rotor position possibly out of range
 0.88333,  46.979, -60.600, Sun position possibly out of range
 0.90000, 134.232,-120.852, Rotor position possibly out of range
 0.90000,  47.368, -60.474, Sun position possibly out of range
 0.91667, 133.846,-120.722, Rotor position possibly out of range
 0.91667,  47.754, -60.346, Sun position possibly out of range
 0.93333, 133.463,-120.591, Rotor position possibly out of range
 0.93333,  48.137, -60.217, Sun position possibly out of range
 0.95000, 133.082,-120.460, Rotor position possibly out of range
 0.95000,  48.518, -60.088, Sun position possibly out of range
 0.96667, 132.704,-120.328, Rotor position possibly out of range
 0.96667,  48.896, -59.958, Sun position possibly out of range
 0.98333, 132.328,-120.195, Rotor position possibly out of range
 0.98333,  49.272, -59.827, Sun position possibly out of range
 1.00000,  49.645, -39.696, Cold sky reference deviation in elevation
 1.00000, 131.955,-100.061, Rotor position possibly out of range
 1.00000,  49.645, -39.696, Sun position possibly out of range
 1.01667,  50.016, -12.000, Hot reference on ground (To)
 1.01667, 131.584, -72.363, Rotor position possibly out of range
 1.01667,  50.016, -12.000, Sun position possibly out of range
 1.03333,  50.384, -59.431, Back to the Sun
 1.03333, 131.216,-119.792, Rotor position possibly out of range
 1.03333,  50.384, -59.431, Sun position possibly out of range
 1.05000, 130.850,-119.656, Rotor position possibly out of range
 1.05000,  50.750, -59.297, Sun position possibly out of range
 1.06667, 130.486,-119.520, Rotor position possibly out of range
 1.06667,  51.114, -59.163, Sun position possibly out of range
 1.08333, 130.125,-119.382, Rotor position possibly out of range
 1.08333,  51.475, -59.028, Sun position possibly out of range
 1.10000, 129.766,-119.245, Rotor position possibly out of range
 1.10000,  51.834, -58.892, Sun position possibly out of range
 1.11667, 129.410,-119.106, Rotor position possibly out of range
 1.11667,  52.190, -58.756, Sun position possibly out of range
 1.13333, 129.056,-118.967, Rotor position possibly out of range
 1.13333,  52.544, -58.619, Sun position possibly out of range
 1.15000, 128.704,-118.827, Rotor position possibly out of range
 1.15000,  52.896, -58.481, Sun position possibly out of range
 1.16667, 128.355,-118.687, Rotor position possibly out of range
 1.16667,  53.245, -58.343, Sun position possibly out of range
 1.18333, 128.008,-118.546, Rotor position possibly out of range
 1.18333,  53.592, -58.204, Sun position possibly out of range
 1.20000, 127.663,-118.405, Rotor position possibly out of range
 1.20000,  53.937, -58.064, Sun position possibly out of range
 1.21667, 127.320,-118.262, Rotor position possibly out of range
 1.21667,  54.280, -57.924, Sun position possibly out of range
 1.23333, 126.980,-118.120, Rotor position possibly out of range
 1.23333,  54.620, -57.783, Sun position possibly out of range
 1.25000,  54.959, -37.642, Cold sky reference deviation in elevation
 1.25000, 126.641, -97.976, Rotor position possibly out of range
 1.25000,  54.959, -37.642, Sun position possibly out of range
 1.26667,  55.295, -12.000, Hot reference on ground (To)
 1.26667, 126.305, -72.333, Rotor position possibly out of range
 1.26667,  55.295, -12.000, Sun position possibly out of range
 1.28333,  55.629, -57.357, Back to the Sun
 1.28333, 125.971,-117.688, Rotor position possibly out of range
 1.28333,  55.629, -57.357, Sun position possibly out of range
 1.30000, 125.640,-117.543, Rotor position possibly out of range
 1.30000,  55.960, -57.214, Sun position possibly out of range
 1.31667, 125.310,-117.397, Rotor position possibly out of range
 1.31667,  56.290, -57.070, Sun position possibly out of range
 1.33333, 124.982,-117.251, Rotor position possibly out of range
 1.33333,  56.618, -56.926, Sun position possibly out of range
 1.35000, 124.657,-117.105, Rotor position possibly out of range
 1.35000,  56.943, -56.781, Sun position possibly out of range
 1.36667, 124.334,-116.957, Rotor position possibly out of range
 1.36667,  57.266, -56.636, Sun position possibly out of range
 1.38333, 124.012,-116.810, Rotor position possibly out of range
 1.38333,  57.588, -56.490, Sun position possibly out of range
 1.40000, 123.693,-116.661, Rotor position possibly out of range
 1.40000,  57.907, -56.344, Sun position possibly out of range
 1.41667, 123.375,-116.513, Rotor position possibly out of range
 1.41667,  58.225, -56.197, Sun position possibly out of range
 1.43333, 123.060,-116.364, Rotor position possibly out of range
 1.43333,  58.540, -56.050, Sun position possibly out of range
 1.45000, 122.746,-116.214, Rotor position possibly out of range
