DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 181.800,  60.500, Reference positions.

 7.00000, 145.000,  50.000, New tracking position
 7.01667, 145.000, -10.000, Hot reference position e.g. on ground (To=Thot)
 7.01667, 145.000, -10.000, New tracking position
 7.03333, 106.607,  15.352, Back to the Sun
 7.03333, 106.607,  15.352, New tracking position
 7.05000, 106.801,  15.517, New tracking position
 7.06667, 106.995,  15.682, New tracking position
 7.08333, 107.190,  15.848, New tracking position
 7.10000, 107.385,  16.013, New tracking position
 7.11667, 107.580,  16.177, New tracking position
 7.13333, 107.776,  16.342, New tracking position
 7.15000, 107.971,  16.506, New tracking position
 7.16667, 108.167,  16.671, New tracking position
 7.18333, 108.364,  16.835, New tracking position
 7.20000, 108.561,  16.999, New tracking position
 7.21667, 108.758,  17.162, New tracking position
 7.23333, 108.956,  17.326, New tracking position
 7.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 7.25000, 145.000,  50.000, New tracking position
 7.26667, 145.000, -10.000, Hot reference position e.g. on ground (To=Thot)
 7.26667, 145.000, -10.000, New tracking position
 7.28333, 109.550,  17.816, Back to the Sun
 7.28333, 109.550,  17.816, New tracking position
 7.30000, 109.749,  17.978, New tracking position
 7.31667, 109.948,  18.141, New tracking position
 7.33333, 110.148,  18.303, New tracking position
 7.35000, 110.348,  18.466, New tracking position
 7.36667, 110.549,  18.628, New tracking position
 7.38333, 110.750,  18.790, New tracking position
 7.40000, 110.951,  18.951, New tracking position
 7.41667, 111.152,  19.113, New tracking position
 7.43333, 111.354,  19.274, New tracking position
 7.45000, 111.557,  19.435, New tracking position
 7.46667, 111.760,  19.595, New tracking position
 7.48333, 111.963,  19.756, New tracking position
 7.50000, 145.000,  72.000, Cold sky reference position (Tref = Tcold)
 7.50000, 145.000,  72.000, New tracking position
 7.51667, 145.000, -15.000, Hot reference position e.g. on ground (To=Thot)
 7.51667,  36.800, -75.496, Rotor position possibly out of range
 7.51667, 145.000, -15.000, Sun position possibly out of range
 7.53333, 112.575,  20.236, Back to the Sun
 7.53333, 112.575,  20.236, New tracking position
 7.55000, 112.780,  20.396, New tracking position
 7.56667, 112.985,  20.555, New tracking position
 7.58333, 113.191,  20.714, New tracking position
 7.60000, 113.397,  20.873, New tracking position
 7.61667, 113.604,  21.032, New tracking position
 7.63333, 113.811,  21.190, New tracking position
 7.65000, 114.018,  21.349, New tracking position
 7.66667, 114.226,  21.507, New tracking position
 7.68333, 114.434,  21.664, New tracking position
 7.70000, 114.643,  21.822, New tracking position
 7.71667, 114.852,  21.979, New tracking position
 7.73333, 115.062,  22.136, New tracking position
 7.75000, 145.000,  72.000, Cold sky reference position (Tref = Tcold)
 7.75000, 145.000,  72.000, New tracking position
 7.76667, 145.000, -15.000, Hot reference position e.g. on ground (To=Thot)
 7.76667,  36.800, -75.496, Rotor position possibly out of range
 7.76667, 145.000, -15.000, Sun position possibly out of range
 7.78333, 115.694,  22.605, Back to the Sun
 7.78333, 115.694,  22.605, New tracking position
 7.80000, 115.906,  22.761, New tracking position
 7.81667, 116.118,  22.916, New tracking position
 7.83333, 116.331,  23.072, New tracking position
 7.85000, 116.544,  23.227, New tracking position
 7.86667, 116.757,  23.381, New tracking position
 7.88333, 116.972,  23.536, New tracking position
 7.90000, 117.186,  23.690, New tracking position
 7.91667, 117.401,  23.844, New tracking position
 7.93333, 117.617,  23.997, New tracking position
 7.95000, 117.833,  24.150, New tracking position
 7.96694, 118.050,  24.303, New tracking position
 7.98361, 118.267,  24.456, New tracking position
 8.00028, 145.000,  72.000, Cold sky reference position (Tref = Tcold)
 8.00028, 145.000,  72.000, New tracking position
 8.01667, 145.000, -15.000, Hot reference position e.g. on ground (To=Thot)
 8.01694,  36.800, -75.496, Rotor position possibly out of range
 8.01694, 145.000, -15.000, Sun position possibly out of range
 8.03333, 118.922,  24.912, Back to the Sun
 8.03361, 118.922,  24.912, New tracking position
 8.05028, 119.145,  25.066, New tracking position
 8.06694, 119.365,  25.217, New tracking position
 8.08361, 119.585,  25.368, New tracking position
 8.10028, 119.806,  25.518, New tracking position
 8.11694, 120.027,  25.668, New tracking position
 8.13361, 120.250,  25.818, New tracking position
 8.15028, 120.468,  25.965, New tracking position
 8.16694, 120.692,  26.114, New tracking position
 8.18361, 120.919,  26.265, New tracking position
 8.20028, 121.140,  26.411, New tracking position
 8.21694, 121.368,  26.562, New tracking position
 8.23361, 121.594,  26.709, New tracking position
 8.25028, 145.000,  72.000, Cold sky reference position (Tref = Tcold)
 8.25028, 145.000,  72.000, New tracking position
 8.26694, 145.000, -15.000, Hot reference position e.g. on ground (To=Thot)
 8.26694,  36.800, -75.496, Rotor position possibly out of range
 8.26694, 145.000, -15.000, Sun position possibly out of range
 8.28361, 122.274,  27.150, Back to the Sun
 8.28361, 122.274,  27.150, New tracking position
 8.30028, 122.502,  27.297, New tracking position
 8.31694, 122.730,  27.443, New tracking position
 8.33361, 122.959,  27.588, New tracking position
 8.35028, 123.189,  27.733, New tracking position
 8.36694, 123.419,  27.878, New tracking position
 8.38361, 123.650,  28.022, New tracking position
 8.40028, 123.882,  28.166, New tracking position
 8.41694, 124.114,  28.310, New tracking position
 8.43333, 124.343,  28.451, New tracking position
 8.45000, 124.576,  28.594, New tracking position
 8.46667, 124.810,  28.736, New tracking position
 8.48333, 125.045,  28.878, New tracking position
 8.50000, 145.000,  72.000, Cold sky reference position (Tref = Tcold)
 8.50000, 145.000,  72.000, New tracking position
 8.51667, 145.000, -15.000, Hot reference position e.g. on ground (To=Thot)
 8.51667,  36.800, -75.496, Rotor position possibly out of range
 8.51667, 145.000, -15.000, Sun position possibly out of range
 8.53333, 125.753,  29.302, Back to the Sun
 8.53333, 125.753,  29.302, New tracking position
 8.55000, 125.990,  29.442, New tracking position
 8.56667, 126.228,  29.582, New tracking position
 8.58333, 126.467,  29.722, New tracking position
 8.60000, 126.706,  29.861, New tracking position
 8.61667, 126.946,  29.999, New tracking position
 8.63333, 127.186,  30.138, New tracking position
 8.65000, 127.428,  30.276, New tracking position
 8.66667, 127.670,  30.413, New tracking position
 8.68333, 127.912,  30.550, New tracking position
 8.70000, 128.156,  30.686, New tracking position
 8.71667, 128.400,  30.822, New tracking position
 8.73333, 128.644,  30.958, New tracking position
 8.75000, 145.000,  72.000, Cold sky reference position (Tref = Tcold)
 8.75000, 145.000,  72.000, New tracking position
 8.76667, 145.000, -15.000, Hot reference position e.g. on ground (To=Thot)
 8.76667,  36.800, -75.496, Rotor position possibly out of range
 8.76667, 145.000, -15.000, Sun position possibly out of range
 8.78333, 129.382,  31.362, Back to the Sun
 8.78333, 129.382,  31.362, New tracking position
 8.80000, 129.630,  31.496, New tracking position
 8.81667, 129.878,  31.629, New tracking position
 8.83333, 130.127,  31.762, New tracking position
 8.85000, 130.377,  31.894, New tracking position
 8.86667, 130.627,  32.026, New tracking position
 8.88333, 130.878,  32.157, New tracking position
 8.90000, 131.130,  32.288, New tracking position
 8.91667, 131.382,  32.418, New tracking position
 8.93333, 131.635,  32.548, New tracking position
 8.95000, 131.889,  32.677, New tracking position
 8.96667, 132.144,  32.806, New tracking position
 8.98333, 132.399,  32.934, New tracking position
 8.98417, 130.999,  31.534, New scanning59 position
 8.98472, 131.699,  31.534, New scanning59 position
 8.98528, 132.399,  31.534, New scanning59 position
 8.98583, 133.099,  31.534, New scanning59 position
 8.98667, 133.799,  31.534, New scanning59 position
 8.98722, 133.799,  32.234, New scanning59 position
 8.98778, 133.099,  32.234, New scanning59 position
 8.98833, 132.399,  32.234, New scanning59 position
 8.98917, 131.699,  32.234, New scanning59 position
 8.98972, 130.999,  32.234, New scanning59 position
 8.99028, 130.999,  32.934, New scanning59 position
 8.99083, 131.699,  32.934, New scanning59 position
 8.99139, 132.399,  32.934, New scanning59 position
 8.99222, 133.099,  32.934, New scanning59 position
 8.99278, 133.799,  32.934, New scanning59 position
 8.99333, 133.799,  33.634, New scanning59 position
 8.99389, 133.099,  33.634, New scanning59 position
 8.99472, 132.399,  33.634, New scanning59 position
 8.99528, 131.699,  33.634, New scanning59 position
 8.99583, 130.999,  33.634, New scanning59 position
 8.99639, 130.999,  34.334, New scanning59 position
 8.99722, 131.699,  34.334, New scanning59 position
 8.99778, 132.399,  34.334, New scanning59 position
 8.99833, 133.099,  34.334, New scanning59 position
 8.99889, 133.799,  34.334, New scanning59 position
 8.99917, 132.399,  32.934, End of the scan59. Back to the Sun
 9.00000, 145.000,  72.000, Cold sky reference position (Tref = Tcold)
 9.00000, 145.000,  72.000, New tracking position
 9.01667, 145.000, -15.000, Hot reference position e.g. on ground (To=Thot)
 9.01667,  36.800, -75.496, Rotor position possibly out of range
 9.01667, 145.000, -15.000, Sun position possibly out of range
 9.03333, 133.170,  33.316, Back to the Sun
 9.03333, 133.170,  33.316, New tracking position
 9.05000, 133.429,  33.442, New tracking position
 9.06667, 133.688,  33.567, New tracking position
 9.08333, 133.948,  33.692, New tracking position
 9.10000, 134.208,  33.817, New tracking position
 9.11667, 134.470,  33.941, New tracking position
 9.13333, 134.732,  34.064, New tracking position
 9.15000, 134.995,  34.187, New tracking position
 9.16667, 135.259,  34.310, New tracking position
 9.18333, 135.523,  34.431, New tracking position
 9.20000, 135.788,  34.553, New tracking position
 9.21667, 136.054,  34.673, New tracking position
 9.23333, 136.321,  34.793, New tracking position
 9.25000, 145.000,  72.000, Cold sky reference position (Tref = Tcold)
 9.25000, 145.000,  72.000, New tracking position
 9.26667, 145.000, -15.000, Hot reference position e.g. on ground (To=Thot)
 9.26667,  36.800, -75.496, Rotor position possibly out of range
 9.26667, 145.000, -15.000, Sun position possibly out of range
 9.28333, 137.126,  35.150, Back to the Sun
 9.28333, 137.126,  35.150, New tracking position
 9.30000, 137.396,  35.267, New tracking position
 9.31667, 137.667,  35.384, New tracking position
 9.33333, 137.938,  35.501, New tracking position
 9.35000, 138.211,  35.617, New tracking position
 9.36667, 138.484,  35.732, New tracking position
 9.38333, 138.757,  35.847, New tracking position
 9.40000, 139.032,  35.961, New tracking position
 9.41667, 139.308,  36.074, New tracking position
 9.43333, 139.584,  36.187, New tracking position
 9.45000, 139.861,  36.299, New tracking position
 9.46667, 140.139,  36.410, New tracking position
 9.48333, 140.417,  36.521, New tracking position
 9.50000, 145.000,  72.000, Cold sky reference position (Tref = Tcold)
 9.50000, 145.000,  72.000, New tracking position
 9.51667, 145.000, -15.000, Hot reference position e.g. on ground (To=Thot)
 9.51667,  36.800, -75.496, Rotor position possibly out of range
 9.51667, 145.000, -15.000, Sun position possibly out of range
 9.53333, 141.258,  36.850, Back to the Sun
 9.53333, 141.258,  36.850, New tracking position
 9.55000, 141.540,  36.958, New tracking position
 9.56667, 141.822,  37.065, New tracking position
