DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 182.500,  44.500, Reference positions.

 0.00000, 173.014, -57.286, Rotor position possibly out of range
 0.00000,   9.486, -11.782, Sun position possibly out of range
 0.01667,   9.734, -12.000, Hot reference on ground (To)
 0.01667, 172.766, -57.502, Rotor position possibly out of range
 0.01667,   9.734, -12.000, Sun position possibly out of range
 0.03333,   9.982, -21.723, Back to the Sun
 0.03333, 172.518, -67.224, Rotor position possibly out of range
 0.03333,   9.982, -21.723, Sun position possibly out of range
 0.05000, 172.269, -67.192, Rotor position possibly out of range
 0.05000,  10.231, -21.693, Sun position possibly out of range
 0.06667, 172.021, -67.159, Rotor position possibly out of range
 0.06667,  10.479, -21.662, Sun position possibly out of range
 0.08333, 171.774, -67.126, Rotor position possibly out of range
 0.08333,  10.726, -21.630, Sun position possibly out of range
 0.10000, 171.526, -67.092, Rotor position possibly out of range
 0.10000,  10.974, -21.597, Sun position possibly out of range
 0.11667, 171.278, -67.057, Rotor position possibly out of range
 0.11667,  11.222, -21.564, Sun position possibly out of range
 0.13361, 171.027, -67.021, Rotor position possibly out of range
 0.13361,  11.473, -21.529, Sun position possibly out of range
 0.15028, 170.780, -66.985, Rotor position possibly out of range
 0.15028,  11.720, -21.494, Sun position possibly out of range
 0.16694, 170.533, -66.947, Rotor position possibly out of range
 0.16694,  11.967, -21.458, Sun position possibly out of range
 0.18333, 170.290, -66.910, Rotor position possibly out of range
 0.18333,  12.210, -21.423, Sun position possibly out of range
 0.20000, 170.044, -66.872, Rotor position possibly out of range
 0.20000,  12.456, -21.386, Sun position possibly out of range
 0.21667, 169.797, -66.833, Rotor position possibly out of range
 0.21667,  12.703, -21.348, Sun position possibly out of range
 0.23333, 169.551, -66.793, Rotor position possibly out of range
 0.23333,  12.949, -21.309, Sun position possibly out of range
 0.25000,  13.195, -11.270, Cold sky reference deviation in elevation
 0.25000, 169.305, -56.752, Rotor position possibly out of range
 0.25000,  13.195, -11.270, Sun position possibly out of range
 0.26667,  13.441, -12.000, Hot reference on ground (To)
 0.26667, 169.059, -57.481, Rotor position possibly out of range
 0.26667,  13.441, -12.000, Sun position possibly out of range
 0.28333,  13.686, -21.189, Back to the Sun
 0.28333, 168.814, -66.668, Rotor position possibly out of range
 0.28333,  13.686, -21.189, Sun position possibly out of range
 0.30000, 168.568, -66.625, Rotor position possibly out of range
 0.30000,  13.932, -21.148, Sun position possibly out of range
 0.31667, 168.323, -66.582, Rotor position possibly out of range
 0.31667,  14.177, -21.106, Sun position possibly out of range
 0.33333, 168.078, -66.538, Rotor position possibly out of range
 0.33333,  14.422, -21.063, Sun position possibly out of range
 0.35000, 167.833, -66.493, Rotor position possibly out of range
 0.35000,  14.667, -21.019, Sun position possibly out of range
 0.36667, 167.589, -66.447, Rotor position possibly out of range
 0.36667,  14.911, -20.975, Sun position possibly out of range
 0.38333, 167.344, -66.400, Rotor position possibly out of range
 0.38333,  15.156, -20.930, Sun position possibly out of range
 0.40000, 167.100, -66.353, Rotor position possibly out of range
 0.40000,  15.400, -20.884, Sun position possibly out of range
 0.41667, 166.856, -66.306, Rotor position possibly out of range
 0.41667,  15.644, -20.838, Sun position possibly out of range
 0.43333, 166.613, -66.257, Rotor position possibly out of range
 0.43333,  15.887, -20.791, Sun position possibly out of range
 0.45000, 166.369, -66.208, Rotor position possibly out of range
 0.45000,  16.131, -20.743, Sun position possibly out of range
