DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 182.400,  60.500, Reference positions.

 7.00021, 145.000,  77.000, New tracking position
 7.01685, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01687, 145.000, -14.000, New tracking position
 7.03352,  98.259,  27.196, Back to the Sun
 7.03354,  84.141, -33.295, Rotor position possibly out of range
 7.03354,  98.259,  27.196, Sun position possibly out of range
 7.05021,  83.948, -33.124, Rotor position possibly out of range
 7.05022,  98.452,  27.367, Sun position possibly out of range
 7.06688,  83.754, -32.953, Rotor position possibly out of range
 7.06688,  98.646,  27.539, Sun position possibly out of range
 7.08356,  83.560, -32.782, Rotor position possibly out of range
 7.08356,  98.840,  27.710, Sun position possibly out of range
 7.10023,  83.366, -32.611, Rotor position possibly out of range
 7.10023,  99.034,  27.881, Sun position possibly out of range
 7.11689,  83.171, -32.440, Rotor position possibly out of range
 7.11689,  99.229,  28.052, Sun position possibly out of range
 7.13356,  82.976, -32.269, Rotor position possibly out of range
 7.13356,  99.424,  28.222, Sun position possibly out of range
 7.15023,  82.780, -32.099, Rotor position possibly out of range
 7.15023,  99.620,  28.393, Sun position possibly out of range
 7.16689,  82.584, -31.928, Rotor position possibly out of range
 7.16689,  99.816,  28.564, Sun position possibly out of range
 7.18357,  82.388, -31.758, Rotor position possibly out of range
 7.18357, 100.012,  28.734, Sun position possibly out of range
 7.20023,  82.191, -31.587, Rotor position possibly out of range
 7.20023, 100.209,  28.905, Sun position possibly out of range
 7.21690,  81.994, -31.417, Rotor position possibly out of range
 7.21690, 100.406,  29.075, Sun position possibly out of range
 7.23357,  81.796, -31.247, Rotor position possibly out of range
 7.23357, 100.604,  29.245, Sun position possibly out of range
 7.25022, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25024, 145.000,  77.000, New tracking position
 7.26689, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26692, 145.000, -14.000, New tracking position
 7.28356, 101.200,  29.755, Back to the Sun
 7.28359,  81.200, -30.737, Rotor position possibly out of range
 7.28359, 101.200,  29.755, Sun position possibly out of range
 7.30025,  81.000, -30.567, Rotor position possibly out of range
 7.30025, 101.400,  29.925, Sun position possibly out of range
 7.31692,  80.800, -30.397, Rotor position possibly out of range
 7.31692, 101.600,  30.094, Sun position possibly out of range
 7.33359,  80.599, -30.228, Rotor position possibly out of range
 7.33359, 101.801,  30.264, Sun position possibly out of range
 7.35026,  80.398, -30.059, Rotor position possibly out of range
 7.35026, 102.002,  30.433, Sun position possibly out of range
 7.36693,  80.197, -29.889, Rotor position possibly out of range
 7.36693, 102.203,  30.603, Sun position possibly out of range
 7.38361,  79.995, -29.720, Rotor position possibly out of range
 7.38361, 102.405,  30.772, Sun position possibly out of range
 7.40028,  79.792, -29.551, Rotor position possibly out of range
 7.40028, 102.608,  30.941, Sun position possibly out of range
 7.41695,  79.589, -29.382, Rotor position possibly out of range
 7.41695, 102.811,  31.110, Sun position possibly out of range
 7.43361,  79.385, -29.214, Rotor position possibly out of range
 7.43361, 103.015,  31.278, Sun position possibly out of range
 7.45028,  79.181, -29.045, Rotor position possibly out of range
 7.45028, 103.219,  31.447, Sun position possibly out of range
 7.46694,  78.977, -28.877, Rotor position possibly out of range
 7.46694, 103.423,  31.616, Sun position possibly out of range
 7.48361,  78.771, -28.708, Rotor position possibly out of range
 7.48361, 103.629,  31.784, Sun position possibly out of range
 7.50025, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50027, 145.000,  77.000, New tracking position
 7.51692, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51694, 145.000, -14.000, New tracking position
 7.53359, 104.247,  32.288, Back to the Sun
 7.53361,  78.153, -28.204, Rotor position possibly out of range
 7.53361, 104.247,  32.288, Sun position possibly out of range
 7.55028,  77.945, -28.036, Rotor position possibly out of range
 7.55028, 104.455,  32.456, Sun position possibly out of range
 7.56695,  77.737, -27.869, Rotor position possibly out of range
