DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00028, 181.000,  59.600, Reference positions.

 0.00028, 145.000,  50.000, New tracking position
 0.01694, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01694, 145.000, -10.000, New tracking position
 0.03361,  21.360, -66.014, Back to the Sun
 0.03361, 159.640,-124.784, Rotor position possibly out of range
 0.03361,  21.360, -66.014, Sun position possibly out of range
 0.05000, 159.108,-124.724, Rotor position possibly out of range
 0.05000,  21.892, -65.952, Sun position possibly out of range
 0.06667, 158.569,-124.662, Rotor position possibly out of range
 0.06667,  22.431, -65.886, Sun position possibly out of range
 0.08333, 158.032,-124.598, Rotor position possibly out of range
 0.08333,  22.968, -65.819, Sun position possibly out of range
 0.10000, 157.498,-124.532, Rotor position possibly out of range
 0.10000,  23.502, -65.751, Sun position possibly out of range
 0.11667, 156.967,-124.465, Rotor position possibly out of range
 0.11667,  24.033, -65.681, Sun position possibly out of range
 0.13333, 156.438,-124.397, Rotor position possibly out of range
 0.13333,  24.562, -65.610, Sun position possibly out of range
 0.15000, 155.912,-124.327, Rotor position possibly out of range
 0.15000,  25.088, -65.537, Sun position possibly out of range
 0.16667, 155.389,-124.255, Rotor position possibly out of range
 0.16667,  25.611, -65.463, Sun position possibly out of range
 0.18333, 154.868,-124.182, Rotor position possibly out of range
 0.18333,  26.132, -65.388, Sun position possibly out of range
 0.20000, 154.350,-124.108, Rotor position possibly out of range
 0.20000,  26.650, -65.311, Sun position possibly out of range
 0.21667, 153.835,-124.033, Rotor position possibly out of range
 0.21667,  27.165, -65.233, Sun position possibly out of range
 0.23333, 153.322,-123.956, Rotor position possibly out of range
 0.23333,  27.678, -65.153, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  29.199, -64.906, Back to the Sun
 0.28333, 151.801,-123.716, Rotor position possibly out of range
 0.28333,  29.199, -64.906, Sun position possibly out of range
 0.30000, 151.299,-123.634, Rotor position possibly out of range
 0.30000,  29.701, -64.820, Sun position possibly out of range
 0.31667, 150.801,-123.550, Rotor position possibly out of range
 0.31667,  30.199, -64.734, Sun position possibly out of range
 0.33333, 150.305,-123.465, Rotor position possibly out of range
 0.33333,  30.695, -64.646, Sun position possibly out of range
 0.35000, 149.812,-123.378, Rotor position possibly out of range
 0.35000,  31.188, -64.557, Sun position possibly out of range
 0.36667, 149.322,-123.291, Rotor position possibly out of range
 0.36667,  31.678, -64.467, Sun position possibly out of range
