DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 182.400,  60.500, Reference positions.

 7.00027, 145.000,  77.000, New tracking position
 7.01691, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01693, 145.000, -14.000, New tracking position
 7.03358,  99.375,  25.889, Back to the Sun
 7.03360,  83.025, -34.603, Rotor position possibly out of range
 7.03360,  99.375,  25.889, Sun position possibly out of range
 7.05027,  82.831, -34.432, Rotor position possibly out of range
 7.05028,  99.569,  26.060, Sun position possibly out of range
 7.06694,  82.637, -34.261, Rotor position possibly out of range
 7.06694,  99.763,  26.230, Sun position possibly out of range
 7.08361,  82.442, -34.091, Rotor position possibly out of range
 7.08361,  99.958,  26.401, Sun position possibly out of range
 7.10028,  82.247, -33.920, Rotor position possibly out of range
 7.10028, 100.153,  26.571, Sun position possibly out of range
 7.11694,  82.051, -33.750, Rotor position possibly out of range
 7.11694, 100.349,  26.742, Sun position possibly out of range
 7.13361,  81.855, -33.580, Rotor position possibly out of range
 7.13361, 100.545,  26.912, Sun position possibly out of range
 7.15028,  81.658, -33.410, Rotor position possibly out of range
 7.15028, 100.742,  27.082, Sun position possibly out of range
 7.16696,  81.462, -33.240, Rotor position possibly out of range
 7.16696, 100.938,  27.252, Sun position possibly out of range
 7.18362,  81.264, -33.070, Rotor position possibly out of range
 7.18362, 101.136,  27.422, Sun position possibly out of range
 7.20029,  81.066, -32.900, Rotor position possibly out of range
 7.20029, 101.334,  27.592, Sun position possibly out of range
 7.21696,  80.868, -32.731, Rotor position possibly out of range
 7.21696, 101.532,  27.761, Sun position possibly out of range
 7.23363,  80.670, -32.561, Rotor position possibly out of range
 7.23363, 101.730,  27.931, Sun position possibly out of range
 7.25026, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25028, 145.000,  77.000, New tracking position
 7.26694, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26696, 145.000, -14.000, New tracking position
 7.28361, 102.332,  28.442, Back to the Sun
 7.28364,  80.068, -32.050, Rotor position possibly out of range
 7.28364, 102.332,  28.442, Sun position possibly out of range
 7.30031,  79.867, -31.881, Rotor position possibly out of range
 7.30031, 102.533,  28.611, Sun position possibly out of range
 7.31699,  79.666, -31.712, Rotor position possibly out of range
 7.31699, 102.734,  28.780, Sun position possibly out of range
 7.33367,  79.465, -31.544, Rotor position possibly out of range
 7.33367, 102.935,  28.948, Sun position possibly out of range
 7.35034,  79.263, -31.375, Rotor position possibly out of range
 7.35034, 103.137,  29.117, Sun position possibly out of range
 7.36701,  79.061, -31.206, Rotor position possibly out of range
 7.36701, 103.339,  29.286, Sun position possibly out of range
 7.38368,  78.858, -31.038, Rotor position possibly out of range
 7.38368, 103.542,  29.454, Sun position possibly out of range
 7.40034,  78.655, -30.870, Rotor position possibly out of range
 7.40034, 103.745,  29.622, Sun position possibly out of range
 7.41701,  78.451, -30.702, Rotor position possibly out of range
 7.41701, 103.949,  29.790, Sun position possibly out of range
 7.43368,  78.247, -30.534, Rotor position possibly out of range
 7.43368, 104.153,  29.958, Sun position possibly out of range
 7.45008,  78.045, -30.369, Rotor position possibly out of range
 7.45008, 104.355,  30.123, Sun position possibly out of range
 7.46675,  77.840, -30.201, Rotor position possibly out of range
 7.46675, 104.560,  30.291, Sun position possibly out of range
 7.48342,  77.634, -30.034, Rotor position possibly out of range
 7.48342, 104.766,  30.458, Sun position possibly out of range
 7.50006, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50008, 145.000,  77.000, New tracking position
 7.51673, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51675, 145.000, -14.000, New tracking position
 7.53340, 105.387,  30.960, Back to the Sun
 7.53342,  77.013, -29.532, Rotor position possibly out of range
 7.53342, 105.387,  30.960, Sun position possibly out of range
 7.55008, 105.595,  31.127, New tracking position
 7.56676, 105.803,  31.294, New tracking position
 7.58343, 106.012,  31.460, New tracking position
 7.60010, 106.222,  31.626, New tracking position
