DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 182.400,  60.500, Reference positions.

 7.00028, 145.000,  77.000, New tracking position
 7.01693, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01695, 145.000, -14.000, New tracking position
 7.03360,  98.036,  27.444, Back to the Sun
 7.03362,  84.364, -33.047, Rotor position possibly out of range
 7.03362,  98.036,  27.444, Sun position possibly out of range
 7.05028,  84.171, -32.876, Rotor position possibly out of range
 7.05029,  98.229,  27.616, Sun position possibly out of range
 7.06696,  83.977, -32.705, Rotor position possibly out of range
 7.06696,  98.423,  27.787, Sun position possibly out of range
 7.08363,  83.783, -32.534, Rotor position possibly out of range
 7.08363,  98.617,  27.958, Sun position possibly out of range
 7.10029,  83.589, -32.363, Rotor position possibly out of range
 7.10029,  98.811,  28.129, Sun position possibly out of range
 7.11696,  83.395, -32.192, Rotor position possibly out of range
 7.11696,  99.005,  28.300, Sun position possibly out of range
 7.13362,  83.200, -32.021, Rotor position possibly out of range
 7.13362,  99.200,  28.471, Sun position possibly out of range
 7.15030,  83.004, -31.850, Rotor position possibly out of range
 7.15030,  99.396,  28.642, Sun position possibly out of range
 7.16696,  82.808, -31.679, Rotor position possibly out of range
 7.16696,  99.592,  28.812, Sun position possibly out of range
 7.18363,  82.612, -31.509, Rotor position possibly out of range
 7.18363,  99.788,  28.983, Sun position possibly out of range
 7.20032,  82.412, -31.335, Rotor position possibly out of range
 7.20032,  99.988,  29.156, Sun position possibly out of range
 7.21700,  82.215, -31.165, Rotor position possibly out of range
 7.21700, 100.185,  29.327, Sun position possibly out of range
 7.23368,  82.017, -30.995, Rotor position possibly out of range
 7.23368, 100.383,  29.497, Sun position possibly out of range
 7.25032, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25034, 145.000,  77.000, New tracking position
 7.26699, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26701, 145.000, -14.000, New tracking position
 7.28366, 100.978,  30.008, Back to the Sun
 7.28368,  81.422, -30.484, Rotor position possibly out of range
 7.28368, 100.978,  30.008, Sun position possibly out of range
 7.30034,  81.222, -30.314, Rotor position possibly out of range
 7.30034, 101.178,  30.177, Sun position possibly out of range
 7.31675,  81.026, -30.147, Rotor position possibly out of range
 7.31675, 101.374,  30.344, Sun position possibly out of range
 7.33341,  80.825, -29.978, Rotor position possibly out of range
 7.33341, 101.575,  30.514, Sun position possibly out of range
 7.35008,  80.625, -29.808, Rotor position possibly out of range
 7.35008, 101.775,  30.684, Sun position possibly out of range
 7.36676,  80.423, -29.639, Rotor position possibly out of range
 7.36676, 101.977,  30.853, Sun position possibly out of range
 7.38342,  80.221, -29.470, Rotor position possibly out of range
 7.38342, 102.179,  31.022, Sun position possibly out of range
 7.40009,  80.019, -29.301, Rotor position possibly out of range
 7.40009, 102.381,  31.191, Sun position possibly out of range
 7.41675,  79.816, -29.131, Rotor position possibly out of range
 7.41675, 102.584,  31.361, Sun position possibly out of range
 7.43342,  79.613, -28.963, Rotor position possibly out of range
 7.43342, 102.787,  31.529, Sun position possibly out of range
 7.45010,  79.409, -28.794, Rotor position possibly out of range
 7.45010, 102.991,  31.698, Sun position possibly out of range
 7.46677,  79.204, -28.625, Rotor position possibly out of range
 7.46677, 103.196,  31.867, Sun position possibly out of range
 7.48344,  78.999, -28.457, Rotor position possibly out of range
 7.48344, 103.401,  32.035, Sun position possibly out of range
 7.50008, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50010, 145.000,  77.000, New tracking position
 7.51674, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51677, 145.000, -14.000, New tracking position
 7.53341, 104.019,  32.540, Back to the Sun
 7.53344,  78.381, -27.952, Rotor position possibly out of range
 7.53344, 104.019,  32.540, Sun position possibly out of range
 7.55010,  78.174, -27.784, Rotor position possibly out of range
 7.55010, 104.226,  32.708, Sun position possibly out of range
 7.56677,  77.966, -27.617, Rotor position possibly out of range
