DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 6.83333, 182.500,  44.500, Reference positions.

 6.83333,  90.609,  29.926, Sun position possibly out of range
 6.85000,  91.710, -14.933, Rotor position possibly out of range
 6.85000,  90.790,  30.099, Sun position possibly out of range
 6.86667,  91.528, -14.759, Rotor position possibly out of range
 6.86667,  90.972,  30.272, Sun position possibly out of range
 6.88333,  91.346, -14.585, Rotor position possibly out of range
 6.88333,  91.154,  30.445, Sun position possibly out of range
 6.90028,  91.160, -14.408, Rotor position possibly out of range
 6.90028,  91.340,  30.621, Sun position possibly out of range
 6.91667,  90.981, -14.237, Rotor position possibly out of range
 6.91667,  91.519,  30.791, Sun position possibly out of range
 6.93361,  90.795, -14.060, Rotor position possibly out of range
 6.93361,  91.705,  30.967, Sun position possibly out of range
 6.95000,  90.614, -13.889, Rotor position possibly out of range
 6.95000,  91.886,  31.137, Sun position possibly out of range
 7.48333,  84.522,  -8.338, Rotor position possibly out of range
 7.48333,  97.978,  36.652, Sun position possibly out of range
 7.50000,  98.176,  46.823, Cold sky reference deviation in elevation
 7.50000,  84.324,   1.834, Rotor position possibly out of range
 7.50000,  98.176,  46.823, Sun position possibly out of range
 7.51667,  98.375, -12.000, Hot reference on ground (To)
 7.51667,  84.125, -56.988, Rotor position possibly out of range
 7.51667,  98.375, -12.000, Sun position possibly out of range
 7.53333,  98.574,  37.166, Back to the Sun
 7.53333,  83.926,  -7.821, Rotor position possibly out of range
 7.53333,  98.574,  37.166, Sun position possibly out of range
 7.55000,  83.726,  -7.649, Rotor position possibly out of range
 7.55000,  98.774,  37.337, Sun position possibly out of range
 7.56667,  83.525,  -7.477, Rotor position possibly out of range
 7.56667,  98.975,  37.508, Sun position possibly out of range
 7.58361,  83.324,  -7.304, Rotor position possibly out of range
 7.58361,  99.176,  37.679, Sun position possibly out of range
 7.60028,  83.118,  -7.130, Rotor position possibly out of range
 7.60028,  99.382,  37.852, Sun position possibly out of range
