DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 180.500,  61.000, Reference positions.

 0.00028, 159.999,-104.278, Rotor position possibly out of range
 0.00028,  20.501, -42.350, Sun position possibly out of range
 0.01667,  20.891, -12.000, Hot reference on ground (To)
 0.01694, 159.609, -73.926, Rotor position possibly out of range
 0.01694,  20.891, -12.000, Sun position possibly out of range
 0.03333,  21.280, -52.227, Back to the Sun
 0.03361, 159.220,-114.151, Rotor position possibly out of range
 0.03361,  21.280, -52.227, Sun position possibly out of range
 0.05028, 158.832,-114.086, Rotor position possibly out of range
 0.05028,  21.668, -52.164, Sun position possibly out of range
 0.06694, 158.438,-114.018, Rotor position possibly out of range
 0.06694,  22.062, -52.099, Sun position possibly out of range
 0.08361, 158.052,-113.950, Rotor position possibly out of range
 0.08361,  22.448, -52.034, Sun position possibly out of range
 0.10028, 157.667,-113.882, Rotor position possibly out of range
 0.10028,  22.833, -51.967, Sun position possibly out of range
 0.11694, 157.283,-113.812, Rotor position possibly out of range
 0.11694,  23.217, -51.900, Sun position possibly out of range
 0.13361, 156.900,-113.741, Rotor position possibly out of range
 0.13361,  23.600, -51.831, Sun position possibly out of range
 0.15028, 156.518,-113.669, Rotor position possibly out of range
 0.15028,  23.982, -51.762, Sun position possibly out of range
 0.16694, 156.138,-113.597, Rotor position possibly out of range
 0.16694,  24.362, -51.691, Sun position possibly out of range
 0.18361, 155.758,-113.523, Rotor position possibly out of range
 0.18361,  24.742, -51.619, Sun position possibly out of range
 0.20028, 155.380,-113.448, Rotor position possibly out of range
 0.20028,  25.120, -51.547, Sun position possibly out of range
 0.21694, 155.002,-113.372, Rotor position possibly out of range
 0.21694,  25.498, -51.473, Sun position possibly out of range
 0.23361, 154.626,-113.295, Rotor position possibly out of range
 0.23361,  25.874, -51.398, Sun position possibly out of range
 0.25028,  26.249, -41.322, Cold sky reference deviation in elevation
 0.25028, 154.251,-103.217, Rotor position possibly out of range
 0.25028,  26.249, -41.322, Sun position possibly out of range
