DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 182.400,  60.500, Reference positions.

 7.00021, 145.000,  77.000, New tracking position
 7.01687, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01689, 145.000, -14.000, New tracking position
 7.03354,  96.495,  29.046, Back to the Sun
 7.03356,  85.905, -31.445, Rotor position possibly out of range
 7.03356,  96.495,  29.046, Sun position possibly out of range
 7.05023,  85.713, -31.273, Rotor position possibly out of range
 7.05024,  96.687,  29.218, Sun position possibly out of range
 7.06691,  85.522, -31.101, Rotor position possibly out of range
 7.06691,  96.878,  29.390, Sun position possibly out of range
 7.08358,  85.330, -30.930, Rotor position possibly out of range
 7.08358,  97.070,  29.562, Sun position possibly out of range
 7.10025,  85.137, -30.758, Rotor position possibly out of range
 7.10025,  97.263,  29.734, Sun position possibly out of range
 7.11692,  84.944, -30.586, Rotor position possibly out of range
 7.11692,  97.456,  29.905, Sun position possibly out of range
 7.13360,  84.751, -30.415, Rotor position possibly out of range
 7.13360,  97.649,  30.077, Sun position possibly out of range
 7.15027,  84.557, -30.243, Rotor position possibly out of range
 7.15027,  97.843,  30.248, Sun position possibly out of range
 7.16694,  84.363, -30.072, Rotor position possibly out of range
 7.16694,  98.037,  30.420, Sun position possibly out of range
 7.18362,  84.168, -29.901, Rotor position possibly out of range
 7.18362,  98.232,  30.591, Sun position possibly out of range
 7.20029,  83.973, -29.729, Rotor position possibly out of range
 7.20029,  98.427,  30.762, Sun position possibly out of range
 7.21697,  83.778, -29.558, Rotor position possibly out of range
 7.21697,  98.622,  30.933, Sun position possibly out of range
 7.23365,  83.579, -29.384, Rotor position possibly out of range
 7.23365,  98.821,  31.107, Sun position possibly out of range
 7.25029, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25031, 145.000,  77.000, New tracking position
 7.26696, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26698, 145.000, -14.000, New tracking position
 7.28363,  99.412,  31.620, Back to the Sun
 7.28366,  82.988, -28.872, Rotor position possibly out of range
 7.28366,  99.412,  31.620, Sun position possibly out of range
 7.30032,  82.790, -28.701, Rotor position possibly out of range
 7.30032,  99.610,  31.791, Sun position possibly out of range
 7.31698,  82.592, -28.530, Rotor position possibly out of range
 7.31698,  99.808,  31.962, Sun position possibly out of range
 7.33367,  82.393, -28.360, Rotor position possibly out of range
 7.33367, 100.007,  32.132, Sun position possibly out of range
 7.35034,  82.193, -28.189, Rotor position possibly out of range
 7.35034, 100.207,  32.303, Sun position possibly out of range
 7.36700,  81.994, -28.019, Rotor position possibly out of range
 7.36700, 100.406,  32.473, Sun position possibly out of range
 7.38367,  81.793, -27.849, Rotor position possibly out of range
 7.38367, 100.607,  32.643, Sun position possibly out of range
 7.40035,  81.592, -27.679, Rotor position possibly out of range
 7.40035, 100.808,  32.813, Sun position possibly out of range
 7.41675,  81.394, -27.512, Rotor position possibly out of range
 7.41675, 101.006,  32.980, Sun position possibly out of range
 7.43342,  81.192, -27.342, Rotor position possibly out of range
 7.43342, 101.208,  33.150, Sun position possibly out of range
 7.45009,  80.990, -27.172, Rotor position possibly out of range
 7.45009, 101.410,  33.320, Sun position possibly out of range
 7.46675,  80.787, -27.002, Rotor position possibly out of range
 7.46675, 101.613,  33.490, Sun position possibly out of range
 7.48343,  80.584, -26.833, Rotor position possibly out of range
 7.48343, 101.816,  33.659, Sun position possibly out of range
 7.50007, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50009, 145.000,  77.000, New tracking position
 7.51674, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51676, 145.000, -14.000, New tracking position
 7.53340, 102.430,  34.167, Back to the Sun
 7.53343,  79.970, -26.325, Rotor position possibly out of range
 7.53343, 102.430,  34.167, Sun position possibly out of range
 7.55010,  79.764, -26.156, Rotor position possibly out of range
 7.55010, 102.636,  34.336, Sun position possibly out of range
 7.56677,  79.558, -25.987, Rotor position possibly out of range
