DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 7.00000, 181.500,  60.300, Reference positions.

 7.01667, 107.912,  12.791, New tracking position
 7.03333, 108.104,  12.955, New tracking position
 7.05000, 108.297,  13.119, New tracking position
 7.06694, 108.490,  13.283, New tracking position
 7.08361, 108.687,  13.449, New tracking position
 7.10028, 108.880,  13.612, New tracking position
 7.11694, 109.071,  13.773, New tracking position
 7.13361, 109.268,  13.938, New tracking position
 7.15028, 109.463,  14.101, New tracking position
 7.16694, 109.657,  14.264, New tracking position
 7.18361, 109.853,  14.427, New tracking position
 7.20028, 110.048,  14.589, New tracking position
 7.21694, 110.244,  14.751, New tracking position
 7.23361, 110.440,  14.913, New tracking position
 7.25028, 110.636,  15.075, New tracking position
 7.26694, 110.833,  15.237, New tracking position
 7.28361, 111.030,  15.398, New tracking position
 7.30028, 111.227,  15.560, New tracking position
 7.31694, 111.425,  15.720, New tracking position
 7.33361, 111.623,  15.881, New tracking position
 7.35028, 111.822,  16.042, New tracking position
 7.36694, 112.021,  16.202, New tracking position
 7.38361, 112.220,  16.362, New tracking position
 7.40000, 112.416,  16.519, New tracking position
 7.41667, 112.616,  16.679, New tracking position
 7.43333, 112.816,  16.838, New tracking position
 7.45000, 113.017,  16.997, New tracking position
 7.46667, 113.218,  17.156, New tracking position
 7.48333, 113.419,  17.315, New tracking position
 7.50000, 113.621,  17.474, New tracking position
 7.51667, 113.823,  17.632, New tracking position
 7.53333, 114.026,  17.790, New tracking position
 7.55000, 114.229,  17.948, New tracking position
 7.56667, 114.432,  18.105, New tracking position
 7.58333, 114.636,  18.263, New tracking position
 7.60000, 114.840,  18.420, New tracking position
 7.61667, 115.045,  18.576, New tracking position
 7.63333, 115.250,  18.733, New tracking position
 7.65000, 115.455,  18.889, New tracking position
 7.66667, 115.661,  19.045, New tracking position
 7.68333, 115.867,  19.201, New tracking position
 7.70000, 116.074,  19.357, New tracking position
 7.71667, 116.281,  19.512, New tracking position
 7.73333, 116.489,  19.667, New tracking position
 7.75000, 116.696,  19.821, New tracking position
 7.76667, 116.905,  19.976, New tracking position
 7.78333, 117.114,  20.130, New tracking position
 7.80000, 117.323,  20.284, New tracking position
 7.81667, 117.533,  20.437, New tracking position
 7.83333, 117.743,  20.591, New tracking position
 7.85000, 117.954,  20.744, New tracking position
 7.86667, 118.165,  20.896, New tracking position
 7.88333, 118.376,  21.049, New tracking position
 7.90000, 118.588,  21.201, New tracking position
 7.91667, 118.801,  21.353, New tracking position
 7.93333, 119.014,  21.504, New tracking position
 7.95000, 119.227,  21.655, New tracking position
 7.96667, 119.441,  21.806, New tracking position
 7.98333, 119.656,  21.957, New tracking position
 8.00000, 119.871,  22.107, New tracking position
 8.01667, 120.086,  22.257, New tracking position
 8.03333, 120.302,  22.407, New tracking position
 8.05000, 120.519,  22.556, New tracking position
 8.06667, 120.735,  22.705, New tracking position
 8.08333, 120.953,  22.853, New tracking position
 8.10000, 121.171,  23.002, New tracking position
 8.11667, 121.389,  23.150, New tracking position
 8.13333, 121.608,  23.297, New tracking position
 8.15000, 121.828,  23.444, New tracking position
 8.16667, 122.048,  23.591, New tracking position
 8.18333, 122.268,  23.738, New tracking position
 8.20000, 122.489,  23.884, New tracking position
 8.21667, 122.711,  24.030, New tracking position
 8.23333, 122.933,  24.176, New tracking position
 8.25000, 123.156,  24.321, New tracking position
 8.26667, 123.379,  24.465, New tracking position
 8.28333, 123.603,  24.610, New tracking position
 8.30000, 123.827,  24.754, New tracking position
 8.31667, 124.052,  24.898, New tracking position
 8.33333, 124.277,  25.041, New tracking position
 8.35000, 124.503,  25.184, New tracking position
 8.36667, 124.730,  25.326, New tracking position
 8.38333, 124.957,  25.468, New tracking position
 8.40028, 125.185,  25.610, New tracking position
 8.41694, 125.413,  25.751, New tracking position
 8.43361, 125.642,  25.892, New tracking position
 8.45028, 125.871,  26.033, New tracking position
 8.46694, 126.101,  26.173, New tracking position
 8.48361, 126.332,  26.313, New tracking position
 8.50028, 126.563,  26.452, New tracking position
 8.51694, 126.795,  26.591, New tracking position
 8.53361, 127.027,  26.730, New tracking position
 8.55028, 127.260,  26.868, New tracking position
 8.56694, 127.498,  27.008, New tracking position
 8.58361, 127.732,  27.145, New tracking position
 8.60028, 127.967,  27.282, New tracking position
