DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 180.500,  61.000, Reference positions.

 0.00000, 158.346,-106.901, Rotor position possibly out of range
 0.00000,  22.154, -44.982, Sun position possibly out of range
 0.01667,  22.562, -12.000, Hot reference on ground (To)
 0.01667, 157.938, -73.916, Rotor position possibly out of range
 0.01667,  22.562, -12.000, Sun position possibly out of range
 0.03333,  22.970, -54.850, Back to the Sun
 0.03333, 157.530,-116.764, Rotor position possibly out of range
 0.03333,  22.970, -54.850, Sun position possibly out of range
 0.05000, 157.124,-116.693, Rotor position possibly out of range
 0.05000,  23.376, -54.782, Sun position possibly out of range
 0.06667, 156.719,-116.622, Rotor position possibly out of range
 0.06667,  23.781, -54.713, Sun position possibly out of range
 0.08333, 156.315,-116.549, Rotor position possibly out of range
 0.08333,  24.185, -54.643, Sun position possibly out of range
 0.10000, 155.913,-116.476, Rotor position possibly out of range
 0.10000,  24.587, -54.572, Sun position possibly out of range
 0.11667, 155.512,-116.401, Rotor position possibly out of range
 0.11667,  24.988, -54.499, Sun position possibly out of range
 0.13333, 155.112,-116.325, Rotor position possibly out of range
 0.13333,  25.388, -54.426, Sun position possibly out of range
 0.15000, 154.714,-116.249, Rotor position possibly out of range
 0.15000,  25.786, -54.351, Sun position possibly out of range
 0.16667, 154.316,-116.171, Rotor position possibly out of range
 0.16667,  26.184, -54.276, Sun position possibly out of range
 0.18333, 153.921,-116.092, Rotor position possibly out of range
 0.18333,  26.579, -54.199, Sun position possibly out of range
 0.20000, 153.526,-116.012, Rotor position possibly out of range
 0.20000,  26.974, -54.121, Sun position possibly out of range
 0.21667, 153.133,-115.930, Rotor position possibly out of range
 0.21667,  27.367, -54.042, Sun position possibly out of range
 0.23333, 152.741,-115.848, Rotor position possibly out of range
 0.23333,  27.759, -53.962, Sun position possibly out of range
 0.25000,  28.149, -43.881, Cold sky reference deviation in elevation
 0.25000, 152.351,-105.765, Rotor position possibly out of range
 0.25000,  28.149, -43.881, Sun position possibly out of range
