DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 180.500,  61.000, Reference positions.

 0.00000, 159.570,-104.948, Rotor position possibly out of range
 0.00000,  20.930, -43.022, Sun position possibly out of range
 0.01667,  21.325, -12.000, Hot reference on ground (To)
 0.01667, 159.175, -73.923, Rotor position possibly out of range
 0.01667,  21.325, -12.000, Sun position possibly out of range
 0.03333,  21.719, -52.897, Back to the Sun
 0.03333, 158.781,-114.818, Rotor position possibly out of range
 0.03333,  21.719, -52.897, Sun position possibly out of range
 0.05000, 158.389,-114.751, Rotor position possibly out of range
 0.05000,  22.111, -52.832, Sun position possibly out of range
 0.06667, 157.997,-114.683, Rotor position possibly out of range
 0.06667,  22.503, -52.767, Sun position possibly out of range
 0.08333, 157.607,-114.614, Rotor position possibly out of range
 0.08333,  22.893, -52.700, Sun position possibly out of range
 0.10000, 157.218,-114.545, Rotor position possibly out of range
 0.10000,  23.282, -52.633, Sun position possibly out of range
 0.11667, 156.829,-114.474, Rotor position possibly out of range
 0.11667,  23.671, -52.564, Sun position possibly out of range
 0.13333, 156.442,-114.402, Rotor position possibly out of range
 0.13333,  24.058, -52.494, Sun position possibly out of range
 0.15000, 156.056,-114.328, Rotor position possibly out of range
 0.15000,  24.444, -52.423, Sun position possibly out of range
 0.16667, 155.672,-114.254, Rotor position possibly out of range
 0.16667,  24.828, -52.351, Sun position possibly out of range
 0.18333, 155.288,-114.179, Rotor position possibly out of range
 0.18333,  25.212, -52.278, Sun position possibly out of range
 0.20000, 154.906,-114.103, Rotor position possibly out of range
 0.20000,  25.594, -52.204, Sun position possibly out of range
 0.21667, 154.524,-114.025, Rotor position possibly out of range
 0.21667,  25.976, -52.129, Sun position possibly out of range
 0.23333, 154.144,-113.947, Rotor position possibly out of range
 0.23333,  26.356, -52.053, Sun position possibly out of range
 0.25000,  26.734, -41.976, Cold sky reference deviation in elevation
 0.25000, 153.766,-103.868, Rotor position possibly out of range
 0.25000,  26.734, -41.976, Sun position possibly out of range
