DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,  21.637, -66.007, Back to the Sun
 0.03333, 159.363,-124.779, Rotor position possibly out of range
 0.03333,  21.637, -66.007, Sun position possibly out of range
 0.05000, 158.822,-124.717, Rotor position possibly out of range
 0.05000,  22.178, -65.943, Sun position possibly out of range
 0.06667, 158.284,-124.653, Rotor position possibly out of range
 0.06667,  22.716, -65.877, Sun position possibly out of range
 0.08333, 157.749,-124.589, Rotor position possibly out of range
 0.08333,  23.251, -65.809, Sun position possibly out of range
 0.10000, 157.216,-124.522, Rotor position possibly out of range
 0.10000,  23.784, -65.740, Sun position possibly out of range
 0.11667, 156.686,-124.455, Rotor position possibly out of range
 0.11667,  24.314, -65.669, Sun position possibly out of range
 0.13333, 156.158,-124.385, Rotor position possibly out of range
 0.13333,  24.842, -65.597, Sun position possibly out of range
 0.15000, 155.633,-124.315, Rotor position possibly out of range
 0.15000,  25.367, -65.524, Sun position possibly out of range
 0.16667, 155.110,-124.242, Rotor position possibly out of range
 0.16667,  25.890, -65.449, Sun position possibly out of range
 0.18333, 154.591,-124.169, Rotor position possibly out of range
 0.18333,  26.409, -65.373, Sun position possibly out of range
 0.20000, 154.074,-124.094, Rotor position possibly out of range
 0.20028,  26.926, -65.295, Sun position possibly out of range
 0.21667, 153.559,-124.018, Rotor position possibly out of range
 0.21667,  27.441, -65.216, Sun position possibly out of range
 0.23333, 153.048,-123.940, Rotor position possibly out of range
 0.23333,  27.952, -65.136, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  29.470, -64.886, Back to the Sun
 0.28333, 151.530,-123.698, Rotor position possibly out of range
 0.28361,  29.470, -64.886, Sun position possibly out of range
 0.30000, 151.030,-123.615, Rotor position possibly out of range
 0.30000,  29.970, -64.800, Sun position possibly out of range
 0.31694, 150.532,-123.530, Rotor position possibly out of range
 0.31694,  30.468, -64.713, Sun position possibly out of range
 0.33361, 150.038,-123.445, Rotor position possibly out of range
 0.33361,  30.962, -64.625, Sun position possibly out of range
 0.35000, 149.546,-123.357, Rotor position possibly out of range
 0.35000,  31.454, -64.535, Sun position possibly out of range
 0.36667, 149.057,-123.269, Rotor position possibly out of range
 0.36667,  31.943, -64.444, Sun position possibly out of range
 0.38333, 148.571,-123.179, Rotor position possibly out of range
 0.38333,  32.429, -64.352, Sun position possibly out of range
 0.40028, 148.088,-123.088, Rotor position possibly out of range
 0.40028,  32.912, -64.259, Sun position possibly out of range
 0.41694, 147.608,-122.996, Rotor position possibly out of range
 0.41694,  33.392, -64.164, Sun position possibly out of range
 0.43361, 147.131,-122.903, Rotor position possibly out of range
 0.43361,  33.869, -64.068, Sun position possibly out of range
