DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 7.00000, 181.000,  59.600, Reference positions.

 7.00000, 145.000,  50.000, New tracking position
 7.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 7.01667, 145.000, -10.000, New tracking position
 7.03333, 110.889,   8.680, Back to the Sun
 7.03333, 110.889,   8.680, New tracking position
 7.05000, 111.078,   8.840, New tracking position
 7.06667, 111.268,   9.000, New tracking position
 7.08333, 111.458,   9.160, New tracking position
 7.10000, 111.649,   9.320, New tracking position
 7.11667, 111.840,   9.479, New tracking position
 7.13333, 112.031,   9.639, New tracking position
 7.15000, 112.222,   9.798, New tracking position
 7.16667, 112.413,   9.957, New tracking position
 7.18333, 112.605,  10.116, New tracking position
 7.20000, 112.797,  10.274, New tracking position
 7.21667, 112.990,  10.433, New tracking position
 7.23333, 113.182,  10.591, New tracking position
 7.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 7.25000, 145.000,  50.000, New tracking position
 7.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 7.26667, 145.000, -10.000, New tracking position
 7.28333, 113.762,  11.065, Back to the Sun
 7.28333, 113.762,  11.065, New tracking position
 7.30000, 113.956,  11.223, New tracking position
 7.31667, 114.151,  11.380, New tracking position
 7.33333, 114.345,  11.537, New tracking position
 7.35000, 114.540,  11.694, New tracking position
 7.36667, 114.735,  11.850, New tracking position
 7.38333, 114.931,  12.007, New tracking position
 7.40028, 115.126,  12.163, New tracking position
 7.41694, 115.322,  12.319, New tracking position
 7.43361, 115.519,  12.475, New tracking position
 7.45028, 115.719,  12.633, New tracking position
 7.46694, 115.916,  12.788, New tracking position
 7.48361, 116.114,  12.943, New tracking position
 7.50028, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 7.50028, 145.000,  50.000, New tracking position
 7.51694, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 7.51694, 145.000, -10.000, New tracking position
 7.53361, 116.708,  13.407, Back to the Sun
 7.53361, 116.708,  13.407, New tracking position
 7.55028, 116.907,  13.561, New tracking position
 7.56694, 117.106,  13.715, New tracking position
 7.58361, 117.306,  13.868, New tracking position
 7.60028, 117.506,  14.021, New tracking position
 7.61694, 117.706,  14.174, New tracking position
 7.63361, 117.906,  14.327, New tracking position
 7.65000, 118.104,  14.477, New tracking position
 7.66667, 118.305,  14.629, New tracking position
 7.68333, 118.507,  14.781, New tracking position
 7.70000, 118.709,  14.933, New tracking position
 7.71667, 118.912,  15.085, New tracking position
 7.73333, 119.115,  15.236, New tracking position
 7.75000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 7.75000, 145.000,  50.000, New tracking position
 7.76667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 7.76667, 145.000, -10.000, New tracking position
 7.78333, 119.726,  15.687, Back to the Sun
 7.78333, 119.726,  15.687, New tracking position
 7.80000, 119.930,  15.837, New tracking position
 7.81667, 120.135,  15.987, New tracking position
 7.83333, 120.340,  16.136, New tracking position
 7.85000, 120.546,  16.285, New tracking position
 7.86667, 120.752,  16.434, New tracking position
 7.88333, 120.958,  16.582, New tracking position
 7.90000, 121.165,  16.730, New tracking position
 7.91667, 121.372,  16.878, New tracking position
 7.93333, 121.580,  17.025, New tracking position
 7.95000, 121.788,  17.172, New tracking position
 7.96667, 121.997,  17.319, New tracking position
 7.98333, 122.206,  17.466, New tracking position
