DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 182.000,  58.800, Reference positions.

 0.00000, 156.895,-100.923, Rotor position possibly out of range
 0.00000,  25.105, -41.213, Sun position possibly out of range
 0.01667,  25.570, -12.000, Hot reference on ground (To)
 0.01667, 156.430, -71.707, Rotor position possibly out of range
 0.01667,  25.570, -12.000, Sun position possibly out of range
 0.03333,  26.033, -61.064, Back to the Sun
 0.03333, 155.967,-120.768, Rotor position possibly out of range
 0.03333,  26.033, -61.064, Sun position possibly out of range
 0.05000, 155.506,-120.689, Rotor position possibly out of range
 0.05000,  26.494, -60.987, Sun position possibly out of range
 0.06667, 155.048,-120.609, Rotor position possibly out of range
 0.06667,  26.952, -60.910, Sun position possibly out of range
 0.08333, 154.591,-120.527, Rotor position possibly out of range
 0.08333,  27.409, -60.831, Sun position possibly out of range
 0.10000, 154.136,-120.445, Rotor position possibly out of range
 0.10000,  27.864, -60.751, Sun position possibly out of range
 0.11667, 153.683,-120.361, Rotor position possibly out of range
 0.11667,  28.317, -60.669, Sun position possibly out of range
 0.13333, 153.233,-120.275, Rotor position possibly out of range
 0.13333,  28.767, -60.587, Sun position possibly out of range
 0.15000, 152.784,-120.189, Rotor position possibly out of range
 0.15000,  29.216, -60.503, Sun position possibly out of range
 0.16667, 152.338,-120.102, Rotor position possibly out of range
 0.16667,  29.662, -60.418, Sun position possibly out of range
 0.18333, 151.893,-120.013, Rotor position possibly out of range
 0.18333,  30.107, -60.332, Sun position possibly out of range
 0.20000, 151.451,-119.923, Rotor position possibly out of range
 0.20000,  30.549, -60.245, Sun position possibly out of range
 0.21667, 151.011,-119.832, Rotor position possibly out of range
 0.21667,  30.989, -60.156, Sun position possibly out of range
 0.23333, 150.573,-119.740, Rotor position possibly out of range
 0.23333,  31.427, -60.067, Sun position possibly out of range
 0.25000,  31.863, -39.976, Cold sky reference deviation in elevation
 0.25000, 150.137, -99.647, Rotor position possibly out of range
 0.25000,  31.863, -39.976, Sun position possibly out of range
 0.26667,  32.297, -12.000, Hot reference on ground (To)
 0.26667, 149.703, -71.668, Rotor position possibly out of range
 0.26667,  32.297, -12.000, Sun position possibly out of range
 0.28333,  32.728, -59.791, Back to the Sun
 0.28333, 149.272,-119.457, Rotor position possibly out of range
 0.28333,  32.728, -59.791, Sun position possibly out of range
 0.30000, 148.842,-119.361, Rotor position possibly out of range
 0.30000,  33.158, -59.697, Sun position possibly out of range
 0.31667, 148.415,-119.263, Rotor position possibly out of range
 0.31667,  33.585, -59.602, Sun position possibly out of range
 0.33333, 147.990,-119.165, Rotor position possibly out of range
 0.33333,  34.010, -59.506, Sun position possibly out of range
 0.35000, 147.567,-119.065, Rotor position possibly out of range
 0.35000,  34.433, -59.409, Sun position possibly out of range
 0.36667, 147.146,-118.964, Rotor position possibly out of range
 0.36667,  34.854, -59.311, Sun position possibly out of range
 0.38333, 146.727,-118.863, Rotor position possibly out of range
 0.38333,  35.273, -59.212, Sun position possibly out of range
 0.40000, 146.311,-118.760, Rotor position possibly out of range
