DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,  10.189, -56.482, Back to the Sun
 0.03333, 170.811,-115.194, Rotor position possibly out of range
 0.03333,  10.189, -56.482, Sun position possibly out of range
 0.05000, 170.374,-115.164, Rotor position possibly out of range
 0.05000,  10.626, -56.450, Sun position possibly out of range
 0.06667, 169.937,-115.134, Rotor position possibly out of range
 0.06667,  11.063, -56.418, Sun position possibly out of range
 0.08333, 169.501,-115.102, Rotor position possibly out of range
 0.08333,  11.499, -56.384, Sun position possibly out of range
 0.10000, 169.066,-115.069, Rotor position possibly out of range
 0.10000,  11.934, -56.348, Sun position possibly out of range
 0.11667, 168.632,-115.035, Rotor position possibly out of range
 0.11667,  12.368, -56.311, Sun position possibly out of range
 0.13361, 168.198,-114.999, Rotor position possibly out of range
 0.13361,  12.802, -56.273, Sun position possibly out of range
 0.15028, 167.765,-114.962, Rotor position possibly out of range
 0.15028,  13.235, -56.234, Sun position possibly out of range
 0.16694, 167.326,-114.923, Rotor position possibly out of range
 0.16694,  13.674, -56.193, Sun position possibly out of range
 0.18361, 166.895,-114.883, Rotor position possibly out of range
 0.18361,  14.105, -56.151, Sun position possibly out of range
 0.20028, 166.465,-114.843, Rotor position possibly out of range
 0.20028,  14.535, -56.108, Sun position possibly out of range
 0.21667, 166.043,-114.801, Rotor position possibly out of range
 0.21667,  14.957, -56.065, Sun position possibly out of range
 0.23333, 165.615,-114.758, Rotor position possibly out of range
 0.23333,  15.385, -56.019, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  16.665, -55.875, Back to the Sun
 0.28333, 164.335,-114.621, Rotor position possibly out of range
 0.28333,  16.665, -55.875, Sun position possibly out of range
 0.30000, 163.911,-114.572, Rotor position possibly out of range
 0.30000,  17.089, -55.825, Sun position possibly out of range
 0.31667, 163.487,-114.523, Rotor position possibly out of range
 0.31667,  17.513, -55.773, Sun position possibly out of range
 0.33333, 163.065,-114.472, Rotor position possibly out of range
 0.33333,  17.935, -55.720, Sun position possibly out of range
 0.35000, 162.643,-114.420, Rotor position possibly out of range
 0.35000,  18.357, -55.666, Sun position possibly out of range
 0.36667, 162.223,-114.367, Rotor position possibly out of range
 0.36667,  18.777, -55.610, Sun position possibly out of range
 0.38333, 161.804,-114.312, Rotor position possibly out of range
 0.38333,  19.196, -55.554, Sun position possibly out of range
 0.40000, 161.386,-114.257, Rotor position possibly out of range
 0.40000,  19.614, -55.496, Sun position possibly out of range
 0.41667, 160.969,-114.200, Rotor position possibly out of range
 0.41667,  20.031, -55.437, Sun position possibly out of range
 0.43333, 160.553,-114.142, Rotor position possibly out of range
 0.43333,  20.447, -55.377, Sun position possibly out of range
