DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,   9.889, -54.024, Back to the Sun
 0.03333, 171.111,-112.735, Rotor position possibly out of range
 0.03333,   9.889, -54.024, Sun position possibly out of range
 0.05000, 170.696,-112.706, Rotor position possibly out of range
 0.05000,  10.304, -53.994, Sun position possibly out of range
 0.06667, 170.282,-112.676, Rotor position possibly out of range
 0.06667,  10.718, -53.962, Sun position possibly out of range
 0.08333, 169.868,-112.646, Rotor position possibly out of range
 0.08333,  11.132, -53.929, Sun position possibly out of range
 0.10000, 169.455,-112.613, Rotor position possibly out of range
 0.10000,  11.545, -53.895, Sun position possibly out of range
 0.11667, 169.042,-112.580, Rotor position possibly out of range
 0.11667,  11.958, -53.859, Sun position possibly out of range
 0.13333, 168.630,-112.545, Rotor position possibly out of range
 0.13333,  12.370, -53.822, Sun position possibly out of range
 0.15000, 168.219,-112.510, Rotor position possibly out of range
 0.15000,  12.781, -53.784, Sun position possibly out of range
 0.16667, 167.808,-112.473, Rotor position possibly out of range
 0.16667,  13.192, -53.745, Sun position possibly out of range
 0.18333, 167.399,-112.434, Rotor position possibly out of range
 0.18333,  13.601, -53.705, Sun position possibly out of range
 0.20000, 166.990,-112.395, Rotor position possibly out of range
 0.20000,  14.010, -53.663, Sun position possibly out of range
 0.21667, 166.581,-112.354, Rotor position possibly out of range
 0.21667,  14.419, -53.621, Sun position possibly out of range
 0.23333, 166.174,-112.313, Rotor position possibly out of range
 0.23333,  14.826, -53.577, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  16.044, -53.438, Back to the Sun
 0.28333, 164.956,-112.180, Rotor position possibly out of range
 0.28333,  16.044, -53.438, Sun position possibly out of range
 0.30000, 164.552,-112.133, Rotor position possibly out of range
 0.30000,  16.448, -53.389, Sun position possibly out of range
 0.31667, 164.149,-112.086, Rotor position possibly out of range
 0.31667,  16.851, -53.339, Sun position possibly out of range
 0.33333, 163.746,-112.037, Rotor position possibly out of range
 0.33333,  17.254, -53.288, Sun position possibly out of range
 0.35000, 163.345,-111.987, Rotor position possibly out of range
 0.35000,  17.655, -53.236, Sun position possibly out of range
 0.36667, 162.944,-111.935, Rotor position possibly out of range
 0.36667,  18.056, -53.183, Sun position possibly out of range
 0.38333, 162.544,-111.883, Rotor position possibly out of range
 0.38333,  18.456, -53.128, Sun position possibly out of range
 0.40000, 162.145,-111.829, Rotor position possibly out of range
 0.40000,  18.855, -53.072, Sun position possibly out of range
 0.41667, 161.748,-111.775, Rotor position possibly out of range
 0.41667,  19.252, -53.016, Sun position possibly out of range
 0.43333, 161.351,-111.719, Rotor position possibly out of range
 0.43333,  19.649, -52.958, Sun position possibly out of range
