DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 181.800,  60.500, Reference positions.

 7.00000, 145.000,  77.000, New tracking position
 7.01667, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01667, 145.000, -14.000, New tracking position
 7.03333, 106.393,  15.695, Back to the Sun
 7.03333, 106.393,  15.695, New tracking position
 7.05000, 106.587,  15.861, New tracking position
 7.06667, 106.781,  16.026, New tracking position
 7.08333, 106.976,  16.192, New tracking position
 7.10000, 107.171,  16.357, New tracking position
 7.11667, 107.366,  16.522, New tracking position
 7.13333, 107.562,  16.687, New tracking position
 7.15000, 107.758,  16.851, New tracking position
 7.16667, 107.954,  17.016, New tracking position
 7.18333, 108.151,  17.180, New tracking position
 7.20000, 108.348,  17.344, New tracking position
 7.21667, 108.545,  17.508, New tracking position
 7.23333, 108.743,  17.672, New tracking position
 7.25000, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25000, 145.000,  77.000, New tracking position
 7.26667, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26667, 145.000, -14.000, New tracking position
 7.28333, 109.338,  18.162, Back to the Sun
 7.28333, 109.338,  18.162, New tracking position
 7.30000, 109.537,  18.325, New tracking position
 7.31667, 109.737,  18.488, New tracking position
 7.33333, 109.937,  18.651, New tracking position
 7.35000, 110.137,  18.813, New tracking position
 7.36667, 110.338,  18.976, New tracking position
 7.38333, 110.539,  19.138, New tracking position
 7.40000, 110.740,  19.300, New tracking position
 7.41667, 110.942,  19.461, New tracking position
 7.43333, 111.144,  19.623, New tracking position
 7.45000, 111.347,  19.784, New tracking position
 7.46667, 111.550,  19.945, New tracking position
 7.48333, 111.753,  20.106, New tracking position
 7.50000, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50000, 145.000,  77.000, New tracking position
 7.51667, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51667, 145.000, -14.000, New tracking position
 7.53333, 112.366,  20.587, Back to the Sun
 7.53333, 112.366,  20.587, New tracking position
 7.55000, 112.571,  20.747, New tracking position
 7.56667, 112.777,  20.906, New tracking position
 7.58333, 112.983,  21.066, New tracking position
 7.60000, 113.189,  21.225, New tracking position
 7.61667, 113.396,  21.384, New tracking position
 7.63333, 113.603,  21.542, New tracking position
 7.65000, 113.811,  21.701, New tracking position
 7.66667, 114.019,  21.859, New tracking position
 7.68333, 114.228,  22.017, New tracking position
 7.70000, 114.437,  22.175, New tracking position
 7.71667, 114.647,  22.332, New tracking position
 7.73333, 114.857,  22.489, New tracking position
 7.75000, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75000, 145.000,  77.000, New tracking position
 7.76667, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76667, 145.000, -14.000, New tracking position
 7.78333, 115.490,  22.959, Back to the Sun
 7.78333, 115.490,  22.959, New tracking position
 7.80000, 115.702,  23.115, New tracking position
 7.81667, 115.914,  23.271, New tracking position
 7.83333, 116.127,  23.427, New tracking position
 7.85000, 116.341,  23.582, New tracking position
 7.86667, 116.554,  23.737, New tracking position
 7.88333, 116.769,  23.892, New tracking position
 7.90000, 116.984,  24.046, New tracking position
 7.91667, 117.199,  24.200, New tracking position
 7.93333, 117.415,  24.354, New tracking position
 7.95000, 117.632,  24.508, New tracking position
 7.96667, 117.849,  24.661, New tracking position
 7.98333, 118.066,  24.814, New tracking position
 8.00000, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00028, 145.000,  77.000, New tracking position
 8.01667, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.01667, 145.000, -14.000, New tracking position
 8.03333, 118.722,  25.271, Back to the Sun
 8.03333, 118.722,  25.271, New tracking position
 8.05000, 118.942,  25.422, New tracking position
 8.06667, 119.162,  25.574, New tracking position
 8.08361, 119.383,  25.725, New tracking position
 8.10028, 119.604,  25.876, New tracking position
 8.11694, 119.826,  26.026, New tracking position
 8.13361, 120.049,  26.176, New tracking position
 8.15028, 120.272,  26.326, New tracking position
 8.16694, 120.496,  26.475, New tracking position
 8.18361, 120.720,  26.624, New tracking position
 8.20028, 120.945,  26.773, New tracking position
 8.21694, 121.170,  26.921, New tracking position
 8.23361, 121.396,  27.069, New tracking position
 8.25028, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.25028, 145.000,  77.000, New tracking position
 8.26694, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.26694, 145.000, -14.000, New tracking position
 8.28361, 122.081,  27.514, Back to the Sun
 8.28361, 122.081,  27.514, New tracking position
 8.30028, 122.310,  27.660, New tracking position
 8.31694, 122.538,  27.806, New tracking position
 8.33361, 122.768,  27.952, New tracking position
 8.35028, 122.998,  28.098, New tracking position
 8.36694, 123.229,  28.243, New tracking position
 8.38361, 123.461,  28.387, New tracking position
 8.40028, 123.693,  28.532, New tracking position
 8.41694, 123.925,  28.676, New tracking position
 8.43361, 124.159,  28.819, New tracking position
 8.45028, 124.393,  28.962, New tracking position
 8.46694, 124.627,  29.105, New tracking position
 8.48333, 124.859,  29.245, New tracking position
 8.50000, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.50000, 145.000,  77.000, New tracking position
 8.51667, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.51667, 145.000, -14.000, New tracking position
 8.53333, 125.568,  29.670, Back to the Sun
 8.53333, 125.568,  29.670, New tracking position
 8.55000, 125.806,  29.811, New tracking position
 8.56667, 126.045,  29.951, New tracking position
 8.58333, 126.284,  30.091, New tracking position
 8.60000, 126.524,  30.230, New tracking position
 8.61667, 126.764,  30.369, New tracking position
 8.63333, 127.005,  30.508, New tracking position
 8.65000, 127.247,  30.646, New tracking position
 8.66667, 127.490,  30.784, New tracking position
 8.68333, 127.733,  30.921, New tracking position
 8.70000, 127.977,  31.058, New tracking position
 8.71667, 128.222,  31.194, New tracking position
 8.73333, 128.467,  31.330, New tracking position
 8.75000, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.75000, 145.000,  77.000, New tracking position
 8.76667, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.76667, 145.000, -14.000, New tracking position
 8.78333, 129.208,  31.735, Back to the Sun
 8.78333, 129.208,  31.735, New tracking position
 8.80000, 129.456,  31.869, New tracking position
 8.81667, 129.705,  32.002, New tracking position
 8.83333, 129.954,  32.136, New tracking position
 8.85000, 130.205,  32.268, New tracking position
 8.86667, 130.456,  32.400, New tracking position
 8.88333, 130.708,  32.532, New tracking position
 8.90000, 130.960,  32.663, New tracking position
 8.91667, 131.214,  32.794, New tracking position
 8.93333, 131.468,  32.924, New tracking position
 8.95000, 131.722,  33.053, New tracking position
 8.96667, 131.978,  33.183, New tracking position
 8.98333, 132.234,  33.311, New tracking position
 8.98417, 130.834,  31.911, New scanning59 position
 8.98472, 131.534,  31.911, New scanning59 position
 8.98528, 132.234,  31.911, New scanning59 position
 8.98583, 132.934,  31.911, New scanning59 position
 8.98667, 133.634,  31.911, New scanning59 position
 8.98722, 133.634,  32.611, New scanning59 position
 8.98778, 132.934,  32.611, New scanning59 position
 8.98833, 132.234,  32.611, New scanning59 position
 8.98917, 131.534,  32.611, New scanning59 position
 8.98972, 130.834,  32.611, New scanning59 position
 8.99028, 130.834,  33.311, New scanning59 position
 8.99083, 131.534,  33.311, New scanning59 position
 8.99139, 132.234,  33.311, New scanning59 position
 8.99222, 132.934,  33.311, New scanning59 position
 8.99278, 133.634,  33.311, New scanning59 position
 8.99333, 133.634,  34.011, New scanning59 position
 8.99389, 132.934,  34.011, New scanning59 position
 8.99472, 132.234,  34.011, New scanning59 position
 8.99528, 131.534,  34.011, New scanning59 position
 8.99583, 130.834,  34.011, New scanning59 position
 8.99639, 130.834,  34.711, New scanning59 position
 8.99722, 131.534,  34.711, New scanning59 position
 8.99778, 132.234,  34.711, New scanning59 position
 8.99833, 132.934,  34.711, New scanning59 position
 8.99889, 133.634,  34.711, New scanning59 position
 8.99917, 132.234,  33.311, End of the scan59. Back to the Sun
 9.00000, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.00000, 145.000,  77.000, New tracking position
 9.01667, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.01667, 145.000, -14.000, New tracking position
 9.03333, 133.008,  33.694, Back to the Sun
 9.03333, 133.008,  33.694, New tracking position
 9.05000, 133.267,  33.820, New tracking position
 9.06667, 133.527,  33.946, New tracking position
 9.08333, 133.788,  34.072, New tracking position
 9.10000, 134.049,  34.196, New tracking position
 9.11667, 134.312,  34.321, New tracking position
 9.13333, 134.575,  34.445, New tracking position
 9.15000, 134.839,  34.568, New tracking position
 9.16667, 135.103,  34.690, New tracking position
 9.18333, 135.369,  34.812, New tracking position
 9.20000, 135.635,  34.934, New tracking position
 9.21667, 135.902,  35.055, New tracking position
 9.23333, 136.170,  35.175, New tracking position
 9.25000, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.25000, 145.000,  77.000, New tracking position
 9.26667, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.26667, 145.000, -14.000, New tracking position
 9.28333, 136.978,  35.533, Back to the Sun
 9.28333, 136.978,  35.533, New tracking position
 9.30000, 137.249,  35.651, New tracking position
 9.31694, 137.521,  35.768, New tracking position
 9.33333, 137.793,  35.885, New tracking position
 9.35028, 138.067,  36.001, New tracking position
 9.36694, 138.341,  36.117, New tracking position
 9.38361, 138.621,  36.234, New tracking position
 9.40028, 138.896,  36.348, New tracking position
 9.41694, 139.173,  36.462, New tracking position
 9.43361, 139.450,  36.575, New tracking position
 9.45028, 139.728,  36.687, New tracking position
 9.46694, 140.007,  36.799, New tracking position
 9.48361, 140.287,  36.910, New tracking position
 9.50028, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.50028, 145.000,  77.000, New tracking position
 9.51694, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.51694, 145.000, -14.000, New tracking position
 9.53361, 141.132,  37.239, Back to the Sun
 9.53361, 141.132,  37.239, New tracking position
 9.55028, 141.415,  37.348, New tracking position
 9.56667, 141.694,  37.454, New tracking position
 9.58333, 141.978,  37.561, New tracking position
 9.60000, 142.264,  37.668, New tracking position
 9.61667, 142.550,  37.773, New tracking position
 9.63333, 142.837,  37.878, New tracking position
 9.65000, 143.125,  37.983, New tracking position
 9.66667, 143.414,  38.087, New tracking position
 9.68333, 143.704,  38.190, New tracking position
 9.70000, 143.994,  38.292, New tracking position
 9.71667, 144.285,  38.394, New tracking position
 9.73333, 144.577,  38.495, New tracking position
 9.75000, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.75000, 145.000,  77.000, New tracking position
 9.76667, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
