DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,  12.557, -62.064, Back to the Sun
 0.03333, 168.443,-120.788, Rotor position possibly out of range
 0.03333,  12.557, -62.064, Sun position possibly out of range
 0.05000, 167.945,-120.752, Rotor position possibly out of range
 0.05000,  13.055, -62.025, Sun position possibly out of range
 0.06667, 167.448,-120.715, Rotor position possibly out of range
 0.06667,  13.552, -61.985, Sun position possibly out of range
 0.08333, 166.952,-120.676, Rotor position possibly out of range
 0.08333,  14.048, -61.944, Sun position possibly out of range
 0.10000, 166.457,-120.635, Rotor position possibly out of range
 0.10000,  14.543, -61.901, Sun position possibly out of range
 0.11667, 165.964,-120.594, Rotor position possibly out of range
 0.11667,  15.036, -61.857, Sun position possibly out of range
 0.13333, 165.471,-120.550, Rotor position possibly out of range
 0.13333,  15.529, -61.811, Sun position possibly out of range
 0.15000, 164.981,-120.506, Rotor position possibly out of range
 0.15000,  16.019, -61.764, Sun position possibly out of range
 0.16667, 164.491,-120.459, Rotor position possibly out of range
 0.16667,  16.509, -61.715, Sun position possibly out of range
 0.18333, 164.003,-120.412, Rotor position possibly out of range
 0.18333,  16.997, -61.665, Sun position possibly out of range
 0.20000, 163.517,-120.363, Rotor position possibly out of range
 0.20000,  17.483, -61.613, Sun position possibly out of range
 0.21667, 163.032,-120.313, Rotor position possibly out of range
 0.21667,  17.968, -61.560, Sun position possibly out of range
 0.23333, 162.548,-120.261, Rotor position possibly out of range
 0.23333,  18.452, -61.506, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  19.893, -61.335, Back to the Sun
 0.28333, 161.107,-120.097, Rotor position possibly out of range
 0.28333,  19.893, -61.335, Sun position possibly out of range
 0.30000, 160.630,-120.040, Rotor position possibly out of range
 0.30000,  20.370, -61.275, Sun position possibly out of range
 0.31667, 160.155,-119.982, Rotor position possibly out of range
 0.31667,  20.845, -61.214, Sun position possibly out of range
 0.33333, 159.681,-119.922, Rotor position possibly out of range
 0.33333,  21.319, -61.152, Sun position possibly out of range
 0.35000, 159.209,-119.860, Rotor position possibly out of range
 0.35000,  21.791, -61.088, Sun position possibly out of range
 0.36667, 158.738,-119.798, Rotor position possibly out of range
 0.36667,  22.262, -61.023, Sun position possibly out of range
 0.38333, 158.270,-119.734, Rotor position possibly out of range
 0.38333,  22.730, -60.957, Sun position possibly out of range
 0.40000, 157.803,-119.668, Rotor position possibly out of range
 0.40000,  23.197, -60.889, Sun position possibly out of range
 0.41667, 157.338,-119.602, Rotor position possibly out of range
 0.41667,  23.662, -60.820, Sun position possibly out of range
 0.43333, 156.875,-119.534, Rotor position possibly out of range
 0.43333,  24.125, -60.750, Sun position possibly out of range
