DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 180.500,  61.000, Reference positions.

 0.00028, 158.742,-106.259, Rotor position possibly out of range
 0.00028,  21.758, -44.339, Sun position possibly out of range
 0.01694,  22.169, -12.000, Hot reference on ground (To)
 0.01694, 158.331, -73.918, Rotor position possibly out of range
 0.01694,  22.169, -12.000, Sun position possibly out of range
 0.03361,  22.572, -54.207, Back to the Sun
 0.03361, 157.928,-116.123, Rotor position possibly out of range
 0.03361,  22.572, -54.207, Sun position possibly out of range
 0.05028, 157.526,-116.054, Rotor position possibly out of range
 0.05028,  22.974, -54.141, Sun position possibly out of range
 0.06694, 157.126,-115.984, Rotor position possibly out of range
 0.06694,  23.374, -54.073, Sun position possibly out of range
 0.08361, 156.727,-115.913, Rotor position possibly out of range
 0.08361,  23.773, -54.004, Sun position possibly out of range
 0.10028, 156.329,-115.840, Rotor position possibly out of range
 0.10028,  24.171, -53.934, Sun position possibly out of range
 0.11694, 155.932,-115.767, Rotor position possibly out of range
 0.11694,  24.568, -53.862, Sun position possibly out of range
 0.13361, 155.537,-115.692, Rotor position possibly out of range
 0.13361,  24.963, -53.790, Sun position possibly out of range
 0.15028, 155.142,-115.617, Rotor position possibly out of range
 0.15028,  25.358, -53.717, Sun position possibly out of range
 0.16694, 154.749,-115.540, Rotor position possibly out of range
 0.16694,  25.751, -53.642, Sun position possibly out of range
 0.18361, 154.358,-115.462, Rotor position possibly out of range
 0.18361,  26.142, -53.567, Sun position possibly out of range
 0.20028, 153.967,-115.383, Rotor position possibly out of range
 0.20028,  26.533, -53.490, Sun position possibly out of range
 0.21667, 153.585,-115.305, Rotor position possibly out of range
 0.21667,  26.915, -53.414, Sun position possibly out of range
 0.23333, 153.197,-115.224, Rotor position possibly out of range
 0.23333,  27.303, -53.335, Sun position possibly out of range
 0.25000,  27.690, -43.255, Cold sky reference deviation in elevation
 0.25000, 152.810,-105.142, Rotor position possibly out of range
 0.25000,  27.690, -43.255, Sun position possibly out of range
