DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,  16.809, -65.158, Back to the Sun
 0.03333, 164.191,-123.904, Rotor position possibly out of range
 0.03333,  16.809, -65.158, Sun position possibly out of range
 0.05000, 163.653,-123.856, Rotor position possibly out of range
 0.05000,  17.347, -65.107, Sun position possibly out of range
 0.06667, 163.118,-123.806, Rotor position possibly out of range
 0.06667,  17.882, -65.055, Sun position possibly out of range
 0.08333, 162.585,-123.755, Rotor position possibly out of range
 0.08333,  18.415, -65.001, Sun position possibly out of range
 0.10000, 162.053,-123.702, Rotor position possibly out of range
 0.10000,  18.947, -64.945, Sun position possibly out of range
 0.11667, 161.524,-123.648, Rotor position possibly out of range
 0.11667,  19.476, -64.888, Sun position possibly out of range
 0.13333, 160.997,-123.592, Rotor position possibly out of range
 0.13333,  20.003, -64.830, Sun position possibly out of range
 0.15000, 160.471,-123.535, Rotor position possibly out of range
 0.15000,  20.529, -64.769, Sun position possibly out of range
 0.16667, 159.948,-123.476, Rotor position possibly out of range
 0.16667,  21.052, -64.708, Sun position possibly out of range
 0.18333, 159.427,-123.416, Rotor position possibly out of range
 0.18333,  21.573, -64.645, Sun position possibly out of range
 0.20000, 158.908,-123.354, Rotor position possibly out of range
 0.20000,  22.092, -64.580, Sun position possibly out of range
 0.21667, 158.392,-123.291, Rotor position possibly out of range
 0.21667,  22.608, -64.515, Sun position possibly out of range
 0.23333, 157.878,-123.226, Rotor position possibly out of range
 0.23333,  23.122, -64.447, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  24.651, -64.237, Back to the Sun
 0.28333, 156.349,-123.024, Rotor position possibly out of range
 0.28333,  24.651, -64.237, Sun position possibly out of range
 0.30000, 155.844,-122.953, Rotor position possibly out of range
 0.30000,  25.156, -64.164, Sun position possibly out of range
 0.31667, 155.341,-122.882, Rotor position possibly out of range
 0.31667,  25.659, -64.089, Sun position possibly out of range
 0.33333, 154.841,-122.809, Rotor position possibly out of range
 0.33333,  26.159, -64.014, Sun position possibly out of range
 0.35000, 154.343,-122.734, Rotor position possibly out of range
 0.35000,  26.657, -63.937, Sun position possibly out of range
 0.36667, 153.848,-122.658, Rotor position possibly out of range
 0.36667,  27.152, -63.858, Sun position possibly out of range
 0.38333, 153.355,-122.581, Rotor position possibly out of range
 0.38333,  27.645, -63.778, Sun position possibly out of range
 0.40000, 152.865,-122.503, Rotor position possibly out of range
 0.40000,  28.135, -63.697, Sun position possibly out of range
 0.41667, 152.377,-122.423, Rotor position possibly out of range
 0.41667,  28.623, -63.615, Sun position possibly out of range
 0.43333, 151.892,-122.342, Rotor position possibly out of range
 0.43333,  29.108, -63.531, Sun position possibly out of range
