DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00028, 180.500,  61.000, Reference positions.

 0.00028, 160.430,-103.600, Rotor position possibly out of range
 0.00028,  20.070, -41.669, Sun position possibly out of range
 0.01667,  20.449, -12.000, Hot reference on ground (To)
 0.01667, 160.051, -73.928, Rotor position possibly out of range
 0.01667,  20.449, -12.000, Sun position possibly out of range
 0.03361,  20.840, -51.549, Back to the Sun
 0.03361, 159.660,-113.475, Rotor position possibly out of range
 0.03361,  20.840, -51.549, Sun position possibly out of range
 0.05000, 159.282,-113.412, Rotor position possibly out of range
 0.05000,  21.218, -51.488, Sun position possibly out of range
 0.06694, 158.893,-113.346, Rotor position possibly out of range
 0.06694,  21.607, -51.424, Sun position possibly out of range
 0.08333, 158.518,-113.280, Rotor position possibly out of range
 0.08333,  21.982, -51.361, Sun position possibly out of range
 0.10028, 158.131,-113.212, Rotor position possibly out of range
 0.10028,  22.369, -51.295, Sun position possibly out of range
 0.11667, 157.757,-113.145, Rotor position possibly out of range
 0.11667,  22.743, -51.230, Sun position possibly out of range
 0.13361, 157.372,-113.074, Rotor position possibly out of range
 0.13361,  23.128, -51.161, Sun position possibly out of range
 0.15000, 157.001,-113.005, Rotor position possibly out of range
 0.15000,  23.499, -51.094, Sun position possibly out of range
 0.16667, 156.624,-112.933, Rotor position possibly out of range
 0.16667,  23.876, -51.025, Sun position possibly out of range
 0.18333, 156.248,-112.861, Rotor position possibly out of range
 0.18333,  24.252, -50.955, Sun position possibly out of range
 0.20000, 155.874,-112.787, Rotor position possibly out of range
 0.20000,  24.626, -50.883, Sun position possibly out of range
 0.21694, 155.494,-112.711, Rotor position possibly out of range
 0.21694,  25.006, -50.810, Sun position possibly out of range
 0.23333, 155.128,-112.637, Rotor position possibly out of range
 0.23333,  25.372, -50.737, Sun position possibly out of range
 0.25000,  25.744, -40.663, Cold sky reference deviation in elevation
 0.25000, 154.756,-102.561, Rotor position possibly out of range
 0.25000,  25.744, -40.663, Sun position possibly out of range
 0.26667,  26.114, -12.000, Hot reference on ground (To)
 0.26667, 154.386, -73.895, Rotor position possibly out of range
 0.26667,  26.114, -12.000, Sun position possibly out of range
