DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 180.500,  61.000, Reference positions.

 0.00000, 162.005,-101.171, Rotor position possibly out of range
 0.00000,  18.495, -39.231, Sun position possibly out of range
 0.01667,  18.865, -12.000, Hot reference on ground (To)
 0.01694, 161.635, -73.937, Rotor position possibly out of range
 0.01694,  18.865, -12.000, Sun position possibly out of range
 0.03333,  19.235, -49.120, Back to the Sun
 0.03333, 161.265,-111.055, Rotor position possibly out of range
 0.03333,  19.235, -49.120, Sun position possibly out of range
 0.05028, 160.896,-110.996, Rotor position possibly out of range
 0.05028,  19.604, -49.063, Sun position possibly out of range
 0.06667, 160.528,-110.935, Rotor position possibly out of range
 0.06667,  19.972, -49.004, Sun position possibly out of range
 0.08361, 160.155,-110.873, Rotor position possibly out of range
 0.08361,  20.345, -48.944, Sun position possibly out of range
 0.10000, 159.794,-110.811, Rotor position possibly out of range
 0.10000,  20.706, -48.885, Sun position possibly out of range
 0.11667, 159.429,-110.748, Rotor position possibly out of range
 0.11667,  21.071, -48.823, Sun position possibly out of range
 0.13333, 159.064,-110.683, Rotor position possibly out of range
 0.13333,  21.436, -48.761, Sun position possibly out of range
 0.15028, 158.694,-110.616, Rotor position possibly out of range
 0.15028,  21.806, -48.696, Sun position possibly out of range
 0.16667, 158.337,-110.551, Rotor position possibly out of range
 0.16667,  22.163, -48.632, Sun position possibly out of range
 0.18361, 157.969,-110.482, Rotor position possibly out of range
 0.18361,  22.531, -48.566, Sun position possibly out of range
 0.20000, 157.614,-110.414, Rotor position possibly out of range
 0.20000,  22.886, -48.500, Sun position possibly out of range
 0.21694, 157.253,-110.345, Rotor position possibly out of range
 0.21694,  23.247, -48.433, Sun position possibly out of range
 0.23333, 156.894,-110.274, Rotor position possibly out of range
 0.23333,  23.606, -48.364, Sun position possibly out of range
 0.25028,  23.971, -38.293, Cold sky reference deviation in elevation
 0.25028, 156.529,-100.201, Rotor position possibly out of range
 0.25028,  23.971, -38.293, Sun position possibly out of range
