DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,   9.988, -55.098, Back to the Sun
 0.03361, 171.012,-113.809, Rotor position possibly out of range
 0.03361,   9.988, -55.098, Sun position possibly out of range
 0.05028, 170.581,-113.780, Rotor position possibly out of range
 0.05028,  10.419, -55.067, Sun position possibly out of range
 0.06694, 170.157,-113.750, Rotor position possibly out of range
 0.06694,  10.843, -55.035, Sun position possibly out of range
 0.08361, 169.734,-113.719, Rotor position possibly out of range
 0.08361,  11.266, -55.001, Sun position possibly out of range
 0.10028, 169.311,-113.686, Rotor position possibly out of range
 0.10028,  11.689, -54.967, Sun position possibly out of range
 0.11667, 168.896,-113.653, Rotor position possibly out of range
 0.11667,  12.104, -54.931, Sun position possibly out of range
 0.13333, 168.475,-113.618, Rotor position possibly out of range
 0.13333,  12.525, -54.894, Sun position possibly out of range
 0.15000, 168.055,-113.582, Rotor position possibly out of range
 0.15000,  12.945, -54.856, Sun position possibly out of range
 0.16667, 167.635,-113.544, Rotor position possibly out of range
 0.16667,  13.365, -54.816, Sun position possibly out of range
 0.18333, 167.217,-113.506, Rotor position possibly out of range
 0.18333,  13.783, -54.775, Sun position possibly out of range
 0.20000, 166.799,-113.466, Rotor position possibly out of range
 0.20000,  14.201, -54.733, Sun position possibly out of range
 0.21667, 166.381,-113.425, Rotor position possibly out of range
 0.21667,  14.619, -54.690, Sun position possibly out of range
 0.23333, 165.965,-113.382, Rotor position possibly out of range
 0.23333,  15.035, -54.645, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  16.279, -54.504, Back to the Sun
 0.28333, 164.721,-113.248, Rotor position possibly out of range
 0.28333,  16.279, -54.504, Sun position possibly out of range
 0.30028, 164.308,-113.201, Rotor position possibly out of range
 0.30028,  16.692, -54.455, Sun position possibly out of range
 0.31694, 163.889,-113.151, Rotor position possibly out of range
 0.31694,  17.111, -54.404, Sun position possibly out of range
 0.33361, 163.478,-113.102, Rotor position possibly out of range
 0.33361,  17.522, -54.352, Sun position possibly out of range
 0.35028, 163.068,-113.051, Rotor position possibly out of range
 0.35028,  17.932, -54.299, Sun position possibly out of range
 0.36694, 162.659,-112.999, Rotor position possibly out of range
 0.36694,  18.341, -54.245, Sun position possibly out of range
 0.38361, 162.251,-112.946, Rotor position possibly out of range
 0.38361,  18.749, -54.189, Sun position possibly out of range
 0.40028, 161.845,-112.891, Rotor position possibly out of range
 0.40028,  19.155, -54.133, Sun position possibly out of range
 0.41667, 161.445,-112.837, Rotor position possibly out of range
 0.41667,  19.555, -54.076, Sun position possibly out of range
 0.43333, 161.040,-112.780, Rotor position possibly out of range
 0.43333,  19.960, -54.017, Sun position possibly out of range
