DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 182.000,  58.800, Reference positions.

 0.00000, 159.466,-105.340, Rotor position possibly out of range
 0.00000,  22.534, -45.615, Sun position possibly out of range
 0.01667,  22.947, -12.000, Hot reference on ground (To)
 0.01667, 159.053, -71.723, Rotor position possibly out of range
 0.01667,  22.947, -12.000, Sun position possibly out of range
 0.03333,  23.359, -55.481, Back to the Sun
 0.03333, 158.641,-115.201, Rotor position possibly out of range
 0.03333,  23.359, -55.481, Sun position possibly out of range
 0.05000, 158.230,-115.129, Rotor position possibly out of range
 0.05000,  23.770, -55.412, Sun position possibly out of range
 0.06667, 157.820,-115.057, Rotor position possibly out of range
 0.06667,  24.180, -55.342, Sun position possibly out of range
 0.08333, 157.412,-114.983, Rotor position possibly out of range
 0.08333,  24.588, -55.270, Sun position possibly out of range
 0.10028, 157.005,-114.909, Rotor position possibly out of range
 0.10028,  24.995, -55.198, Sun position possibly out of range
 0.11694, 156.600,-114.833, Rotor position possibly out of range
 0.11694,  25.400, -55.124, Sun position possibly out of range
 0.13361, 156.189,-114.755, Rotor position possibly out of range
 0.13361,  25.811, -55.049, Sun position possibly out of range
 0.15028, 155.786,-114.676, Rotor position possibly out of range
 0.15028,  26.214, -54.973, Sun position possibly out of range
 0.16694, 155.384,-114.597, Rotor position possibly out of range
 0.16694,  26.616, -54.896, Sun position possibly out of range
 0.18333, 154.991,-114.518, Rotor position possibly out of range
 0.18333,  27.009, -54.820, Sun position possibly out of range
 0.20000, 154.593,-114.437, Rotor position possibly out of range
 0.20000,  27.407, -54.741, Sun position possibly out of range
 0.21667, 154.195,-114.355, Rotor position possibly out of range
 0.21667,  27.805, -54.661, Sun position possibly out of range
 0.23333, 153.800,-114.272, Rotor position possibly out of range
 0.23333,  28.200, -54.580, Sun position possibly out of range
 0.25000,  28.595, -44.497, Cold sky reference deviation in elevation
 0.25000, 153.405,-104.187, Rotor position possibly out of range
 0.25000,  28.595, -44.497, Sun position possibly out of range
 0.26667,  28.988, -12.000, Hot reference on ground (To)
 0.26667, 153.012, -71.687, Rotor position possibly out of range
 0.26667,  28.988, -12.000, Sun position possibly out of range
 0.28333,  29.379, -54.330, Back to the Sun
 0.28333, 152.621,-114.015, Rotor position possibly out of range
 0.28333,  29.379, -54.330, Sun position possibly out of range
 0.30000, 152.231,-113.928, Rotor position possibly out of range
 0.30000,  29.769, -54.245, Sun position possibly out of range
 0.31667, 151.843,-113.839, Rotor position possibly out of range
 0.31667,  30.157, -54.159, Sun position possibly out of range
 0.33333, 151.456,-113.750, Rotor position possibly out of range
 0.33333,  30.544, -54.071, Sun position possibly out of range
 0.35000, 151.070,-113.659, Rotor position possibly out of range
 0.35000,  30.930, -53.983, Sun position possibly out of range
 0.36667, 150.686,-113.568, Rotor position possibly out of range
 0.36667,  31.314, -53.894, Sun position possibly out of range
 0.38333, 150.304,-113.475, Rotor position possibly out of range
 0.38333,  31.696, -53.803, Sun position possibly out of range
 0.40000, 149.923,-113.382, Rotor position possibly out of range
