DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 182.000,  58.800, Reference positions.

 0.00000, 158.594,-106.867, Rotor position possibly out of range
 0.00000,  23.406, -47.147, Sun position possibly out of range
 0.01667,  23.832, -12.000, Hot reference on ground (To)
 0.01667, 158.168, -71.717, Rotor position possibly out of range
 0.01667,  23.832, -12.000, Sun position possibly out of range
 0.03333,  24.256, -57.007, Back to the Sun
 0.03333, 157.744,-116.722, Rotor position possibly out of range
 0.03333,  24.256, -57.007, Sun position possibly out of range
 0.05000, 157.321,-116.648, Rotor position possibly out of range
 0.05000,  24.679, -56.936, Sun position possibly out of range
 0.06667, 156.899,-116.573, Rotor position possibly out of range
 0.06667,  25.101, -56.863, Sun position possibly out of range
 0.08333, 156.480,-116.497, Rotor position possibly out of range
 0.08333,  25.520, -56.789, Sun position possibly out of range
 0.10000, 156.061,-116.420, Rotor position possibly out of range
 0.10000,  25.939, -56.715, Sun position possibly out of range
 0.11667, 155.644,-116.341, Rotor position possibly out of range
 0.11667,  26.356, -56.638, Sun position possibly out of range
 0.13333, 155.229,-116.262, Rotor position possibly out of range
 0.13333,  26.771, -56.561, Sun position possibly out of range
 0.15000, 154.815,-116.181, Rotor position possibly out of range
 0.15000,  27.185, -56.483, Sun position possibly out of range
 0.16667, 154.403,-116.099, Rotor position possibly out of range
 0.16667,  27.597, -56.403, Sun position possibly out of range
 0.18333, 153.992,-116.016, Rotor position possibly out of range
 0.18333,  28.008, -56.323, Sun position possibly out of range
 0.20000, 153.583,-115.932, Rotor position possibly out of range
 0.20000,  28.417, -56.241, Sun position possibly out of range
 0.21667, 153.176,-115.847, Rotor position possibly out of range
 0.21667,  28.824, -56.159, Sun position possibly out of range
 0.23333, 152.770,-115.761, Rotor position possibly out of range
 0.23333,  29.230, -56.075, Sun position possibly out of range
 0.25000,  29.634, -45.990, Cold sky reference deviation in elevation
 0.25000, 152.366,-105.674, Rotor position possibly out of range
 0.25000,  29.634, -45.990, Sun position possibly out of range
 0.26667,  30.037, -12.000, Hot reference on ground (To)
 0.26667, 151.963, -71.681, Rotor position possibly out of range
 0.26667,  30.037, -12.000, Sun position possibly out of range
 0.28333,  30.438, -55.817, Back to the Sun
 0.28333, 151.562,-115.496, Rotor position possibly out of range
 0.28333,  30.438, -55.817, Sun position possibly out of range
 0.30000, 151.163,-115.406, Rotor position possibly out of range
 0.30000,  30.837, -55.729, Sun position possibly out of range
 0.31667, 150.765,-115.314, Rotor position possibly out of range
 0.31667,  31.235, -55.640, Sun position possibly out of range
 0.33333, 150.369,-115.222, Rotor position possibly out of range
 0.33333,  31.631, -55.550, Sun position possibly out of range
 0.35000, 149.974,-115.129, Rotor position possibly out of range
 0.35000,  32.026, -55.459, Sun position possibly out of range
 0.36667, 149.581,-115.034, Rotor position possibly out of range
 0.36667,  32.419, -55.367, Sun position possibly out of range
 0.38361, 149.190,-114.939, Rotor position possibly out of range
 0.38361,  32.810, -55.274, Sun position possibly out of range
 0.40028, 148.800,-114.842, Rotor position possibly out of range
