DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 181.800,  60.500, Reference positions.

 7.00008, 145.000,  77.000, New tracking position
 7.01672, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01674, 145.000, -14.000, New tracking position
 7.03339, 104.883,  18.088, Back to the Sun
 7.03341, 104.883,  18.088, New tracking position
 7.05008, 105.078,  18.255, New tracking position
 7.06675, 105.273,  18.422, New tracking position
 7.08342, 105.469,  18.589, New tracking position
 7.10011, 105.664,  18.755, New tracking position
 7.11678, 105.861,  18.922, New tracking position
 7.13345, 106.057,  19.088, New tracking position
 7.15011, 106.254,  19.254, New tracking position
 7.16678, 106.451,  19.420, New tracking position
 7.18345, 106.649,  19.586, New tracking position
 7.20011, 106.847,  19.751, New tracking position
 7.21678, 107.045,  19.917, New tracking position
 7.23344, 107.244,  20.082, New tracking position
 7.25010, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25012, 145.000,  77.000, New tracking position
 7.26677, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26679, 145.000, -14.000, New tracking position
 7.28343, 107.843,  20.577, Back to the Sun
 7.28345, 107.843,  20.577, New tracking position
 7.30012, 108.043,  20.742, New tracking position
 7.31679, 108.244,  20.906, New tracking position
 7.33346, 108.445,  21.070, New tracking position
 7.35013, 108.646,  21.234, New tracking position
 7.36680, 108.848,  21.398, New tracking position
 7.38346, 109.050,  21.562, New tracking position
 7.40013, 109.253,  21.725, New tracking position
 7.41680, 109.456,  21.888, New tracking position
 7.43348, 109.660,  22.052, New tracking position
 7.45015, 109.864,  22.214, New tracking position
 7.46682, 110.068,  22.377, New tracking position
 7.48349, 110.273,  22.539, New tracking position
 7.50013, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50015, 145.000,  77.000, New tracking position
 7.51680, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51682, 145.000, -14.000, New tracking position
 7.53347, 110.890,  23.026, Back to the Sun
 7.53349, 110.890,  23.026, New tracking position
 7.55016, 111.097,  23.187, New tracking position
 7.56683, 111.304,  23.348, New tracking position
 7.58351, 111.511,  23.510, New tracking position
 7.60018, 111.719,  23.671, New tracking position
 7.61686, 111.928,  23.831, New tracking position
 7.63351, 112.137,  23.992, New tracking position
 7.65019, 112.346,  24.152, New tracking position
 7.66686, 112.556,  24.312, New tracking position
 7.68351, 112.767,  24.472, New tracking position
 7.70019, 112.977,  24.631, New tracking position
 7.71686, 113.189,  24.790, New tracking position
 7.73353, 113.401,  24.949, New tracking position
 7.75017, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75019, 145.000,  77.000, New tracking position
 7.76684, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76686, 145.000, -14.000, New tracking position
 7.78353, 114.039,  25.425, Back to the Sun
 7.78355, 114.039,  25.425, New tracking position
 7.80022, 114.253,  25.583, New tracking position
 7.81689, 114.468,  25.741, New tracking position
 7.83358, 114.683,  25.898, New tracking position
 7.85025, 114.898,  26.055, New tracking position
 7.86693, 115.115,  26.212, New tracking position
 7.88359, 115.331,  26.369, New tracking position
 7.90028, 115.548,  26.525, New tracking position
 7.91696, 115.766,  26.681, New tracking position
 7.93363, 115.988,  26.840, New tracking position
 7.95031, 116.207,  26.995, New tracking position
 7.96698, 116.426,  27.151, New tracking position
 7.98367, 116.646,  27.305, New tracking position
 8.00034, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00036, 145.000,  77.000, New tracking position
 8.01699, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.01701, 145.000, -14.000, New tracking position
 8.03339, 117.306,  27.766, Back to the Sun
 8.03341, 117.306,  27.766, New tracking position
 8.05008, 117.528,  27.920, New tracking position
 8.06675, 117.751,  28.073, New tracking position
 8.08343, 117.974,  28.226, New tracking position
 8.10009, 118.198,  28.379, New tracking position
 8.11677, 118.423,  28.531, New tracking position
 8.13343, 118.648,  28.684, New tracking position
 8.15010, 118.874,  28.835, New tracking position
 8.16677, 119.101,  28.987, New tracking position
 8.18344, 119.328,  29.138, New tracking position
 8.20012, 119.556,  29.289, New tracking position
 8.21679, 119.784,  29.439, New tracking position
 8.23346, 120.013,  29.590, New tracking position
 8.25012, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.25014, 145.000,  77.000, New tracking position
 8.26678, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.26680, 145.000, -14.000, New tracking position
 8.28345, 120.704,  30.038, Back to the Sun
 8.28347, 120.704,  30.038, New tracking position
 8.30014, 120.936,  30.187, New tracking position
 8.31681, 121.168,  30.335, New tracking position
 8.33349, 121.401,  30.483, New tracking position
 8.35016, 121.634,  30.631, New tracking position
 8.36683, 121.869,  30.778, New tracking position
 8.38350, 122.104,  30.925, New tracking position
 8.40017, 122.339,  31.072, New tracking position
 8.41684, 122.575,  31.218, New tracking position
 8.43350, 122.812,  31.364, New tracking position
 8.45018, 123.050,  31.509, New tracking position
 8.46684, 123.289,  31.654, New tracking position
 8.48351, 123.528,  31.799, New tracking position
 8.50017, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.50019, 145.000,  77.000, New tracking position
 8.51684, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.51686, 145.000, -14.000, New tracking position
 8.53351, 124.249,  32.230, Back to the Sun
 8.53353, 124.249,  32.230, New tracking position
 8.55020, 124.491,  32.373, New tracking position
 8.56688, 124.734,  32.516, New tracking position
 8.58355, 124.977,  32.658, New tracking position
 8.60022, 125.221,  32.800, New tracking position
 8.61689, 125.466,  32.941, New tracking position
 8.63357, 125.712,  33.082, New tracking position
 8.65024, 125.958,  33.223, New tracking position
 8.66691, 126.205,  33.363, New tracking position
 8.68358, 126.453,  33.502, New tracking position
 8.70025, 126.702,  33.641, New tracking position
 8.71692, 126.951,  33.780, New tracking position
 8.73358, 127.202,  33.918, New tracking position
 8.75024, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.75026, 145.000,  77.000, New tracking position
 8.76690, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.76692, 145.000, -14.000, New tracking position
 8.78357, 127.957,  34.330, Back to the Sun
 8.78359, 127.957,  34.330, New tracking position
 8.80025, 128.210,  34.467, New tracking position
 8.81691, 128.464,  34.603, New tracking position
 8.83359, 128.719,  34.738, New tracking position
 8.85025, 128.975,  34.873, New tracking position
 8.86692, 129.231,  35.008, New tracking position
 8.88359, 129.488,  35.142, New tracking position
 8.90026, 129.746,  35.275, New tracking position
 8.91692, 130.005,  35.408, New tracking position
 8.93360, 130.265,  35.541, New tracking position
 8.95027, 130.526,  35.673, New tracking position
 8.96694, 130.787,  35.804, New tracking position
 8.98361, 131.049,  35.935, New tracking position
 8.98433, 129.649,  34.535, New scanning59 position
 8.98495, 130.349,  34.535, New scanning59 position
 8.98557, 131.049,  34.535, New scanning59 position
 8.98619, 131.749,  34.535, New scanning59 position
 8.98681, 132.449,  34.535, New scanning59 position
 8.98743, 132.449,  35.235, New scanning59 position
 8.98805, 131.749,  35.235, New scanning59 position
 8.98867, 131.049,  35.235, New scanning59 position
 8.98929, 130.349,  35.235, New scanning59 position
 8.98991, 129.649,  35.235, New scanning59 position
 8.99053, 129.649,  35.935, New scanning59 position
 8.99115, 130.349,  35.935, New scanning59 position
 8.99177, 131.049,  35.935, New scanning59 position
 8.99240, 131.749,  35.935, New scanning59 position
 8.99302, 132.449,  35.935, New scanning59 position
 8.99364, 132.449,  36.635, New scanning59 position
 8.99426, 131.749,  36.635, New scanning59 position
 8.99488, 131.049,  36.635, New scanning59 position
 8.99550, 130.349,  36.635, New scanning59 position
 8.99612, 129.649,  36.635, New scanning59 position
 8.99674, 129.649,  37.335, New scanning59 position
 8.99736, 130.349,  37.335, New scanning59 position
 8.99798, 131.049,  37.335, New scanning59 position
 8.99860, 131.749,  37.335, New scanning59 position
 8.99922, 132.449,  37.335, New scanning59 position
 8.99930, 131.049,  35.935, End of the scan59. Back to the Sun
 9.00028, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.00030, 145.000,  77.000, New tracking position
 9.01693, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.01695, 145.000, -14.000, New tracking position
 9.03361, 131.841,  36.325, Back to the Sun
 9.03362, 131.841,  36.325, New tracking position
 9.05029, 132.106,  36.454, New tracking position
 9.06696, 132.377,  36.584, New tracking position
 9.08363, 132.644,  36.712, New tracking position
 9.10030, 132.912,  36.839, New tracking position
 9.11698, 133.181,  36.966, New tracking position
 9.13365, 133.451,  37.092, New tracking position
 9.15032, 133.721,  37.218, New tracking position
 9.16699, 133.993,  37.343, New tracking position
 9.18366, 134.265,  37.467, New tracking position
 9.20033, 134.539,  37.591, New tracking position
 9.21699, 134.813,  37.714, New tracking position
 9.23367, 135.088,  37.837, New tracking position
 9.25033, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.25035, 145.000,  77.000, New tracking position
 9.26698, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.26700, 145.000, -14.000, New tracking position
 9.28365, 135.918,  38.202, Back to the Sun
 9.28367, 135.918,  38.202, New tracking position
 9.30033, 136.196,  38.322, New tracking position
 9.31700, 136.476,  38.442, New tracking position
 9.33367, 136.756,  38.561, New tracking position
 9.35034, 137.037,  38.679, New tracking position
 9.36700, 137.319,  38.797, New tracking position
 9.38340, 137.597,  38.912, New tracking position
 9.40007, 137.881,  39.029, New tracking position
 9.41673, 138.166,  39.145, New tracking position
 9.43340, 138.452,  39.260, New tracking position
 9.45007, 138.738,  39.375, New tracking position
 9.46674, 139.026,  39.489, New tracking position
 9.48341, 139.314,  39.602, New tracking position
 9.50008, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.50010, 145.000,  77.000, New tracking position
 9.51674, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.51675, 145.000, -14.000, New tracking position
 9.53340, 140.184,  39.939, Back to the Sun
 9.53342, 140.184,  39.939, New tracking position
 9.55008, 140.476,  40.049, New tracking position
 9.56675, 140.769,  40.159, New tracking position
 9.58342, 141.063,  40.269, New tracking position
 9.60010, 141.358,  40.377, New tracking position
 9.61677, 141.654,  40.485, New tracking position
 9.63343, 141.950,  40.593, New tracking position
 9.65010, 142.248,  40.699, New tracking position
 9.66677, 142.546,  40.805, New tracking position
 9.68345, 142.845,  40.910, New tracking position
 9.70011, 143.145,  41.014, New tracking position
 9.71678, 143.447,  41.118, New tracking position
 9.73345, 143.749,  41.221, New tracking position
 9.75010, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.75012, 145.000,  77.000, New tracking position
 9.76676, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
