DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 181.800,  60.500, Reference positions.

 7.00029, 145.000,  77.000, New tracking position
 7.01694, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01696, 145.000, -14.000, New tracking position
 7.03362, 105.535,  17.069, Back to the Sun
 7.03364, 105.535,  17.069, New tracking position
 7.05032, 105.730,  17.236, New tracking position
 7.06700, 105.925,  17.402, New tracking position
 7.08367, 106.120,  17.568, New tracking position
 7.10033, 106.315,  17.734, New tracking position
 7.11701, 106.511,  17.900, New tracking position
 7.13367, 106.707,  18.066, New tracking position
 7.15034, 106.904,  18.231, New tracking position
 7.16673, 107.098,  18.394, New tracking position
 7.18368, 107.298,  18.562, New tracking position
 7.20007, 107.493,  18.724, New tracking position
 7.21674, 107.691,  18.889, New tracking position
 7.23341, 107.889,  19.053, New tracking position
 7.25008, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25010, 145.000,  77.000, New tracking position
 7.26677, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26679, 145.000, -14.000, New tracking position
 7.28343, 108.486,  19.546, Back to the Sun
 7.28345, 108.486,  19.546, New tracking position
 7.30012, 108.686,  19.710, New tracking position
 7.31679, 108.886,  19.874, New tracking position
 7.33346, 109.087,  20.038, New tracking position
 7.35013, 109.288,  20.201, New tracking position
 7.36680, 109.489,  20.364, New tracking position
 7.38347, 109.691,  20.527, New tracking position
 7.40013, 109.893,  20.690, New tracking position
 7.41680, 110.096,  20.852, New tracking position
 7.43347, 110.299,  21.015, New tracking position
 7.45014, 110.502,  21.177, New tracking position
 7.46681, 110.706,  21.339, New tracking position
 7.48350, 110.911,  21.501, New tracking position
 7.50015, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50017, 145.000,  77.000, New tracking position
 7.51682, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51684, 145.000, -14.000, New tracking position
 7.53349, 111.526,  21.985, Back to the Sun
 7.53351, 111.526,  21.985, New tracking position
 7.55018, 111.732,  22.146, New tracking position
 7.56685, 111.938,  22.306, New tracking position
 7.58353, 112.145,  22.467, New tracking position
 7.60022, 112.353,  22.627, New tracking position
 7.61688, 112.561,  22.787, New tracking position
 7.63355, 112.769,  22.946, New tracking position
 7.65022, 112.978,  23.106, New tracking position
 7.66690, 113.187,  23.265, New tracking position
 7.68356, 113.397,  23.424, New tracking position
 7.70023, 113.607,  23.583, New tracking position
 7.71690, 113.817,  23.741, New tracking position
 7.73358, 114.029,  23.900, New tracking position
 7.75023, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75024, 145.000,  77.000, New tracking position
 7.76690, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76691, 145.000, -14.000, New tracking position
 7.78356, 114.665,  24.373, Back to the Sun
 7.78358, 114.665,  24.373, New tracking position
 7.80025, 114.878,  24.530, New tracking position
 7.81692, 115.092,  24.687, New tracking position
 7.83358, 115.306,  24.843, New tracking position
 7.85026, 115.521,  25.000, New tracking position
 7.86694, 115.736,  25.156, New tracking position
 7.88361, 115.952,  25.312, New tracking position
 7.90028, 116.168,  25.467, New tracking position
 7.91696, 116.385,  25.623, New tracking position
 7.93362, 116.602,  25.778, New tracking position
 7.95030, 116.820,  25.932, New tracking position
 7.96696, 117.038,  26.087, New tracking position
 7.98363, 117.257,  26.241, New tracking position
 8.00028, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00030, 145.000,  77.000, New tracking position
 8.01695, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.01697, 145.000, -14.000, New tracking position
 8.03361, 117.921,  26.704, Back to the Sun
 8.03363, 117.921,  26.704, New tracking position
 8.05030, 118.143,  26.857, New tracking position
 8.06697, 118.364,  27.009, New tracking position
 8.08364, 118.587,  27.161, New tracking position
 8.10030, 118.806,  27.311, New tracking position
 8.11697, 119.033,  27.465, New tracking position
 8.13364, 119.257,  27.616, New tracking position
 8.15031, 119.482,  27.767, New tracking position
 8.16699, 119.707,  27.918, New tracking position
 8.18366, 119.933,  28.068, New tracking position
 8.20032, 120.160,  28.218, New tracking position
 8.21699, 120.387,  28.367, New tracking position
 8.23366, 120.615,  28.517, New tracking position
 8.25031, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.25033, 145.000,  77.000, New tracking position
 8.26699, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.26701, 145.000, -14.000, New tracking position
 8.28365, 121.302,  28.962, Back to the Sun
 8.28367, 121.302,  28.962, New tracking position
 8.30034, 121.532,  29.110, New tracking position
 8.31700, 121.763,  29.258, New tracking position
 8.33367, 121.994,  29.405, New tracking position
 8.35007, 122.223,  29.549, New tracking position
 8.36674, 122.456,  29.695, New tracking position
 8.38341, 122.689,  29.841, New tracking position
 8.40008, 122.923,  29.987, New tracking position
 8.41676, 123.158,  30.132, New tracking position
 8.43342, 123.393,  30.277, New tracking position
 8.45009, 123.630,  30.421, New tracking position
 8.46676, 123.866,  30.565, New tracking position
 8.48343, 124.104,  30.709, New tracking position
 8.50009, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.50011, 145.000,  77.000, New tracking position
 8.51677, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.51679, 145.000, -14.000, New tracking position
 8.53343, 124.820,  31.138, Back to the Sun
 8.53345, 124.820,  31.138, New tracking position
 8.55011, 125.061,  31.280, New tracking position
 8.56678, 125.302,  31.421, New tracking position
 8.58345, 125.543,  31.563, New tracking position
 8.60012, 125.786,  31.703, New tracking position
 8.61678, 126.029,  31.844, New tracking position
 8.63345, 126.272,  31.984, New tracking position
 8.65013, 126.517,  32.123, New tracking position
 8.66680, 126.762,  32.262, New tracking position
 8.68347, 127.008,  32.401, New tracking position
 8.70014, 127.255,  32.539, New tracking position
 8.71681, 127.502,  32.677, New tracking position
 8.73348, 127.750,  32.814, New tracking position
 8.75013, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.75015, 145.000,  77.000, New tracking position
 8.76680, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.76682, 145.000, -14.000, New tracking position
 8.78349, 128.499,  33.223, Back to the Sun
 8.78351, 128.499,  33.223, New tracking position
 8.80018, 128.750,  33.358, New tracking position
 8.81686, 129.002,  33.493, New tracking position
 8.83353, 129.255,  33.628, New tracking position
 8.85021, 129.508,  33.761, New tracking position
 8.86687, 129.762,  33.895, New tracking position
 8.88355, 130.017,  34.028, New tracking position
 8.90022, 130.273,  34.160, New tracking position
 8.91689, 130.530,  34.292, New tracking position
 8.93355, 130.787,  34.424, New tracking position
 8.95022, 131.045,  34.555, New tracking position
 8.96689, 131.304,  34.685, New tracking position
 8.98356, 131.564,  34.815, New tracking position
 8.98428, 130.164,  33.415, New scanning59 position
 8.98490, 130.864,  33.415, New scanning59 position
 8.98552, 131.564,  33.415, New scanning59 position
 8.98614, 132.264,  33.415, New scanning59 position
 8.98676, 132.964,  33.415, New scanning59 position
 8.98738, 132.964,  34.115, New scanning59 position
 8.98800, 132.264,  34.115, New scanning59 position
 8.98862, 131.564,  34.115, New scanning59 position
 8.98925, 130.864,  34.115, New scanning59 position
 8.98987, 130.164,  34.115, New scanning59 position
 8.99049, 130.164,  34.815, New scanning59 position
 8.99111, 130.864,  34.815, New scanning59 position
 8.99173, 131.564,  34.815, New scanning59 position
 8.99235, 132.264,  34.815, New scanning59 position
 8.99297, 132.964,  34.815, New scanning59 position
 8.99359, 132.964,  35.515, New scanning59 position
 8.99421, 132.264,  35.515, New scanning59 position
 8.99483, 131.564,  35.515, New scanning59 position
 8.99545, 130.864,  35.515, New scanning59 position
 8.99607, 130.164,  35.515, New scanning59 position
 8.99669, 130.164,  36.215, New scanning59 position
 8.99731, 130.864,  36.215, New scanning59 position
 8.99793, 131.564,  36.215, New scanning59 position
 8.99855, 132.264,  36.215, New scanning59 position
 8.99917, 132.964,  36.215, New scanning59 position
 8.99926, 131.564,  34.815, End of the scan59. Back to the Sun
 9.00020, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.00022, 145.000,  77.000, New tracking position
 9.01687, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.01689, 145.000, -14.000, New tracking position
 9.03353, 132.347,  35.202, Back to the Sun
 9.03355, 132.347,  35.202, New tracking position
 9.05022, 132.610,  35.330, New tracking position
 9.06689, 132.874,  35.457, New tracking position
 9.08356, 133.138,  35.584, New tracking position
 9.10022, 133.404,  35.710, New tracking position
 9.11690, 133.670,  35.836, New tracking position
 9.13356, 133.937,  35.961, New tracking position
 9.15023, 134.204,  36.085, New tracking position
 9.16690, 134.473,  36.209, New tracking position
 9.18357, 134.742,  36.333, New tracking position
 9.20024, 135.013,  36.456, New tracking position
 9.21691, 135.284,  36.578, New tracking position
 9.23358, 135.555,  36.700, New tracking position
 9.25024, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.25026, 145.000,  77.000, New tracking position
 9.26690, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.26692, 145.000, -14.000, New tracking position
 9.28356, 136.376,  37.061, Back to the Sun
 9.28358, 136.376,  37.061, New tracking position
 9.30025, 136.651,  37.181, New tracking position
 9.31691, 136.928,  37.299, New tracking position
 9.33358, 137.205,  37.417, New tracking position
 9.35025, 137.482,  37.535, New tracking position
 9.36692, 137.761,  37.652, New tracking position
 9.38358, 138.040,  37.768, New tracking position
 9.40025, 138.321,  37.884, New tracking position
 9.41692, 138.602,  37.999, New tracking position
 9.43360, 138.884,  38.113, New tracking position
 9.45027, 139.167,  38.227, New tracking position
 9.46694, 139.451,  38.340, New tracking position
 9.48362, 139.736,  38.452, New tracking position
 9.50028, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.50029, 145.000,  77.000, New tracking position
 9.51694, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.51695, 145.000, -14.000, New tracking position
 9.53361, 140.595,  38.785, Back to the Sun
 9.53362, 140.595,  38.785, New tracking position
 9.55029, 140.883,  38.895, New tracking position
 9.56695, 141.172,  39.004, New tracking position
 9.58362, 141.462,  39.113, New tracking position
 9.60031, 141.757,  39.222, New tracking position
 9.61697, 142.049,  39.329, New tracking position
 9.63364, 142.341,  39.435, New tracking position
 9.65032, 142.635,  39.541, New tracking position
 9.66699, 142.929,  39.646, New tracking position
 9.68366, 143.224,  39.750, New tracking position
 9.70032, 143.520,  39.854, New tracking position
 9.71700, 143.817,  39.956, New tracking position
 9.73366, 144.115,  40.059, New tracking position
 9.75033, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.75035, 145.000,  77.000, New tracking position
 9.76698, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
