DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00028, 182.000,  58.800, Reference positions.

 0.00028, 157.983,-108.030, Rotor position possibly out of range
 0.00028,  24.017, -48.313, Sun position possibly out of range
 0.01694,  24.453, -12.000, Hot reference on ground (To)
 0.01694, 157.547, -71.714, Rotor position possibly out of range
 0.01694,  24.453, -12.000, Sun position possibly out of range
 0.03333,  24.880, -58.172, Back to the Sun
 0.03333, 157.120,-117.883, Rotor position possibly out of range
 0.03333,  24.880, -58.172, Sun position possibly out of range
 0.05000, 156.687,-117.807, Rotor position possibly out of range
 0.05000,  25.313, -58.098, Sun position possibly out of range
 0.06667, 156.256,-117.730, Rotor position possibly out of range
 0.06667,  25.744, -58.024, Sun position possibly out of range
 0.08333, 155.827,-117.652, Rotor position possibly out of range
 0.08333,  26.173, -57.948, Sun position possibly out of range
 0.10000, 155.399,-117.573, Rotor position possibly out of range
 0.10000,  26.601, -57.872, Sun position possibly out of range
 0.11667, 154.973,-117.493, Rotor position possibly out of range
 0.11667,  27.027, -57.794, Sun position possibly out of range
 0.13333, 154.549,-117.411, Rotor position possibly out of range
 0.13333,  27.451, -57.715, Sun position possibly out of range
 0.15000, 154.126,-117.328, Rotor position possibly out of range
 0.15000,  27.874, -57.634, Sun position possibly out of range
 0.16667, 153.705,-117.245, Rotor position possibly out of range
 0.16667,  28.295, -57.553, Sun position possibly out of range
 0.18333, 153.285,-117.160, Rotor position possibly out of range
 0.18333,  28.715, -57.471, Sun position possibly out of range
 0.20000, 152.868,-117.074, Rotor position possibly out of range
 0.20000,  29.132, -57.387, Sun position possibly out of range
 0.21667, 152.452,-116.987, Rotor position possibly out of range
 0.21667,  29.548, -57.303, Sun position possibly out of range
 0.23333, 152.038,-116.899, Rotor position possibly out of range
 0.23333,  29.962, -57.217, Sun position possibly out of range
 0.25000,  30.375, -47.130, Cold sky reference deviation in elevation
 0.25000, 151.625,-106.809, Rotor position possibly out of range
 0.25000,  30.375, -47.130, Sun position possibly out of range
 0.26667,  30.786, -12.000, Hot reference on ground (To)
 0.26667, 151.214, -71.677, Rotor position possibly out of range
 0.26667,  30.786, -12.000, Sun position possibly out of range
 0.28333,  31.195, -56.953, Back to the Sun
 0.28333, 150.805,-116.628, Rotor position possibly out of range
 0.28333,  31.195, -56.953, Sun position possibly out of range
 0.30000, 150.398,-116.536, Rotor position possibly out of range
 0.30000,  31.602, -56.863, Sun position possibly out of range
 0.31667, 149.993,-116.442, Rotor position possibly out of range
 0.31667,  32.007, -56.772, Sun position possibly out of range
 0.33333, 149.589,-116.348, Rotor position possibly out of range
 0.33333,  32.411, -56.680, Sun position possibly out of range
 0.35000, 149.187,-116.252, Rotor position possibly out of range
 0.35000,  32.813, -56.587, Sun position possibly out of range
 0.36667, 148.787,-116.156, Rotor position possibly out of range
 0.36667,  33.213, -56.493, Sun position possibly out of range
 0.38333, 148.389,-116.058, Rotor position possibly out of range
 0.38333,  33.611, -56.398, Sun position possibly out of range
 0.40000, 147.992,-115.960, Rotor position possibly out of range
 0.40000,  34.008, -56.302, Sun position possibly out of range
 0.41667, 147.597,-115.861, Rotor position possibly out of range
 0.41667,  34.403, -56.204, Sun position possibly out of range
 0.43333, 147.204,-115.760, Rotor position possibly out of range
 0.43333,  34.796, -56.106, Sun position possibly out of range
 0.45000, 146.813,-115.659, Rotor position possibly out of range
 0.45000,  35.187, -56.007, Sun position possibly out of range
 0.46667, 146.424,-115.556, Rotor position possibly out of range
 0.46667,  35.576, -55.907, Sun position possibly out of range
 0.48333, 146.036,-115.453, Rotor position possibly out of range
 0.48333,  35.964, -55.806, Sun position possibly out of range
 0.50000,  36.350, -45.704, Cold sky reference deviation in elevation
 0.50000, 145.650,-105.349, Rotor position possibly out of range
 0.50000,  36.350, -45.704, Sun position possibly out of range
 0.51667,  36.734, -12.000, Hot reference on ground (To)
 0.51667, 145.266, -71.643, Rotor position possibly out of range
 0.51667,  36.734, -12.000, Sun position possibly out of range
 0.53333,  37.116, -55.498, Back to the Sun
 0.53333, 144.884,-115.138, Rotor position possibly out of range
 0.53333,  37.116, -55.498, Sun position possibly out of range
 0.55000, 144.504,-115.031, Rotor position possibly out of range
 0.55000,  37.496, -55.393, Sun position possibly out of range
 0.56667, 144.125,-114.923, Rotor position possibly out of range
 0.56667,  37.875, -55.287, Sun position possibly out of range
 0.58333, 143.748,-114.814, Rotor position possibly out of range
 0.58333,  38.252, -55.181, Sun position possibly out of range
 0.60000, 143.373,-114.705, Rotor position possibly out of range
 0.60000,  38.627, -55.073, Sun position possibly out of range
 0.61667, 143.000,-114.594, Rotor position possibly out of range
 0.61667,  39.000, -54.965, Sun position possibly out of range
 0.63333, 142.628,-114.483, Rotor position possibly out of range
 0.63333,  39.372, -54.856, Sun position possibly out of range
 0.65000, 142.259,-114.371, Rotor position possibly out of range
 0.65000,  39.741, -54.746, Sun position possibly out of range
 0.66667, 141.891,-114.258, Rotor position possibly out of range
 0.66667,  40.109, -54.635, Sun position possibly out of range
 0.68333, 141.524,-114.144, Rotor position possibly out of range
 0.68333,  40.476, -54.523, Sun position possibly out of range
 0.70000, 141.160,-114.029, Rotor position possibly out of range
 0.70000,  40.840, -54.410, Sun position possibly out of range
 0.71667, 140.797,-113.914, Rotor position possibly out of range
 0.71667,  41.203, -54.297, Sun position possibly out of range
 0.73333, 140.437,-113.797, Rotor position possibly out of range
 0.73333,  41.563, -54.183, Sun position possibly out of range
 0.75000,  41.923, -44.068, Cold sky reference deviation in elevation
 0.75000, 140.077,-103.680, Rotor position possibly out of range
 0.75000,  41.923, -44.068, Sun position possibly out of range
 0.76667,  42.280, -12.000, Hot reference on ground (To)
 0.76667, 139.720, -71.610, Rotor position possibly out of range
 0.76667,  42.280, -12.000, Sun position possibly out of range
 0.78333,  42.636, -53.835, Back to the Sun
 0.78333, 139.364,-113.443, Rotor position possibly out of range
 0.78333,  42.636, -53.835, Sun position possibly out of range
 0.80000, 139.011,-113.324, Rotor position possibly out of range
 0.80000,  42.989, -53.718, Sun position possibly out of range
 0.81667, 138.658,-113.203, Rotor position possibly out of range
 0.81667,  43.342, -53.599, Sun position possibly out of range
 0.83333, 138.308,-113.082, Rotor position possibly out of range
 0.83333,  43.692, -53.480, Sun position possibly out of range
 0.85000, 137.959,-112.961, Rotor position possibly out of range
 0.85000,  44.041, -53.360, Sun position possibly out of range
 0.86667, 137.612,-112.838, Rotor position possibly out of range
 0.86667,  44.388, -53.240, Sun position possibly out of range
 0.88333, 137.267,-112.715, Rotor position possibly out of range
 0.88333,  44.733, -53.119, Sun position possibly out of range
 0.90000, 136.923,-112.591, Rotor position possibly out of range
 0.90000,  45.077, -52.997, Sun position possibly out of range
 0.91667, 136.582,-112.466, Rotor position possibly out of range
 0.91667,  45.418, -52.874, Sun position possibly out of range
 0.93333, 136.241,-112.341, Rotor position possibly out of range
 0.93333,  45.759, -52.750, Sun position possibly out of range
 0.95000, 135.903,-112.214, Rotor position possibly out of range
 0.95000,  46.097, -52.626, Sun position possibly out of range
 0.96667, 135.566,-112.088, Rotor position possibly out of range
 0.96667,  46.434, -52.501, Sun position possibly out of range
 0.98333, 135.231,-111.960, Rotor position possibly out of range
 0.98333,  46.769, -52.376, Sun position possibly out of range
 1.00000,  47.103, -42.249, Cold sky reference deviation in elevation
 1.00000, 134.897,-101.832, Rotor position possibly out of range
 1.00000,  47.103, -42.249, Sun position possibly out of range
 1.01667,  47.435, -12.000, Hot reference on ground (To)
 1.01667, 134.565, -71.580, Rotor position possibly out of range
 1.01667,  47.435, -12.000, Sun position possibly out of range
 1.03333,  47.765, -51.995, Back to the Sun
 1.03333, 134.235,-111.573, Rotor position possibly out of range
 1.03333,  47.765, -51.995, Sun position possibly out of range
 1.05000, 133.907,-111.443, Rotor position possibly out of range
 1.05000,  48.093, -51.866, Sun position possibly out of range
 1.06667, 133.580,-111.312, Rotor position possibly out of range
 1.06667,  48.420, -51.737, Sun position possibly out of range
 1.08333, 133.254,-111.181, Rotor position possibly out of range
 1.08333,  48.746, -51.608, Sun position possibly out of range
 1.10000, 132.930,-111.048, Rotor position possibly out of range
 1.10000,  49.070, -51.477, Sun position possibly out of range
 1.11694, 132.608,-110.916, Rotor position possibly out of range
 1.11694,  49.392, -51.347, Sun position possibly out of range
 1.13361, 132.288,-110.782, Rotor position possibly out of range
 1.13361,  49.712, -51.215, Sun position possibly out of range
