DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 182.400,  60.500, Reference positions.

 7.00016, 145.000,  77.000, New tracking position
 7.01681, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01683, 145.000, -14.000, New tracking position
 7.03348,  97.593,  27.926, Back to the Sun
 7.03350,  84.807, -32.565, Rotor position possibly out of range
 7.03350,  97.593,  27.926, Sun position possibly out of range
 7.05017,  84.615, -32.394, Rotor position possibly out of range
 7.05017,  97.785,  28.098, Sun position possibly out of range
 7.06686,  84.422, -32.222, Rotor position possibly out of range
 7.06686,  97.978,  28.269, Sun position possibly out of range
 7.08353,  84.229, -32.051, Rotor position possibly out of range
 7.08353,  98.171,  28.441, Sun position possibly out of range
 7.10021,  84.035, -31.880, Rotor position possibly out of range
 7.10021,  98.365,  28.612, Sun position possibly out of range
 7.11687,  83.841, -31.709, Rotor position possibly out of range
 7.11687,  98.559,  28.783, Sun position possibly out of range
 7.13354,  83.646, -31.538, Rotor position possibly out of range
 7.13354,  98.754,  28.954, Sun position possibly out of range
 7.15021,  83.451, -31.367, Rotor position possibly out of range
 7.15021,  98.949,  29.125, Sun position possibly out of range
 7.16689,  83.256, -31.196, Rotor position possibly out of range
 7.16689,  99.144,  29.296, Sun position possibly out of range
 7.18356,  83.060, -31.025, Rotor position possibly out of range
 7.18356,  99.340,  29.467, Sun position possibly out of range
 7.20022,  82.864, -30.854, Rotor position possibly out of range
 7.20022,  99.536,  29.638, Sun position possibly out of range
 7.21689,  82.667, -30.683, Rotor position possibly out of range
 7.21689,  99.733,  29.808, Sun position possibly out of range
 7.23358,  82.470, -30.513, Rotor position possibly out of range
 7.23358,  99.930,  29.979, Sun position possibly out of range
 7.25025, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25026, 145.000,  77.000, New tracking position
 7.26692, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26694, 145.000, -14.000, New tracking position
 7.28359, 100.525,  30.490, Back to the Sun
 7.28361,  81.875, -30.002, Rotor position possibly out of range
 7.28361, 100.525,  30.490, Sun position possibly out of range
 7.30029,  81.676, -29.832, Rotor position possibly out of range
 7.30029, 100.724,  30.660, Sun position possibly out of range
 7.31696,  81.477, -29.662, Rotor position possibly out of range
 7.31696, 100.923,  30.830, Sun position possibly out of range
 7.33363,  81.277, -29.492, Rotor position possibly out of range
 7.33363, 101.123,  31.000, Sun position possibly out of range
 7.35030,  81.076, -29.322, Rotor position possibly out of range
 7.35030, 101.324,  31.170, Sun position possibly out of range
 7.36697,  80.872, -29.149, Rotor position possibly out of range
 7.36697, 101.528,  31.342, Sun position possibly out of range
 7.38364,  80.671, -28.980, Rotor position possibly out of range
 7.38364, 101.729,  31.512, Sun position possibly out of range
 7.40032,  80.469, -28.810, Rotor position possibly out of range
 7.40032, 101.931,  31.681, Sun position possibly out of range
 7.41700,  80.266, -28.641, Rotor position possibly out of range
 7.41700, 102.134,  31.851, Sun position possibly out of range
 7.43367,  80.063, -28.472, Rotor position possibly out of range
 7.43367, 102.337,  32.020, Sun position possibly out of range
 7.45008,  79.863, -28.306, Rotor position possibly out of range
 7.45008, 102.537,  32.186, Sun position possibly out of range
 7.46675,  79.659, -28.137, Rotor position possibly out of range
 7.46675, 102.741,  32.355, Sun position possibly out of range
 7.48342,  79.454, -27.968, Rotor position possibly out of range
 7.48342, 102.946,  32.524, Sun position possibly out of range
 7.50006, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50008, 145.000,  77.000, New tracking position
 7.51674, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51676, 145.000, -14.000, New tracking position
 7.53341, 103.563,  33.030, Back to the Sun
 7.53343,  78.837, -27.463, Rotor position possibly out of range
 7.53343, 103.563,  33.030, Sun position possibly out of range
 7.55010,  78.630, -27.294, Rotor position possibly out of range
 7.55010, 103.770,  33.198, Sun position possibly out of range
 7.56676,  78.423, -27.126, Rotor position possibly out of range
