DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 182.400,  60.500, Reference positions.

 7.00023, 145.000,  77.000, New tracking position
 7.01688, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01690, 145.000, -14.000, New tracking position
 7.03355,  99.821,  25.337, Back to the Sun
 7.03358,  82.579, -35.155, Rotor position possibly out of range
 7.03358,  99.821,  25.337, Sun position possibly out of range
 7.05025,  82.384, -34.985, Rotor position possibly out of range
 7.05026, 100.016,  25.507, Sun position possibly out of range
 7.06692,  82.190, -34.814, Rotor position possibly out of range
 7.06692, 100.210,  25.677, Sun position possibly out of range
 7.08358,  81.995, -34.644, Rotor position possibly out of range
 7.08358, 100.405,  25.848, Sun position possibly out of range
 7.10026,  81.799, -34.474, Rotor position possibly out of range
 7.10026, 100.601,  26.018, Sun position possibly out of range
 7.11692,  81.603, -34.304, Rotor position possibly out of range
 7.11692, 100.797,  26.188, Sun position possibly out of range
 7.13358,  81.407, -34.134, Rotor position possibly out of range
 7.13358, 100.993,  26.358, Sun position possibly out of range
 7.15025,  81.210, -33.964, Rotor position possibly out of range
 7.15025, 101.190,  26.528, Sun position possibly out of range
 7.16692,  81.013, -33.794, Rotor position possibly out of range
 7.16692, 101.387,  26.698, Sun position possibly out of range
 7.18359,  80.815, -33.625, Rotor position possibly out of range
 7.18359, 101.585,  26.867, Sun position possibly out of range
 7.20026,  80.617, -33.455, Rotor position possibly out of range
 7.20026, 101.783,  27.037, Sun position possibly out of range
 7.21692,  80.419, -33.286, Rotor position possibly out of range
 7.21692, 101.981,  27.206, Sun position possibly out of range
 7.23359,  80.220, -33.117, Rotor position possibly out of range
 7.23359, 102.180,  27.375, Sun position possibly out of range
 7.25023, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25025, 145.000,  77.000, New tracking position
 7.26690, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26692, 145.000, -14.000, New tracking position
 7.28356, 102.779,  27.882, Back to the Sun
 7.28359,  79.621, -32.610, Rotor position possibly out of range
 7.28359, 102.779,  27.882, Sun position possibly out of range
 7.30025,  79.420, -32.441, Rotor position possibly out of range
 7.30025, 102.980,  28.051, Sun position possibly out of range
 7.31693,  79.219, -32.272, Rotor position possibly out of range
 7.31693, 103.181,  28.220, Sun position possibly out of range
 7.33359,  79.017, -32.104, Rotor position possibly out of range
 7.33359, 103.383,  28.388, Sun position possibly out of range
 7.35026,  78.815, -31.935, Rotor position possibly out of range
 7.35026, 103.585,  28.557, Sun position possibly out of range
 7.36694,  78.613, -31.767, Rotor position possibly out of range
 7.36694, 103.787,  28.725, Sun position possibly out of range
 7.38361,  78.410, -31.599, Rotor position possibly out of range
 7.38361, 103.990,  28.893, Sun position possibly out of range
 7.40028,  78.206, -31.431, Rotor position possibly out of range
 7.40028, 104.194,  29.061, Sun position possibly out of range
 7.41696,  78.002, -31.264, Rotor position possibly out of range
 7.41696, 104.398,  29.229, Sun position possibly out of range
 7.43363,  77.798, -31.096, Rotor position possibly out of range
 7.43363, 104.602,  29.396, Sun position possibly out of range
 7.45029,  77.593, -30.929, Rotor position possibly out of range
 7.45029, 104.807,  29.564, Sun position possibly out of range
 7.46696,  77.387, -30.761, Rotor position possibly out of range
 7.46696, 105.013,  29.731, Sun position possibly out of range
 7.48364,  77.178, -30.591, Rotor position possibly out of range
 7.48364, 105.222,  29.901, Sun position possibly out of range
 7.50029, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50031, 145.000,  77.000, New tracking position
 7.51697, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51699, 145.000, -14.000, New tracking position
 7.53362, 105.844,  30.401, Back to the Sun
 7.53364, 105.844,  30.401, New tracking position
 7.55032, 106.052,  30.568, New tracking position
 7.56699, 106.261,  30.734, New tracking position
 7.58366, 106.470,  30.900, New tracking position
 7.60033, 106.680,  31.066, New tracking position
 7.61700, 106.890,  31.232, New tracking position
 7.63366, 107.101,  31.398, New tracking position
