DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 180.500,  61.000, Reference positions.

 0.00000, 159.150,-105.608, Rotor position possibly out of range
 0.00000,  21.350, -43.685, Sun position possibly out of range
 0.01667,  21.749, -12.000, Hot reference on ground (To)
 0.01667, 158.751, -73.921, Rotor position possibly out of range
 0.01667,  21.749, -12.000, Sun position possibly out of range
 0.03333,  22.148, -53.557, Back to the Sun
 0.03333, 158.352,-115.476, Rotor position possibly out of range
 0.03333,  22.148, -53.557, Sun position possibly out of range
 0.05000, 157.955,-115.408, Rotor position possibly out of range
 0.05000,  22.545, -53.492, Sun position possibly out of range
 0.06667, 157.559,-115.339, Rotor position possibly out of range
 0.06667,  22.941, -53.425, Sun position possibly out of range
 0.08333, 157.165,-115.269, Rotor position possibly out of range
 0.08333,  23.335, -53.357, Sun position possibly out of range
 0.10000, 156.771,-115.198, Rotor position possibly out of range
 0.10000,  23.729, -53.288, Sun position possibly out of range
 0.11667, 156.379,-115.125, Rotor position possibly out of range
 0.11667,  24.121, -53.218, Sun position possibly out of range
 0.13333, 155.987,-115.052, Rotor position possibly out of range
 0.13333,  24.513, -53.147, Sun position possibly out of range
 0.15000, 155.597,-114.978, Rotor position possibly out of range
 0.15000,  24.903, -53.075, Sun position possibly out of range
 0.16667, 155.208,-114.902, Rotor position possibly out of range
 0.16667,  25.292, -53.002, Sun position possibly out of range
 0.18333, 154.821,-114.826, Rotor position possibly out of range
 0.18333,  25.679, -52.928, Sun position possibly out of range
 0.20000, 154.434,-114.748, Rotor position possibly out of range
 0.20000,  26.066, -52.852, Sun position possibly out of range
 0.21667, 154.049,-114.669, Rotor position possibly out of range
 0.21667,  26.451, -52.776, Sun position possibly out of range
 0.23333, 153.665,-114.590, Rotor position possibly out of range
 0.23333,  26.835, -52.699, Sun position possibly out of range
 0.25000,  27.217, -42.620, Cold sky reference deviation in elevation
 0.25000, 153.283,-104.509, Rotor position possibly out of range
 0.25000,  27.217, -42.620, Sun position possibly out of range
