DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00028, 182.000,  58.800, Reference positions.

 0.00028, 159.276,-105.650, Rotor position possibly out of range
 0.00028,  22.724, -45.926, Sun position possibly out of range
 0.01694,  23.140, -12.000, Hot reference on ground (To)
 0.01694, 158.860, -71.721, Rotor position possibly out of range
 0.01694,  23.140, -12.000, Sun position possibly out of range
 0.03333,  23.548, -55.792, Back to the Sun
 0.03333, 158.452,-115.511, Rotor position possibly out of range
 0.03333,  23.548, -55.792, Sun position possibly out of range
 0.05000, 158.039,-115.439, Rotor position possibly out of range
 0.05000,  23.961, -55.722, Sun position possibly out of range
 0.06667, 157.627,-115.366, Rotor position possibly out of range
 0.06667,  24.373, -55.652, Sun position possibly out of range
 0.08333, 157.216,-115.292, Rotor position possibly out of range
 0.08333,  24.784, -55.580, Sun position possibly out of range
 0.10000, 156.807,-115.217, Rotor position possibly out of range
 0.10000,  25.193, -55.507, Sun position possibly out of range
 0.11667, 156.399,-115.140, Rotor position possibly out of range
 0.11667,  25.601, -55.433, Sun position possibly out of range
 0.13333, 155.993,-115.063, Rotor position possibly out of range
 0.13333,  26.007, -55.358, Sun position possibly out of range
 0.15000, 155.588,-114.984, Rotor position possibly out of range
 0.15000,  26.412, -55.282, Sun position possibly out of range
 0.16667, 155.185,-114.904, Rotor position possibly out of range
 0.16667,  26.815, -55.204, Sun position possibly out of range
 0.18333, 154.782,-114.824, Rotor position possibly out of range
 0.18333,  27.218, -55.126, Sun position possibly out of range
 0.20000, 154.382,-114.742, Rotor position possibly out of range
 0.20000,  27.618, -55.046, Sun position possibly out of range
 0.21667, 153.983,-114.659, Rotor position possibly out of range
 0.21667,  28.017, -54.966, Sun position possibly out of range
 0.23333, 153.585,-114.575, Rotor position possibly out of range
 0.23333,  28.415, -54.884, Sun position possibly out of range
 0.25000,  28.811, -44.801, Cold sky reference deviation in elevation
 0.25028, 153.189,-104.490, Rotor position possibly out of range
 0.25028,  28.811, -44.801, Sun position possibly out of range
 0.26667,  29.206, -12.000, Hot reference on ground (To)
 0.26694, 152.794, -71.686, Rotor position possibly out of range
 0.26694,  29.206, -12.000, Sun position possibly out of range
 0.28361,  29.606, -54.632, Back to the Sun
 0.28361, 152.394,-114.315, Rotor position possibly out of range
 0.28361,  29.606, -54.632, Sun position possibly out of range
 0.30028, 152.002,-114.227, Rotor position possibly out of range
 0.30028,  29.998, -54.546, Sun position possibly out of range
 0.31667, 151.618,-114.140, Rotor position possibly out of range
 0.31667,  30.382, -54.460, Sun position possibly out of range
 0.33333, 151.229,-114.050, Rotor position possibly out of range
 0.33333,  30.771, -54.372, Sun position possibly out of range
 0.35000, 150.842,-113.958, Rotor position possibly out of range
 0.35000,  31.158, -54.284, Sun position possibly out of range
 0.36667, 150.456,-113.866, Rotor position possibly out of range
 0.36667,  31.544, -54.194, Sun position possibly out of range
 0.38333, 150.072,-113.773, Rotor position possibly out of range
 0.38333,  31.928, -54.103, Sun position possibly out of range
 0.40000, 149.689,-113.679, Rotor position possibly out of range
 0.40000,  32.311, -54.011, Sun position possibly out of range
 0.41667, 149.308,-113.584, Rotor position possibly out of range
 0.41667,  32.692, -53.918, Sun position possibly out of range
 0.43333, 148.928,-113.488, Rotor position possibly out of range
 0.43333,  33.072, -53.824, Sun position possibly out of range
 0.45000, 148.550,-113.391, Rotor position possibly out of range
 0.45000,  33.450, -53.730, Sun position possibly out of range
 0.46667, 148.174,-113.293, Rotor position possibly out of range
 0.46667,  33.826, -53.634, Sun position possibly out of range
 0.48333, 147.799,-113.195, Rotor position possibly out of range
 0.48333,  34.201, -53.537, Sun position possibly out of range
 0.50000,  34.575, -43.440, Cold sky reference deviation in elevation
 0.50000, 147.425,-103.095, Rotor position possibly out of range
 0.50000,  34.575, -43.440, Sun position possibly out of range
 0.51667,  34.947, -12.000, Hot reference on ground (To)
 0.51667, 147.053, -71.653, Rotor position possibly out of range
 0.51667,  34.947, -12.000, Sun position possibly out of range
 0.53333,  35.317, -53.242, Back to the Sun
 0.53333, 146.683,-112.893, Rotor position possibly out of range
 0.53333,  35.317, -53.242, Sun position possibly out of range
 0.55028, 146.314,-112.790, Rotor position possibly out of range
 0.55028,  35.686, -53.142, Sun position possibly out of range
 0.56694, 145.947,-112.687, Rotor position possibly out of range
 0.56694,  36.053, -53.040, Sun position possibly out of range
 0.58361, 145.575,-112.581, Rotor position possibly out of range
 0.58361,  36.425, -52.936, Sun position possibly out of range
 0.60028, 145.211,-112.476, Rotor position possibly out of range
 0.60028,  36.789, -52.833, Sun position possibly out of range
 0.61667, 144.854,-112.371, Rotor position possibly out of range
 0.61667,  37.146, -52.731, Sun position possibly out of range
 0.63333, 144.493,-112.265, Rotor position possibly out of range
 0.63333,  37.507, -52.626, Sun position possibly out of range
 0.65000, 144.133,-112.157, Rotor position possibly out of range
 0.65000,  37.867, -52.521, Sun position possibly out of range
 0.66667, 143.775,-112.048, Rotor position possibly out of range
 0.66667,  38.225, -52.414, Sun position possibly out of range
 0.68333, 143.419,-111.939, Rotor position possibly out of range
 0.68333,  38.581, -52.307, Sun position possibly out of range
 0.70000, 143.064,-111.829, Rotor position possibly out of range
 0.70000,  38.936, -52.199, Sun position possibly out of range
 0.71667, 142.711,-111.718, Rotor position possibly out of range
 0.71667,  39.289, -52.090, Sun position possibly out of range
 0.73333, 142.359,-111.606, Rotor position possibly out of range
 0.73333,  39.641, -51.980, Sun position possibly out of range
 0.75000,  39.991, -41.869, Cold sky reference deviation in elevation
 0.75000, 142.009,-101.493, Rotor position possibly out of range
 0.75000,  39.991, -41.869, Sun position possibly out of range
 0.76667,  40.340, -12.000, Hot reference on ground (To)
 0.76667, 141.660, -71.622, Rotor position possibly out of range
 0.76667,  40.340, -12.000, Sun position possibly out of range
 0.78333,  40.687, -51.646, Back to the Sun
 0.78333, 141.313,-111.265, Rotor position possibly out of range
 0.78333,  40.687, -51.646, Sun position possibly out of range
 0.80000, 140.967,-111.150, Rotor position possibly out of range
 0.80000,  41.033, -51.533, Sun position possibly out of range
 0.81667, 140.623,-111.034, Rotor position possibly out of range
 0.81667,  41.377, -51.419, Sun position possibly out of range
 0.83333, 140.280,-110.918, Rotor position possibly out of range
 0.83333,  41.720, -51.304, Sun position possibly out of range
 0.85000, 139.939,-110.800, Rotor position possibly out of range
 0.85000,  42.061, -51.189, Sun position possibly out of range
 0.86667, 139.600,-110.682, Rotor position possibly out of range
 0.86667,  42.400, -51.073, Sun position possibly out of range
 0.88333, 139.262,-110.563, Rotor position possibly out of range
 0.88333,  42.738, -50.956, Sun position possibly out of range
 0.90028, 138.925,-110.444, Rotor position possibly out of range
 0.90028,  43.075, -50.838, Sun position possibly out of range
 0.91694, 138.584,-110.321, Rotor position possibly out of range
 0.91694,  43.416, -50.718, Sun position possibly out of range
 0.93361, 138.251,-110.200, Rotor position possibly out of range
 0.93361,  43.749, -50.598, Sun position possibly out of range
 0.95028, 137.919,-110.078, Rotor position possibly out of range
 0.95028,  44.081, -50.479, Sun position possibly out of range
 0.96667, 137.594,-109.958, Rotor position possibly out of range
 0.96667,  44.406, -50.360, Sun position possibly out of range
 0.98333, 137.265,-109.835, Rotor position possibly out of range
 0.98333,  44.735, -50.239, Sun position possibly out of range
 1.00000,  45.063, -40.117, Cold sky reference deviation in elevation
 1.00000, 136.937, -99.711, Rotor position possibly out of range
 1.00000,  45.063, -40.117, Sun position possibly out of range
 1.01667,  45.389, -12.000, Hot reference on ground (To)
 1.01667, 136.611, -71.592, Rotor position possibly out of range
 1.01667,  45.389, -12.000, Sun position possibly out of range
 1.03333,  45.714, -49.871, Back to the Sun
 1.03333, 136.286,-109.461, Rotor position possibly out of range
 1.03333,  45.714, -49.871, Sun position possibly out of range
 1.05000, 135.963,-109.335, Rotor position possibly out of range
 1.05000,  46.037, -49.746, Sun position possibly out of range
 1.06667, 135.641,-109.208, Rotor position possibly out of range
 1.06667,  46.359, -49.622, Sun position possibly out of range
 1.08333, 135.321,-109.081, Rotor position possibly out of range
 1.08333,  46.679, -49.496, Sun position possibly out of range
 1.10000, 135.002,-108.953, Rotor position possibly out of range
 1.10000,  46.998, -49.370, Sun position possibly out of range
 1.11667, 134.685,-108.825, Rotor position possibly out of range
 1.11667,  47.315, -49.243, Sun position possibly out of range
 1.13333, 134.369,-108.695, Rotor position possibly out of range
 1.13333,  47.631, -49.116, Sun position possibly out of range
