DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,  10.481, -57.803, Back to the Sun
 0.03333, 170.519,-116.516, Rotor position possibly out of range
 0.03333,  10.481, -57.803, Sun position possibly out of range
 0.05000, 170.069,-116.486, Rotor position possibly out of range
 0.05000,  10.931, -57.771, Sun position possibly out of range
 0.06667, 169.619,-116.455, Rotor position possibly out of range
 0.06667,  11.381, -57.737, Sun position possibly out of range
 0.08333, 169.171,-116.422, Rotor position possibly out of range
 0.08333,  11.829, -57.702, Sun position possibly out of range
 0.10000, 168.723,-116.388, Rotor position possibly out of range
 0.10000,  12.277, -57.666, Sun position possibly out of range
 0.11667, 168.276,-116.353, Rotor position possibly out of range
 0.11667,  12.724, -57.628, Sun position possibly out of range
 0.13333, 167.829,-116.316, Rotor position possibly out of range
 0.13333,  13.171, -57.589, Sun position possibly out of range
 0.15000, 167.384,-116.278, Rotor position possibly out of range
 0.15000,  13.616, -57.549, Sun position possibly out of range
 0.16667, 166.940,-116.239, Rotor position possibly out of range
 0.16667,  14.060, -57.507, Sun position possibly out of range
 0.18333, 166.496,-116.198, Rotor position possibly out of range
 0.18333,  14.504, -57.464, Sun position possibly out of range
 0.20000, 166.054,-116.156, Rotor position possibly out of range
 0.20000,  14.946, -57.420, Sun position possibly out of range
 0.21667, 165.612,-116.113, Rotor position possibly out of range
 0.21667,  15.388, -57.374, Sun position possibly out of range
 0.23333, 165.172,-116.069, Rotor position possibly out of range
 0.23333,  15.828, -57.327, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  17.143, -57.179, Back to the Sun
 0.28333, 163.857,-115.927, Rotor position possibly out of range
 0.28333,  17.143, -57.179, Sun position possibly out of range
 0.30000, 163.420,-115.878, Rotor position possibly out of range
 0.30000,  17.580, -57.128, Sun position possibly out of range
 0.31667, 162.985,-115.827, Rotor position possibly out of range
 0.31667,  18.015, -57.074, Sun position possibly out of range
 0.33333, 162.551,-115.775, Rotor position possibly out of range
 0.33333,  18.449, -57.020, Sun position possibly out of range
 0.35028, 162.119,-115.721, Rotor position possibly out of range
 0.35028,  18.881, -56.964, Sun position possibly out of range
 0.36694, 161.687,-115.667, Rotor position possibly out of range
 0.36694,  19.313, -56.908, Sun position possibly out of range
 0.38361, 161.257,-115.611, Rotor position possibly out of range
 0.38361,  19.743, -56.849, Sun position possibly out of range
 0.40028, 160.828,-115.554, Rotor position possibly out of range
 0.40028,  20.172, -56.790, Sun position possibly out of range
 0.41694, 160.400,-115.496, Rotor position possibly out of range
 0.41694,  20.600, -56.730, Sun position possibly out of range
 0.43361, 159.966,-115.435, Rotor position possibly out of range
 0.43361,  21.034, -56.667, Sun position possibly out of range
