DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 182.000,  58.800, Reference positions.

 0.00000, 156.885,-103.274, Rotor position possibly out of range
 0.00000,  25.115, -43.564, Sun position possibly out of range
 0.01667,  25.609, -12.000, Hot reference on ground (To)
 0.01667, 156.391, -71.707, Rotor position possibly out of range
 0.01667,  25.609, -12.000, Sun position possibly out of range
 0.03333,  26.102, -63.415, Back to the Sun
 0.03333, 155.898,-123.119, Rotor position possibly out of range
 0.03333,  26.102, -63.415, Sun position possibly out of range
 0.05000, 155.409,-123.040, Rotor position possibly out of range
 0.05000,  26.591, -63.338, Sun position possibly out of range
 0.06667, 154.921,-122.959, Rotor position possibly out of range
 0.06667,  27.079, -63.260, Sun position possibly out of range
 0.08333, 154.436,-122.877, Rotor position possibly out of range
 0.08333,  27.564, -63.181, Sun position possibly out of range
 0.10028, 153.953,-122.793, Rotor position possibly out of range
 0.10028,  28.047, -63.100, Sun position possibly out of range
 0.11694, 153.473,-122.709, Rotor position possibly out of range
 0.11694,  28.527, -63.018, Sun position possibly out of range
 0.13333, 152.995,-122.623, Rotor position possibly out of range
 0.13333,  29.005, -62.935, Sun position possibly out of range
 0.15028, 152.520,-122.535, Rotor position possibly out of range
 0.15028,  29.480, -62.851, Sun position possibly out of range
 0.16694, 152.047,-122.447, Rotor position possibly out of range
 0.16694,  29.953, -62.765, Sun position possibly out of range
 0.18361, 151.576,-122.357, Rotor position possibly out of range
 0.18361,  30.424, -62.678, Sun position possibly out of range
 0.20000, 151.108,-122.266, Rotor position possibly out of range
 0.20000,  30.892, -62.590, Sun position possibly out of range
 0.21667, 150.643,-122.174, Rotor position possibly out of range
 0.21667,  31.357, -62.501, Sun position possibly out of range
 0.23361, 150.180,-122.081, Rotor position possibly out of range
 0.23361,  31.820, -62.410, Sun position possibly out of range
 0.25000,  32.281, -42.318, Cold sky reference deviation in elevation
 0.25028, 149.719,-101.987, Rotor position possibly out of range
 0.25028,  32.281, -42.318, Sun position possibly out of range
 0.26667,  32.739, -12.000, Hot reference on ground (To)
 0.26694, 149.261, -71.666, Rotor position possibly out of range
 0.26694,  32.739, -12.000, Sun position possibly out of range
 0.28333,  33.195, -62.131, Back to the Sun
 0.28361, 148.805,-121.794, Rotor position possibly out of range
 0.28361,  33.195, -62.131, Sun position possibly out of range
 0.30028, 148.352,-121.697, Rotor position possibly out of range
 0.30028,  33.648, -62.036, Sun position possibly out of range
 0.31694, 147.902,-121.598, Rotor position possibly out of range
 0.31694,  34.098, -61.940, Sun position possibly out of range
 0.33361, 147.454,-121.498, Rotor position possibly out of range
 0.33361,  34.546, -61.842, Sun position possibly out of range
 0.35028, 147.008,-121.396, Rotor position possibly out of range
 0.35028,  34.992, -61.744, Sun position possibly out of range
 0.36694, 146.565,-121.294, Rotor position possibly out of range
 0.36694,  35.435, -61.644, Sun position possibly out of range
 0.38361, 146.125,-121.191, Rotor position possibly out of range
 0.38361,  35.875, -61.543, Sun position possibly out of range
 0.40028, 145.687,-121.086, Rotor position possibly out of range
