DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,  12.008, -61.312, Back to the Sun
 0.03333, 168.992,-120.033, Rotor position possibly out of range
 0.03333,  12.008, -61.312, Sun position possibly out of range
 0.05000, 168.502,-119.999, Rotor position possibly out of range
 0.05000,  12.498, -61.275, Sun position possibly out of range
 0.06667, 168.014,-119.963, Rotor position possibly out of range
 0.06667,  12.986, -61.237, Sun position possibly out of range
 0.08333, 167.527,-119.926, Rotor position possibly out of range
 0.08333,  13.473, -61.197, Sun position possibly out of range
 0.10000, 167.042,-119.887, Rotor position possibly out of range
 0.10000,  13.958, -61.156, Sun position possibly out of range
 0.11667, 166.557,-119.847, Rotor position possibly out of range
 0.11667,  14.443, -61.113, Sun position possibly out of range
 0.13333, 166.073,-119.805, Rotor position possibly out of range
 0.13333,  14.927, -61.069, Sun position possibly out of range
 0.15000, 165.591,-119.762, Rotor position possibly out of range
 0.15000,  15.409, -61.023, Sun position possibly out of range
 0.16667, 165.110,-119.718, Rotor position possibly out of range
 0.16667,  15.890, -60.977, Sun position possibly out of range
 0.18333, 164.631,-119.672, Rotor position possibly out of range
 0.18333,  16.369, -60.928, Sun position possibly out of range
 0.20000, 164.152,-119.625, Rotor position possibly out of range
 0.20000,  16.848, -60.879, Sun position possibly out of range
 0.21667, 163.675,-119.577, Rotor position possibly out of range
 0.21667,  17.325, -60.828, Sun position possibly out of range
 0.23333, 163.200,-119.527, Rotor position possibly out of range
 0.23333,  17.800, -60.775, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  19.218, -60.610, Back to the Sun
 0.28333, 161.782,-119.369, Rotor position possibly out of range
 0.28333,  19.218, -60.610, Sun position possibly out of range
 0.30000, 161.312,-119.313, Rotor position possibly out of range
 0.30000,  19.688, -60.552, Sun position possibly out of range
 0.31667, 160.844,-119.256, Rotor position possibly out of range
 0.31667,  20.156, -60.493, Sun position possibly out of range
 0.33333, 160.377,-119.198, Rotor position possibly out of range
 0.33333,  20.623, -60.432, Sun position possibly out of range
 0.35028, 159.912,-119.139, Rotor position possibly out of range
 0.35028,  21.088, -60.371, Sun position possibly out of range
 0.36694, 159.449,-119.078, Rotor position possibly out of range
 0.36694,  21.551, -60.307, Sun position possibly out of range
 0.38361, 158.987,-119.016, Rotor position possibly out of range
 0.38361,  22.013, -60.243, Sun position possibly out of range
 0.40028, 158.527,-118.953, Rotor position possibly out of range
 0.40028,  22.473, -60.177, Sun position possibly out of range
 0.41694, 158.069,-118.888, Rotor position possibly out of range
 0.41694,  22.931, -60.110, Sun position possibly out of range
 0.43361, 157.612,-118.822, Rotor position possibly out of range
 0.43361,  23.388, -60.042, Sun position possibly out of range
