DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 182.400,  60.500, Reference positions.

 7.00025, 145.000,  77.000, New tracking position
 7.01688, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01690, 145.000, -14.000, New tracking position
 7.03357, 102.261,  22.041, Back to the Sun
 7.03360,  80.139, -38.451, Rotor position possibly out of range
 7.03360, 102.261,  22.041, Sun position possibly out of range
 7.05027,  79.944, -38.282, Rotor position possibly out of range
 7.05027, 102.456,  22.210, Sun position possibly out of range
 7.06696,  79.749, -38.113, Rotor position possibly out of range
 7.06696, 102.651,  22.379, Sun position possibly out of range
 7.08366,  79.549, -37.942, Rotor position possibly out of range
 7.08366, 102.851,  22.550, Sun position possibly out of range
 7.10033,  79.353, -37.773, Rotor position possibly out of range
 7.10033, 103.047,  22.719, Sun position possibly out of range
 7.11675,  79.160, -37.607, Rotor position possibly out of range
 7.11675, 103.240,  22.885, Sun position possibly out of range
 7.13343,  78.962, -37.439, Rotor position possibly out of range
 7.13343, 103.438,  23.053, Sun position possibly out of range
 7.15010,  78.765, -37.271, Rotor position possibly out of range
 7.15011, 103.635,  23.221, Sun position possibly out of range
 7.16680,  78.567, -37.103, Rotor position possibly out of range
 7.16680, 103.833,  23.390, Sun position possibly out of range
 7.18344,  78.369, -36.935, Rotor position possibly out of range
 7.18344, 104.031,  23.557, Sun position possibly out of range
 7.20016,  78.170, -36.767, Rotor position possibly out of range
 7.20016, 104.230,  23.725, Sun position possibly out of range
 7.21686,  77.971, -36.599, Rotor position possibly out of range
 7.21686, 104.429,  23.893, Sun position possibly out of range
 7.23355,  77.772, -36.432, Rotor position possibly out of range
 7.23355, 104.628,  24.061, Sun position possibly out of range
 7.25021, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25022, 145.000,  77.000, New tracking position
 7.26687, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26689, 145.000, -14.000, New tracking position
 7.28356, 105.229,  24.562, Back to the Sun
 7.28358,  77.171, -35.930, Rotor position possibly out of range
 7.28358, 105.229,  24.562, Sun position possibly out of range
 7.30024, 105.431,  24.729, New tracking position
 7.31691, 105.632,  24.896, New tracking position
 7.33357, 105.834,  25.063, New tracking position
 7.35024, 106.037,  25.229, New tracking position
 7.36691, 106.240,  25.395, New tracking position
 7.38357, 106.443,  25.561, New tracking position
 7.40026, 106.647,  25.727, New tracking position
 7.41693, 106.851,  25.893, New tracking position
 7.43359, 107.056,  26.059, New tracking position
 7.45026, 107.261,  26.224, New tracking position
 7.46694, 107.467,  26.389, New tracking position
 7.48361, 107.673,  26.554, New tracking position
 7.50028, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50030, 145.000,  77.000, New tracking position
 7.51697, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51699, 145.000, -14.000, New tracking position
 7.53363, 108.298,  27.051, Back to the Sun
 7.53365, 108.298,  27.051, New tracking position
 7.55033, 108.506,  27.215, New tracking position
 7.56700, 108.715,  27.379, New tracking position
 7.58368, 108.924,  27.543, New tracking position
 7.60007, 109.130,  27.704, New tracking position
 7.61676, 109.341,  27.868, New tracking position
 7.63342, 109.551,  28.031, New tracking position
 7.65010, 109.763,  28.194, New tracking position
 7.66679, 109.974,  28.357, New tracking position
 7.68346, 110.187,  28.520, New tracking position
 7.70016, 110.400,  28.682, New tracking position
 7.71683, 110.613,  28.844, New tracking position
 7.73352, 110.827,  29.006, New tracking position
 7.75020, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75022, 145.000,  77.000, New tracking position
 7.76687, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76689, 145.000, -14.000, New tracking position
 7.78353, 111.473,  29.491, Back to the Sun
 7.78355, 111.473,  29.491, New tracking position
 7.80022, 111.689,  29.652, New tracking position
 7.81689, 111.906,  29.813, New tracking position
 7.83358, 112.123,  29.973, New tracking position
 7.85026, 112.341,  30.133, New tracking position
