DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 182.000,  58.800, Reference positions.

 0.00000, 156.771,-101.623, Rotor position possibly out of range
 0.00000,  25.229, -41.914, Sun position possibly out of range
 0.01667,  25.701, -12.000, Hot reference on ground (To)
 0.01667, 156.299, -71.707, Rotor position possibly out of range
 0.01667,  25.701, -12.000, Sun position possibly out of range
 0.03333,  26.172, -61.764, Back to the Sun
 0.03333, 155.828,-121.468, Rotor position possibly out of range
 0.03333,  26.172, -61.764, Sun position possibly out of range
 0.05000, 155.359,-121.388, Rotor position possibly out of range
 0.05000,  26.641, -61.687, Sun position possibly out of range
 0.06667, 154.893,-121.307, Rotor position possibly out of range
 0.06667,  27.107, -61.609, Sun position possibly out of range
 0.08333, 154.428,-121.225, Rotor position possibly out of range
 0.08333,  27.572, -61.529, Sun position possibly out of range
 0.10000, 153.966,-121.142, Rotor position possibly out of range
 0.10000,  28.034, -61.449, Sun position possibly out of range
 0.11667, 153.506,-121.057, Rotor position possibly out of range
 0.11667,  28.494, -61.367, Sun position possibly out of range
 0.13333, 153.048,-120.972, Rotor position possibly out of range
 0.13333,  28.952, -61.284, Sun position possibly out of range
 0.15000, 152.592,-120.885, Rotor position possibly out of range
 0.15000,  29.408, -61.200, Sun position possibly out of range
 0.16667, 152.138,-120.797, Rotor position possibly out of range
 0.16667,  29.862, -61.114, Sun position possibly out of range
 0.18333, 151.687,-120.708, Rotor position possibly out of range
 0.18333,  30.313, -61.028, Sun position possibly out of range
 0.20000, 151.238,-120.617, Rotor position possibly out of range
 0.20000,  30.762, -60.940, Sun position possibly out of range
 0.21667, 150.791,-120.526, Rotor position possibly out of range
 0.21667,  31.209, -60.851, Sun position possibly out of range
 0.23333, 150.346,-120.433, Rotor position possibly out of range
 0.23333,  31.654, -60.761, Sun position possibly out of range
 0.25000,  32.096, -40.670, Cold sky reference deviation in elevation
 0.25000, 149.904,-100.339, Rotor position possibly out of range
 0.25000,  32.096, -40.670, Sun position possibly out of range
 0.26667,  32.537, -12.000, Hot reference on ground (To)
 0.26667, 149.463, -71.667, Rotor position possibly out of range
 0.26667,  32.537, -12.000, Sun position possibly out of range
 0.28333,  32.975, -60.484, Back to the Sun
 0.28333, 149.025,-120.148, Rotor position possibly out of range
 0.28333,  32.975, -60.484, Sun position possibly out of range
 0.30000, 148.589,-120.051, Rotor position possibly out of range
 0.30000,  33.411, -60.389, Sun position possibly out of range
 0.31667, 148.156,-119.953, Rotor position possibly out of range
 0.31667,  33.844, -60.293, Sun position possibly out of range
 0.33333, 147.725,-119.853, Rotor position possibly out of range
 0.33333,  34.275, -60.197, Sun position possibly out of range
 0.35000, 147.296,-119.753, Rotor position possibly out of range
 0.35000,  34.704, -60.099, Sun position possibly out of range
 0.36667, 146.869,-119.652, Rotor position possibly out of range
 0.36667,  35.131, -60.000, Sun position possibly out of range
 0.38333, 146.444,-119.549, Rotor position possibly out of range
 0.38333,  35.556, -59.900, Sun position possibly out of range
 0.40000, 146.022,-119.446, Rotor position possibly out of range
