DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00028, 181.000,  59.600, Reference positions.

 0.00028, 145.000,  50.000, New tracking position
 0.01694, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01694, 145.000, -10.000, New tracking position
 0.03361,  10.774, -58.748, Back to the Sun
 0.03361, 170.226,-117.463, Rotor position possibly out of range
 0.03361,  10.774, -58.748, Sun position possibly out of range
 0.05028, 169.766,-117.432, Rotor position possibly out of range
 0.05028,  11.234, -58.715, Sun position possibly out of range
 0.06694, 169.307,-117.400, Rotor position possibly out of range
 0.06694,  11.693, -58.680, Sun position possibly out of range
 0.08361, 168.848,-117.366, Rotor position possibly out of range
 0.08361,  12.152, -58.644, Sun position possibly out of range
 0.10028, 168.391,-117.331, Rotor position possibly out of range
 0.10028,  12.609, -58.607, Sun position possibly out of range
 0.11694, 167.934,-117.295, Rotor position possibly out of range
 0.11694,  13.066, -58.568, Sun position possibly out of range
 0.13361, 167.478,-117.257, Rotor position possibly out of range
 0.13361,  13.522, -58.528, Sun position possibly out of range
 0.15028, 167.024,-117.218, Rotor position possibly out of range
 0.15028,  13.976, -58.487, Sun position possibly out of range
 0.16694, 166.570,-117.178, Rotor position possibly out of range
 0.16694,  14.430, -58.444, Sun position possibly out of range
 0.18361, 166.117,-117.136, Rotor position possibly out of range
 0.18361,  14.883, -58.400, Sun position possibly out of range
 0.20028, 165.665,-117.093, Rotor position possibly out of range
 0.20028,  15.335, -58.355, Sun position possibly out of range
 0.21667, 165.222,-117.050, Rotor position possibly out of range
 0.21667,  15.778, -58.309, Sun position possibly out of range
 0.23333, 164.773,-117.004, Rotor position possibly out of range
 0.23333,  16.227, -58.261, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  17.569, -58.109, Back to the Sun
 0.28333, 163.431,-116.859, Rotor position possibly out of range
 0.28333,  17.569, -58.109, Sun position possibly out of range
 0.30000, 162.986,-116.809, Rotor position possibly out of range
 0.30000,  18.014, -58.056, Sun position possibly out of range
 0.31667, 162.542,-116.756, Rotor position possibly out of range
 0.31667,  18.458, -58.002, Sun position possibly out of range
 0.33333, 162.100,-116.703, Rotor position possibly out of range
 0.33333,  18.900, -57.946, Sun position possibly out of range
 0.35000, 161.659,-116.649, Rotor position possibly out of range
 0.35000,  19.341, -57.889, Sun position possibly out of range
 0.36667, 161.219,-116.593, Rotor position possibly out of range
 0.36667,  19.781, -57.831, Sun position possibly out of range
