DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,  17.407, -65.378, Back to the Sun
 0.03333, 163.593,-124.128, Rotor position possibly out of range
 0.03333,  17.407, -65.378, Sun position possibly out of range
 0.05000, 163.053,-124.078, Rotor position possibly out of range
 0.05000,  17.947, -65.326, Sun position possibly out of range
 0.06667, 162.516,-124.026, Rotor position possibly out of range
 0.06667,  18.484, -65.272, Sun position possibly out of range
 0.08333, 161.980,-123.974, Rotor position possibly out of range
 0.08333,  19.020, -65.216, Sun position possibly out of range
 0.10000, 161.447,-123.919, Rotor position possibly out of range
 0.10000,  19.553, -65.159, Sun position possibly out of range
 0.11667, 160.915,-123.863, Rotor position possibly out of range
 0.11667,  20.085, -65.100, Sun position possibly out of range
 0.13333, 160.386,-123.806, Rotor position possibly out of range
 0.13333,  20.614, -65.040, Sun position possibly out of range
 0.15000, 159.859,-123.747, Rotor position possibly out of range
 0.15000,  21.141, -64.978, Sun position possibly out of range
 0.16667, 159.334,-123.686, Rotor position possibly out of range
 0.16667,  21.666, -64.915, Sun position possibly out of range
 0.18333, 158.811,-123.624, Rotor position possibly out of range
 0.18333,  22.189, -64.850, Sun position possibly out of range
 0.20000, 158.291,-123.561, Rotor position possibly out of range
 0.20000,  22.709, -64.784, Sun position possibly out of range
 0.21667, 157.772,-123.496, Rotor position possibly out of range
 0.21667,  23.228, -64.716, Sun position possibly out of range
 0.23333, 157.257,-123.429, Rotor position possibly out of range
 0.23333,  23.743, -64.647, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  25.276, -64.431, Back to the Sun
 0.28333, 155.724,-123.222, Rotor position possibly out of range
 0.28333,  25.276, -64.431, Sun position possibly out of range
 0.30000, 155.218,-123.150, Rotor position possibly out of range
 0.30000,  25.782, -64.357, Sun position possibly out of range
 0.31667, 154.714,-123.076, Rotor position possibly out of range
 0.31667,  26.286, -64.281, Sun position possibly out of range
 0.33333, 154.213,-123.001, Rotor position possibly out of range
 0.33333,  26.787, -64.203, Sun position possibly out of range
 0.35000, 153.714,-122.925, Rotor position possibly out of range
 0.35000,  27.286, -64.124, Sun position possibly out of range
 0.36667, 153.218,-122.848, Rotor position possibly out of range
 0.36667,  27.782, -64.044, Sun position possibly out of range
 0.38333, 152.725,-122.769, Rotor position possibly out of range
 0.38333,  28.275, -63.963, Sun position possibly out of range
 0.40000, 152.234,-122.689, Rotor position possibly out of range
 0.40000,  28.766, -63.880, Sun position possibly out of range
 0.41667, 151.746,-122.607, Rotor position possibly out of range
 0.41667,  29.254, -63.796, Sun position possibly out of range
 0.43333, 151.260,-122.524, Rotor position possibly out of range
 0.43333,  29.740, -63.711, Sun position possibly out of range
