DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 182.400,  60.500, Reference positions.

 7.00026, 145.000,  77.000, New tracking position
 7.01690, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01692, 145.000, -14.000, New tracking position
 7.03358,  97.814,  27.688, Back to the Sun
 7.03360,  84.586, -32.804, Rotor position possibly out of range
 7.03360,  97.814,  27.688, Sun position possibly out of range
 7.05027,  84.393, -32.633, Rotor position possibly out of range
 7.05028,  98.007,  27.859, Sun position possibly out of range
 7.06694,  84.200, -32.461, Rotor position possibly out of range
 7.06694,  98.200,  28.030, Sun position possibly out of range
 7.08361,  84.006, -32.290, Rotor position possibly out of range
 7.08361,  98.394,  28.202, Sun position possibly out of range
 7.10028,  83.812, -32.119, Rotor position possibly out of range
 7.10028,  98.588,  28.373, Sun position possibly out of range
 7.11694,  83.618, -31.948, Rotor position possibly out of range
 7.11694,  98.782,  28.544, Sun position possibly out of range
 7.13363,  83.423, -31.777, Rotor position possibly out of range
 7.13363,  98.977,  28.715, Sun position possibly out of range
 7.15029,  83.228, -31.606, Rotor position possibly out of range
 7.15029,  99.172,  28.886, Sun position possibly out of range
 7.16697,  83.029, -31.432, Rotor position possibly out of range
 7.16697,  99.371,  29.060, Sun position possibly out of range
 7.18364,  82.833, -31.261, Rotor position possibly out of range
 7.18364,  99.567,  29.230, Sun position possibly out of range
 7.20031,  82.637, -31.091, Rotor position possibly out of range
 7.20031,  99.763,  29.401, Sun position possibly out of range
 7.21698,  82.440, -30.920, Rotor position possibly out of range
 7.21698,  99.960,  29.571, Sun position possibly out of range
 7.23366,  82.242, -30.750, Rotor position possibly out of range
 7.23366, 100.158,  29.742, Sun position possibly out of range
 7.25030, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25032, 145.000,  77.000, New tracking position
 7.26698, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26700, 145.000, -14.000, New tracking position
 7.28365, 100.753,  30.253, Back to the Sun
 7.28368,  81.647, -30.239, Rotor position possibly out of range
 7.28368, 100.753,  30.253, Sun position possibly out of range
 7.30034,  81.448, -30.069, Rotor position possibly out of range
 7.30034, 100.952,  30.423, Sun position possibly out of range
 7.31701,  81.248, -29.899, Rotor position possibly out of range
 7.31701, 101.152,  30.593, Sun position possibly out of range
 7.33368,  81.048, -29.730, Rotor position possibly out of range
 7.33368, 101.352,  30.762, Sun position possibly out of range
 7.35034,  80.847, -29.560, Rotor position possibly out of range
 7.35034, 101.553,  30.932, Sun position possibly out of range
 7.36702,  80.646, -29.390, Rotor position possibly out of range
 7.36702, 101.754,  31.102, Sun position possibly out of range
 7.38341,  80.448, -29.224, Rotor position possibly out of range
 7.38341, 101.952,  31.268, Sun position possibly out of range
 7.40008,  80.246, -29.055, Rotor position possibly out of range
 7.40008, 102.154,  31.437, Sun position possibly out of range
 7.41675,  80.043, -28.885, Rotor position possibly out of range
 7.41675, 102.357,  31.607, Sun position possibly out of range
 7.43342,  79.840, -28.716, Rotor position possibly out of range
 7.43342, 102.560,  31.776, Sun position possibly out of range
 7.45009,  79.636, -28.547, Rotor position possibly out of range
 7.45009, 102.764,  31.945, Sun position possibly out of range
 7.46676,  79.432, -28.379, Rotor position possibly out of range
 7.46676, 102.968,  32.113, Sun position possibly out of range
 7.48342,  79.227, -28.210, Rotor position possibly out of range
 7.48342, 103.173,  32.282, Sun position possibly out of range
 7.50007, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50008, 145.000,  77.000, New tracking position
 7.51673, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51675, 145.000, -14.000, New tracking position
 7.53341, 103.791,  32.787, Back to the Sun
 7.53344,  78.609, -27.705, Rotor position possibly out of range
 7.53344, 103.791,  32.787, Sun position possibly out of range
 7.55010,  78.402, -27.537, Rotor position possibly out of range
 7.55010, 103.998,  32.955, Sun position possibly out of range
 7.56677,  78.194, -27.369, Rotor position possibly out of range
