DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00028, 182.400,  60.500, Reference positions.

 7.00032, 145.000,  77.000, New tracking position
 7.01697, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01699, 145.000, -14.000, New tracking position
 7.03364, 102.923,  21.083, Back to the Sun
 7.03366,  79.477, -39.409, Rotor position possibly out of range
 7.03366, 102.923,  21.083, Sun position possibly out of range
 7.05033,  79.282, -39.241, Rotor position possibly out of range
 7.05034, 103.118,  21.251, Sun position possibly out of range
 7.06700,  79.086, -39.072, Rotor position possibly out of range
 7.06700, 103.314,  21.420, Sun position possibly out of range
 7.08366,  78.890, -38.904, Rotor position possibly out of range
 7.08366, 103.510,  21.588, Sun position possibly out of range
 7.10034,  78.694, -38.736, Rotor position possibly out of range
 7.10034, 103.706,  21.756, Sun position possibly out of range
 7.11700,  78.497, -38.568, Rotor position possibly out of range
 7.11700, 103.903,  21.924, Sun position possibly out of range
 7.13367,  78.300, -38.400, Rotor position possibly out of range
 7.13367, 104.100,  22.092, Sun position possibly out of range
 7.15033,  78.102, -38.232, Rotor position possibly out of range
 7.15033, 104.298,  22.260, Sun position possibly out of range
 7.16700,  77.904, -38.065, Rotor position possibly out of range
 7.16700, 104.496,  22.427, Sun position possibly out of range
 7.18367,  77.706, -37.897, Rotor position possibly out of range
 7.18367, 104.694,  22.595, Sun position possibly out of range
 7.20033,  77.508, -37.730, Rotor position possibly out of range
 7.20033, 104.892,  22.762, Sun position possibly out of range
 7.21700,  77.308, -37.563, Rotor position possibly out of range
 7.21700, 105.092,  22.929, Sun position possibly out of range
 7.23367,  77.109, -37.396, Rotor position possibly out of range
 7.23367, 105.291,  23.096, Sun position possibly out of range
 7.25031, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25033, 145.000,  77.000, New tracking position
 7.26698, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26700, 145.000, -14.000, New tracking position
 7.28339, 105.888,  23.594, Back to the Sun
 7.28341, 105.888,  23.594, New tracking position
 7.30034, 106.093,  23.763, New tracking position
 7.31674, 106.291,  23.926, New tracking position
 7.33340, 106.493,  24.092, New tracking position
 7.35008, 106.695,  24.258, New tracking position
 7.36675, 106.898,  24.424, New tracking position
 7.38342, 107.101,  24.589, New tracking position
 7.40009, 107.305,  24.755, New tracking position
 7.41676, 107.509,  24.920, New tracking position
 7.43342, 107.714,  25.085, New tracking position
 7.45009, 107.919,  25.250, New tracking position
 7.46676, 108.124,  25.414, New tracking position
 7.48343, 108.330,  25.579, New tracking position
 7.50007, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50009, 145.000,  77.000, New tracking position
 7.51674, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51676, 145.000, -14.000, New tracking position
 7.53341, 108.951,  26.071, Back to the Sun
 7.53343, 108.951,  26.071, New tracking position
 7.55009, 109.159,  26.234, New tracking position
 7.56676, 109.368,  26.398, New tracking position
 7.58344, 109.576,  26.561, New tracking position
 7.60011, 109.786,  26.724, New tracking position
 7.61679, 109.996,  26.887, New tracking position
 7.63346, 110.206,  27.050, New tracking position
 7.65013, 110.417,  27.212, New tracking position
 7.66680, 110.629,  27.374, New tracking position
 7.68348, 110.841,  27.536, New tracking position
 7.70015, 111.053,  27.698, New tracking position
 7.71682, 111.266,  27.859, New tracking position
 7.73349, 111.480,  28.020, New tracking position
 7.75014, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75016, 145.000,  77.000, New tracking position
 7.76682, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76684, 145.000, -14.000, New tracking position
 7.78350, 112.124,  28.503, Back to the Sun
 7.78352, 112.124,  28.503, New tracking position
 7.80019, 112.340,  28.663, New tracking position
 7.81685, 112.556,  28.823, New tracking position
 7.83353, 112.773,  28.983, New tracking position
 7.85019, 112.991,  29.142, New tracking position
 7.86686, 113.209,  29.302, New tracking position
 7.88354, 113.428,  29.461, New tracking position
 7.90021, 113.647,  29.620, New tracking position
 7.91689, 113.867,  29.778, New tracking position
 7.93355, 114.088,  29.936, New tracking position
 7.95025, 114.309,  30.094, New tracking position
 7.96690, 114.531,  30.252, New tracking position
 7.98357, 114.753,  30.409, New tracking position
 8.00022, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00024, 145.000,  77.000, New tracking position
 8.01688, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.01690, 145.000, -14.000, New tracking position
 8.03355, 115.424,  30.880, Back to the Sun
 8.03357, 115.424,  30.880, New tracking position
 8.05024, 115.649,  31.036, New tracking position
 8.06690, 115.875,  31.192, New tracking position
 8.08358, 116.101,  31.348, New tracking position
 8.10025, 116.328,  31.503, New tracking position
 8.11692, 116.555,  31.659, New tracking position
 8.13359, 116.784,  31.813, New tracking position
 8.15025, 117.012,  31.968, New tracking position
 8.16692, 117.242,  32.122, New tracking position
 8.18358, 117.472,  32.276, New tracking position
 8.20025, 117.703,  32.429, New tracking position
 8.21693, 117.935,  32.583, New tracking position
 8.23360, 118.167,  32.735, New tracking position
 8.25026, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.25028, 145.000,  77.000, New tracking position
 8.26692, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.26694, 145.000, -14.000, New tracking position
 8.28359, 118.869,  33.192, Back to the Sun
 8.28361, 118.869,  33.192, New tracking position
 8.30027, 119.104,  33.344, New tracking position
 8.31694, 119.340,  33.495, New tracking position
 8.33360, 119.576,  33.646, New tracking position
 8.35028, 119.814,  33.796, New tracking position
 8.36694, 120.052,  33.946, New tracking position
 8.38361, 120.291,  34.096, New tracking position
 8.40027, 120.530,  34.246, New tracking position
 8.41694, 120.771,  34.395, New tracking position
 8.43361, 121.012,  34.543, New tracking position
 8.45027, 121.254,  34.692, New tracking position
 8.46696, 121.497,  34.840, New tracking position
 8.48364, 121.744,  34.990, New tracking position
