DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.600,  59.600, Reference positions.

 0.00000, 158.532,-106.156, Rotor position possibly out of range
 0.00000,  23.068, -45.637, Sun position possibly out of range
 0.01667,  23.599, -12.000, Hot reference on ground (To)
 0.01667, 158.001, -72.516, Rotor position possibly out of range
 0.01667,  23.599, -12.000, Sun position possibly out of range
 0.03333,  24.127, -65.498, Back to the Sun
 0.03333, 157.473,-126.012, Rotor position possibly out of range
 0.03333,  24.127, -65.498, Sun position possibly out of range
 0.05000, 156.948,-125.937, Rotor position possibly out of range
 0.05000,  24.652, -65.427, Sun position possibly out of range
 0.06667, 156.425,-125.861, Rotor position possibly out of range
 0.06667,  25.175, -65.354, Sun position possibly out of range
 0.08333, 155.904,-125.784, Rotor position possibly out of range
 0.08333,  25.696, -65.280, Sun position possibly out of range
 0.10000, 155.387,-125.705, Rotor position possibly out of range
 0.10000,  26.213, -65.204, Sun position possibly out of range
 0.11667, 154.871,-125.625, Rotor position possibly out of range
 0.11667,  26.729, -65.127, Sun position possibly out of range
 0.13333, 154.359,-125.544, Rotor position possibly out of range
 0.13333,  27.241, -65.048, Sun position possibly out of range
 0.15000, 153.849,-125.461, Rotor position possibly out of range
 0.15000,  27.751, -64.969, Sun position possibly out of range
 0.16667, 153.342,-125.377, Rotor position possibly out of range
 0.16667,  28.258, -64.887, Sun position possibly out of range
 0.18333, 152.838,-125.291, Rotor position possibly out of range
 0.18333,  28.762, -64.805, Sun position possibly out of range
 0.20000, 152.337,-125.204, Rotor position possibly out of range
 0.20000,  29.263, -64.721, Sun position possibly out of range
 0.21667, 151.838,-125.116, Rotor position possibly out of range
 0.21667,  29.762, -64.636, Sun position possibly out of range
 0.23333, 151.342,-125.027, Rotor position possibly out of range
 0.23333,  30.258, -64.549, Sun position possibly out of range
 0.25000,  30.751, -44.461, Cold sky reference deviation in elevation
 0.25000, 150.849,-104.936, Rotor position possibly out of range
 0.25000,  30.751, -44.461, Sun position possibly out of range
 0.26667,  31.241, -12.000, Hot reference on ground (To)
 0.26667, 150.359, -72.472, Rotor position possibly out of range
 0.26667,  31.241, -12.000, Sun position possibly out of range
 0.28333,  31.728, -64.282, Back to the Sun
 0.28333, 149.872,-124.751, Rotor position possibly out of range
 0.28333,  31.728, -64.282, Sun position possibly out of range
 0.30000, 149.387,-124.657, Rotor position possibly out of range
 0.30000,  32.213, -64.190, Sun position possibly out of range
 0.31667, 148.906,-124.561, Rotor position possibly out of range
 0.31667,  32.694, -64.097, Sun position possibly out of range
 0.33333, 148.427,-124.464, Rotor position possibly out of range
 0.33333,  33.173, -64.003, Sun position possibly out of range
 0.35000, 147.951,-124.366, Rotor position possibly out of range
 0.35000,  33.649, -63.908, Sun position possibly out of range
 0.36667, 147.478,-124.267, Rotor position possibly out of range
 0.36667,  34.122, -63.812, Sun position possibly out of range
 0.38333, 147.008,-124.167, Rotor position possibly out of range
 0.38333,  34.592, -63.714, Sun position possibly out of range
 0.40000, 146.540,-124.065, Rotor position possibly out of range
 0.40000,  35.060, -63.615, Sun position possibly out of range
 0.41667, 146.076,-123.963, Rotor position possibly out of range
 0.41667,  35.524, -63.515, Sun position possibly out of range
 0.43333, 145.614,-123.859, Rotor position possibly out of range
 0.43333,  35.986, -63.414, Sun position possibly out of range
 0.45000, 145.156,-123.754, Rotor position possibly out of range
 0.45000,  36.444, -63.312, Sun position possibly out of range
 0.46667, 144.700,-123.648, Rotor position possibly out of range
 0.46667,  36.900, -63.209, Sun position possibly out of range
 0.48333, 144.247,-123.541, Rotor position possibly out of range
 0.48333,  37.353, -63.104, Sun position possibly out of range
 0.50000,  37.803, -42.999, Cold sky reference deviation in elevation
 0.50000, 143.797,-103.433, Rotor position possibly out of range
 0.50000,  37.803, -42.999, Sun position possibly out of range
 0.51667,  38.251, -12.000, Hot reference on ground (To)
 0.51667, 143.349, -72.431, Rotor position possibly out of range
 0.51667,  38.251, -12.000, Sun position possibly out of range
 0.53333,  38.695, -62.785, Back to the Sun
 0.53333, 142.905,-123.213, Rotor position possibly out of range
 0.53333,  38.695, -62.785, Sun position possibly out of range
 0.55000, 142.463,-123.102, Rotor position possibly out of range
 0.55000,  39.137, -62.676, Sun position possibly out of range
 0.56667, 142.025,-122.990, Rotor position possibly out of range
 0.56667,  39.575, -62.566, Sun position possibly out of range
 0.58333, 141.589,-122.877, Rotor position possibly out of range
 0.58333,  40.011, -62.455, Sun position possibly out of range
 0.60000, 141.156,-122.762, Rotor position possibly out of range
 0.60000,  40.444, -62.344, Sun position possibly out of range
 0.61667, 140.726,-122.647, Rotor position possibly out of range
 0.61667,  40.874, -62.231, Sun position possibly out of range
 0.63333, 140.298,-122.531, Rotor position possibly out of range
 0.63333,  41.302, -62.117, Sun position possibly out of range
 0.65000, 139.873,-122.414, Rotor position possibly out of range
 0.65000,  41.727, -62.003, Sun position possibly out of range
 0.66667, 139.452,-122.296, Rotor position possibly out of range
 0.66667,  42.148, -61.887, Sun position possibly out of range
 0.68333, 139.032,-122.177, Rotor position possibly out of range
 0.68333,  42.568, -61.770, Sun position possibly out of range
 0.70000, 138.616,-122.057, Rotor position possibly out of range
 0.70000,  42.984, -61.653, Sun position possibly out of range
 0.71667, 138.202,-121.936, Rotor position possibly out of range
 0.71667,  43.398, -61.535, Sun position possibly out of range
 0.73333, 137.791,-121.814, Rotor position possibly out of range
 0.73333,  43.809, -61.415, Sun position possibly out of range
 0.75000,  44.217, -41.295, Cold sky reference deviation in elevation
 0.75000, 137.383,-101.692, Rotor position possibly out of range
 0.75000,  44.217, -41.295, Sun position possibly out of range
 0.76667,  44.622, -12.000, Hot reference on ground (To)
 0.76667, 136.978, -72.394, Rotor position possibly out of range
 0.76667,  44.622, -12.000, Sun position possibly out of range
 0.78333,  45.025, -61.052, Back to the Sun
 0.78333, 136.575,-121.444, Rotor position possibly out of range
 0.78333,  45.025, -61.052, Sun position possibly out of range
 0.80000, 136.175,-121.319, Rotor position possibly out of range
 0.80000,  45.425, -60.929, Sun position possibly out of range
 0.81667, 135.777,-121.193, Rotor position possibly out of range
 0.81667,  45.823, -60.806, Sun position possibly out of range
 0.83333, 135.382,-121.066, Rotor position possibly out of range
 0.83333,  46.218, -60.681, Sun position possibly out of range
 0.85000, 134.990,-120.939, Rotor position possibly out of range
 0.85000,  46.610, -60.556, Sun position possibly out of range
 0.86667, 134.601,-120.810, Rotor position possibly out of range
 0.86667,  46.999, -60.430, Sun position possibly out of range
 0.88333, 134.214,-120.681, Rotor position possibly out of range
 0.88333,  47.386, -60.303, Sun position possibly out of range
 0.90000, 133.829,-120.551, Rotor position possibly out of range
 0.90000,  47.771, -60.175, Sun position possibly out of range
 0.91667, 133.447,-120.420, Rotor position possibly out of range
 0.91667,  48.153, -60.046, Sun position possibly out of range
 0.93333, 133.068,-120.289, Rotor position possibly out of range
 0.93333,  48.532, -59.917, Sun position possibly out of range
 0.95000, 132.691,-120.157, Rotor position possibly out of range
 0.95000,  48.909, -59.787, Sun position possibly out of range
 0.96667, 132.316,-120.024, Rotor position possibly out of range
 0.96667,  49.284, -59.656, Sun position possibly out of range
 0.98333, 131.944,-119.890, Rotor position possibly out of range
 0.98333,  49.656, -59.525, Sun position possibly out of range
 1.00000,  50.025, -39.393, Cold sky reference deviation in elevation
 1.00000, 131.575, -99.756, Rotor position possibly out of range
 1.00000,  50.025, -39.393, Sun position possibly out of range
 1.01667,  50.392, -12.000, Hot reference on ground (To)
 1.01667, 131.208, -72.361, Rotor position possibly out of range
 1.01667,  50.392, -12.000, Sun position possibly out of range
 1.03333,  50.757, -59.126, Back to the Sun
 1.03333, 130.843,-119.485, Rotor position possibly out of range
 1.03333,  50.757, -59.126, Sun position possibly out of range
 1.05028, 130.481,-119.348, Rotor position possibly out of range
 1.05028,  51.119, -58.992, Sun position possibly out of range
 1.06667, 130.121,-119.211, Rotor position possibly out of range
 1.06667,  51.479, -58.857, Sun position possibly out of range
 1.08361, 129.763,-119.074, Rotor position possibly out of range
 1.08361,  51.837, -58.721, Sun position possibly out of range
 1.10028, 129.408,-118.935, Rotor position possibly out of range
 1.10028,  52.192, -58.585, Sun position possibly out of range
 1.11694, 129.055,-118.796, Rotor position possibly out of range
 1.11694,  52.545, -58.448, Sun position possibly out of range
 1.13361, 128.705,-118.656, Rotor position possibly out of range
 1.13361,  52.895, -58.310, Sun position possibly out of range
 1.15028, 128.356,-118.516, Rotor position possibly out of range
 1.15028,  53.244, -58.172, Sun position possibly out of range
 1.16694, 128.010,-118.375, Rotor position possibly out of range
 1.16694,  53.590, -58.033, Sun position possibly out of range
 1.18361, 127.667,-118.234, Rotor position possibly out of range
 1.18361,  53.933, -57.893, Sun position possibly out of range
 1.20028, 127.325,-118.091, Rotor position possibly out of range
 1.20028,  54.275, -57.753, Sun position possibly out of range
 1.21694, 126.986,-117.949, Rotor position possibly out of range
 1.21694,  54.614, -57.612, Sun position possibly out of range
 1.23361, 126.648,-117.805, Rotor position possibly out of range
 1.23361,  54.952, -57.471, Sun position possibly out of range
 1.25000,  55.287, -37.329, Cold sky reference deviation in elevation
 1.25028, 126.313, -97.662, Rotor position possibly out of range
 1.25028,  55.287, -37.329, Sun position possibly out of range
 1.26667,  55.620, -12.000, Hot reference on ground (To)
 1.26694, 125.980, -72.331, Rotor position possibly out of range
 1.26694,  55.620, -12.000, Sun position possibly out of range
 1.28333,  55.951, -57.043, Back to the Sun
 1.28361, 125.649,-117.372, Rotor position possibly out of range
 1.28361,  55.951, -57.043, Sun position possibly out of range
 1.30028, 125.321,-117.227, Rotor position possibly out of range
 1.30028,  56.279, -56.900, Sun position possibly out of range
 1.31694, 124.994,-117.080, Rotor position possibly out of range
 1.31694,  56.606, -56.755, Sun position possibly out of range
 1.33361, 124.669,-116.934, Rotor position possibly out of range
 1.33361,  56.931, -56.611, Sun position possibly out of range
 1.35028, 124.347,-116.787, Rotor position possibly out of range
 1.35028,  57.253, -56.465, Sun position possibly out of range
 1.36694, 124.026,-116.639, Rotor position possibly out of range
 1.36694,  57.574, -56.320, Sun position possibly out of range
 1.38361, 123.708,-116.491, Rotor position possibly out of range
 1.38361,  57.892, -56.173, Sun position possibly out of range
 1.40028, 123.391,-116.342, Rotor position possibly out of range
 1.40028,  58.209, -56.027, Sun position possibly out of range
 1.41694, 123.076,-116.193, Rotor position possibly out of range
 1.41694,  58.524, -55.879, Sun position possibly out of range
 1.43361, 122.764,-116.043, Rotor position possibly out of range
 1.43361,  58.836, -55.731, Sun position possibly out of range
 1.45028, 122.453,-115.893, Rotor position possibly out of range
