DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 182.400,  60.500, Reference positions.

 7.00020, 145.000,  77.000, New tracking position
 7.01685, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01687, 145.000, -14.000, New tracking position
 7.03352, 101.156,  23.588, Back to the Sun
 7.03354,  81.244, -36.904, Rotor position possibly out of range
 7.03354, 101.156,  23.588, Sun position possibly out of range
 7.05021,  81.049, -36.734, Rotor position possibly out of range
 7.05022, 101.351,  23.758, Sun position possibly out of range
 7.06688,  80.854, -36.564, Rotor position possibly out of range
 7.06688, 101.546,  23.928, Sun position possibly out of range
 7.08355,  80.658, -36.395, Rotor position possibly out of range
 7.08355, 101.742,  24.097, Sun position possibly out of range
 7.10022,  80.462, -36.225, Rotor position possibly out of range
 7.10022, 101.938,  24.267, Sun position possibly out of range
 7.11689,  80.265, -36.056, Rotor position possibly out of range
 7.11689, 102.135,  24.436, Sun position possibly out of range
 7.13356,  80.069, -35.887, Rotor position possibly out of range
 7.13356, 102.331,  24.605, Sun position possibly out of range
 7.15023,  79.871, -35.718, Rotor position possibly out of range
 7.15023, 102.529,  24.774, Sun position possibly out of range
 7.16690,  79.673, -35.549, Rotor position possibly out of range
 7.16690, 102.727,  24.943, Sun position possibly out of range
 7.18357,  79.475, -35.380, Rotor position possibly out of range
 7.18357, 102.925,  25.112, Sun position possibly out of range
 7.20024,  79.277, -35.212, Rotor position possibly out of range
 7.20024, 103.123,  25.280, Sun position possibly out of range
 7.21691,  79.078, -35.043, Rotor position possibly out of range
 7.21691, 103.322,  25.449, Sun position possibly out of range
 7.23358,  78.879, -34.875, Rotor position possibly out of range
 7.23358, 103.521,  25.617, Sun position possibly out of range
 7.25022, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25024, 145.000,  77.000, New tracking position
 7.26689, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26691, 145.000, -14.000, New tracking position
 7.28357, 104.122,  26.121, Back to the Sun
 7.28359,  78.278, -34.371, Rotor position possibly out of range
 7.28359, 104.122,  26.121, Sun position possibly out of range
 7.30025,  78.077, -34.203, Rotor position possibly out of range
 7.30025, 104.323,  26.289, Sun position possibly out of range
 7.31692,  77.875, -34.035, Rotor position possibly out of range
 7.31692, 104.525,  26.457, Sun position possibly out of range
 7.33359,  77.673, -33.868, Rotor position possibly out of range
 7.33359, 104.727,  26.624, Sun position possibly out of range
 7.35025,  77.471, -33.701, Rotor position possibly out of range
 7.35025, 104.929,  26.792, Sun position possibly out of range
 7.36693,  77.268, -33.533, Rotor position possibly out of range
 7.36693, 105.132,  26.959, Sun position possibly out of range
 7.38360,  77.064, -33.366, Rotor position possibly out of range
 7.38360, 105.336,  27.126, Sun position possibly out of range
 7.40027, 105.540,  27.293, New tracking position
 7.41693, 105.744,  27.459, New tracking position
 7.43360, 105.949,  27.626, New tracking position
 7.45026, 106.154,  27.792, New tracking position
 7.46693, 106.360,  27.959, New tracking position
 7.48360, 106.566,  28.125, New tracking position
 7.50024, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50026, 145.000,  77.000, New tracking position
 7.51692, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51694, 145.000, -14.000, New tracking position
 7.53358, 107.188,  28.622, Back to the Sun
 7.53360, 107.188,  28.622, New tracking position
 7.55026, 107.396,  28.787, New tracking position
 7.56693, 107.605,  28.952, New tracking position
 7.58360, 107.815,  29.117, New tracking position
 7.60027, 108.025,  29.282, New tracking position
 7.61694, 108.235,  29.446, New tracking position
 7.63361, 108.446,  29.611, New tracking position
 7.65028, 108.658,  29.775, New tracking position
 7.66696, 108.870,  29.939, New tracking position
 7.68364, 109.086,  30.105, New tracking position
 7.70031, 109.299,  30.269, New tracking position
 7.71699, 109.513,  30.432, New tracking position
 7.73366, 109.728,  30.595, New tracking position
 7.75031, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75033, 145.000,  77.000, New tracking position
