DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 180.500,  61.000, Reference positions.

 0.00000, 159.783,-104.614, Rotor position possibly out of range
 0.00000,  20.717, -42.687, Sun position possibly out of range
 0.01667,  21.109, -12.000, Hot reference on ground (To)
 0.01667, 159.391, -73.924, Rotor position possibly out of range
 0.01667,  21.109, -12.000, Sun position possibly out of range
 0.03333,  21.500, -52.563, Back to the Sun
 0.03333, 159.000,-114.485, Rotor position possibly out of range
 0.03333,  21.500, -52.563, Sun position possibly out of range
 0.05000, 158.609,-114.419, Rotor position possibly out of range
 0.05000,  21.891, -52.499, Sun position possibly out of range
 0.06667, 158.220,-114.352, Rotor position possibly out of range
 0.06667,  22.280, -52.435, Sun position possibly out of range
 0.08333, 157.832,-114.284, Rotor position possibly out of range
 0.08333,  22.668, -52.369, Sun position possibly out of range
 0.10000, 157.444,-114.215, Rotor position possibly out of range
 0.10000,  23.056, -52.302, Sun position possibly out of range
 0.11667, 157.058,-114.144, Rotor position possibly out of range
 0.11667,  23.442, -52.233, Sun position possibly out of range
 0.13333, 156.673,-114.073, Rotor position possibly out of range
 0.13333,  23.827, -52.164, Sun position possibly out of range
 0.15000, 156.290,-114.001, Rotor position possibly out of range
 0.15000,  24.210, -52.094, Sun position possibly out of range
 0.16667, 155.907,-113.927, Rotor position possibly out of range
 0.16667,  24.593, -52.023, Sun position possibly out of range
 0.18333, 155.525,-113.852, Rotor position possibly out of range
 0.18333,  24.975, -51.950, Sun position possibly out of range
 0.20000, 155.145,-113.777, Rotor position possibly out of range
 0.20000,  25.355, -51.877, Sun position possibly out of range
 0.21667, 154.766,-113.700, Rotor position possibly out of range
 0.21667,  25.734, -51.803, Sun position possibly out of range
 0.23333, 154.387,-113.623, Rotor position possibly out of range
 0.23333,  26.113, -51.727, Sun position possibly out of range
 0.25000,  26.490, -41.651, Cold sky reference deviation in elevation
 0.25000, 154.010,-103.544, Rotor position possibly out of range
 0.25000,  26.490, -41.651, Sun position possibly out of range
