DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 180.500,  61.000, Reference positions.

 0.00000, 160.658,-103.259, Rotor position possibly out of range
 0.00000,  19.842, -41.327, Sun position possibly out of range
 0.01667,  20.226, -12.000, Hot reference on ground (To)
 0.01694, 160.274, -73.930, Rotor position possibly out of range
 0.01694,  20.226, -12.000, Sun position possibly out of range
 0.03333,  20.608, -51.208, Back to the Sun
 0.03333, 159.892,-113.136, Rotor position possibly out of range
 0.03333,  20.608, -51.208, Sun position possibly out of range
 0.05000, 159.510,-113.072, Rotor position possibly out of range
 0.05000,  20.990, -51.147, Sun position possibly out of range
 0.06667, 159.129,-113.008, Rotor position possibly out of range
 0.06667,  21.371, -51.085, Sun position possibly out of range
 0.08333, 158.750,-112.942, Rotor position possibly out of range
 0.08333,  21.750, -51.021, Sun position possibly out of range
 0.10000, 158.371,-112.875, Rotor position possibly out of range
 0.10000,  22.129, -50.957, Sun position possibly out of range
 0.11667, 157.993,-112.808, Rotor position possibly out of range
 0.11667,  22.507, -50.891, Sun position possibly out of range
 0.13361, 157.616,-112.739, Rotor position possibly out of range
 0.13361,  22.884, -50.825, Sun position possibly out of range
 0.15000, 157.241,-112.669, Rotor position possibly out of range
 0.15000,  23.259, -50.757, Sun position possibly out of range
 0.16694, 156.860,-112.597, Rotor position possibly out of range
 0.16694,  23.640, -50.687, Sun position possibly out of range
 0.18333, 156.492,-112.526, Rotor position possibly out of range
 0.18333,  24.008, -50.619, Sun position possibly out of range
 0.20028, 156.113,-112.452, Rotor position possibly out of range
 0.20028,  24.387, -50.547, Sun position possibly out of range
 0.21667, 155.748,-112.380, Rotor position possibly out of range
 0.21667,  24.752, -50.476, Sun position possibly out of range
 0.23333, 155.378,-112.305, Rotor position possibly out of range
 0.23333,  25.122, -50.404, Sun position possibly out of range
 0.25000,  25.492, -40.330, Cold sky reference deviation in elevation
 0.25000, 155.008,-102.229, Rotor position possibly out of range
 0.25000,  25.492, -40.330, Sun position possibly out of range
