DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00028, 182.000,  58.800, Reference positions.

 0.00028, 157.371, -99.404, Rotor position possibly out of range
 0.00028,  24.629, -39.691, Sun position possibly out of range
 0.01667,  25.070, -12.000, Hot reference on ground (To)
 0.01667, 156.930, -71.710, Rotor position possibly out of range
 0.01667,  25.070, -12.000, Sun position possibly out of range
 0.03361,  25.525, -59.545, Back to the Sun
 0.03361, 156.475,-119.252, Rotor position possibly out of range
 0.03361,  25.525, -59.545, Sun position possibly out of range
 0.05000, 156.037,-119.176, Rotor position possibly out of range
 0.05000,  25.963, -59.471, Sun position possibly out of range
 0.06694, 155.587,-119.096, Rotor position possibly out of range
 0.06694,  26.413, -59.394, Sun position possibly out of range
 0.08333, 155.152,-119.017, Rotor position possibly out of range
 0.08333,  26.848, -59.317, Sun position possibly out of range
 0.10028, 154.705,-118.935, Rotor position possibly out of range
 0.10028,  27.295, -59.238, Sun position possibly out of range
 0.11667, 154.274,-118.854, Rotor position possibly out of range
 0.11667,  27.726, -59.159, Sun position possibly out of range
 0.13361, 153.831,-118.769, Rotor position possibly out of range
 0.13361,  28.169, -59.077, Sun position possibly out of range
 0.15000, 153.404,-118.686, Rotor position possibly out of range
 0.15000,  28.596, -58.996, Sun position possibly out of range
 0.16694, 152.964,-118.599, Rotor position possibly out of range
 0.16694,  29.036, -58.911, Sun position possibly out of range
 0.18333, 152.541,-118.513, Rotor position possibly out of range
 0.18333,  29.459, -58.828, Sun position possibly out of range
 0.20028, 152.112,-118.425, Rotor position possibly out of range
 0.20028,  29.888, -58.743, Sun position possibly out of range
 0.21667, 151.685,-118.336, Rotor position possibly out of range
 0.21667,  30.315, -58.656, Sun position possibly out of range
 0.23333, 151.261,-118.246, Rotor position possibly out of range
 0.23333,  30.739, -58.569, Sun position possibly out of range
 0.25000,  31.162, -38.480, Cold sky reference deviation in elevation
 0.25000, 150.838, -98.155, Rotor position possibly out of range
 0.25000,  31.162, -38.480, Sun position possibly out of range
 0.26667,  31.583, -12.000, Hot reference on ground (To)
 0.26667, 150.417, -71.672, Rotor position possibly out of range
 0.26667,  31.583, -12.000, Sun position possibly out of range
 0.28333,  32.002, -58.299, Back to the Sun
 0.28333, 149.998,-117.969, Rotor position possibly out of range
 0.28333,  32.002, -58.299, Sun position possibly out of range
 0.30000, 149.580,-117.874, Rotor position possibly out of range
 0.30000,  32.420, -58.207, Sun position possibly out of range
 0.31667, 149.165,-117.779, Rotor position possibly out of range
 0.31667,  32.835, -58.113, Sun position possibly out of range
 0.33333, 148.752,-117.682, Rotor position possibly out of range
 0.33333,  33.248, -58.019, Sun position possibly out of range
 0.35028, 148.334,-117.583, Rotor position possibly out of range
 0.35028,  33.666, -57.922, Sun position possibly out of range
 0.36667, 147.931,-117.486, Rotor position possibly out of range
 0.36667,  34.069, -57.828, Sun position possibly out of range
 0.38361, 147.524,-117.386, Rotor position possibly out of range
 0.38361,  34.476, -57.730, Sun position possibly out of range
 0.40000, 147.118,-117.285, Rotor position possibly out of range
 0.40000,  34.882, -57.632, Sun position possibly out of range
 0.41694, 146.715,-117.184, Rotor position possibly out of range
 0.41694,  35.285, -57.533, Sun position possibly out of range
 0.43333, 146.313,-117.081, Rotor position possibly out of range
 0.43333,  35.687, -57.432, Sun position possibly out of range
 0.45028, 145.913,-116.977, Rotor position possibly out of range
 0.45028,  36.087, -57.331, Sun position possibly out of range
 0.46667, 145.516,-116.873, Rotor position possibly out of range
 0.46667,  36.484, -57.229, Sun position possibly out of range
 0.48361, 145.113,-116.766, Rotor position possibly out of range
 0.48361,  36.887, -57.124, Sun position possibly out of range
 0.50000,  37.274, -37.021, Cold sky reference deviation in elevation
 0.50000, 144.726, -96.661, Rotor position possibly out of range
 0.50000,  37.274, -37.021, Sun position possibly out of range
 0.51694,  37.672, -12.000, Hot reference on ground (To)
 0.51694, 144.328, -71.637, Rotor position possibly out of range
 0.51694,  37.672, -12.000, Sun position possibly out of range
 0.53333,  38.055, -56.810, Back to the Sun
 0.53333, 143.945,-116.445, Rotor position possibly out of range
 0.53333,  38.055, -56.810, Sun position possibly out of range
 0.55000, 143.557,-116.336, Rotor position possibly out of range
 0.55000,  38.443, -56.703, Sun position possibly out of range
 0.56667, 143.171,-116.226, Rotor position possibly out of range
 0.56667,  38.829, -56.595, Sun position possibly out of range
 0.58333, 142.787,-116.115, Rotor position possibly out of range
 0.58333,  39.213, -56.486, Sun position possibly out of range
 0.60000, 142.405,-116.003, Rotor position possibly out of range
 0.60000,  39.595, -56.377, Sun position possibly out of range
 0.61667, 142.025,-115.890, Rotor position possibly out of range
 0.61667,  39.975, -56.266, Sun position possibly out of range
 0.63333, 141.646,-115.776, Rotor position possibly out of range
 0.63333,  40.354, -56.155, Sun position possibly out of range
 0.65000, 141.270,-115.662, Rotor position possibly out of range
 0.65000,  40.730, -56.042, Sun position possibly out of range
 0.66667, 140.896,-115.546, Rotor position possibly out of range
 0.66667,  41.104, -55.929, Sun position possibly out of range
 0.68333, 140.524,-115.430, Rotor position possibly out of range
 0.68333,  41.476, -55.815, Sun position possibly out of range
 0.70000, 140.153,-115.313, Rotor position possibly out of range
 0.70000,  41.847, -55.700, Sun position possibly out of range
 0.71667, 139.784,-115.195, Rotor position possibly out of range
 0.71667,  42.216, -55.584, Sun position possibly out of range
 0.73333, 139.418,-115.076, Rotor position possibly out of range
 0.73333,  42.582, -55.468, Sun position possibly out of range
 0.75000,  42.947, -35.350, Cold sky reference deviation in elevation
 0.75000, 139.053, -94.957, Rotor position possibly out of range
 0.75000,  42.947, -35.350, Sun position possibly out of range
 0.76667,  43.310, -12.000, Hot reference on ground (To)
 0.76694, 138.690, -71.604, Rotor position possibly out of range
 0.76694,  43.310, -12.000, Sun position possibly out of range
 0.78333,  43.671, -55.113, Back to the Sun
 0.78333, 138.329,-114.716, Rotor position possibly out of range
 0.78333,  43.671, -55.113, Sun position possibly out of range
 0.80028, 137.970,-114.594, Rotor position possibly out of range
 0.80028,  44.030, -54.994, Sun position possibly out of range
 0.81667, 137.613,-114.471, Rotor position possibly out of range
 0.81667,  44.387, -54.873, Sun position possibly out of range
 0.83361, 137.251,-114.346, Rotor position possibly out of range
 0.83361,  44.749, -54.750, Sun position possibly out of range
 0.85000, 136.904,-114.224, Rotor position possibly out of range
 0.85000,  45.096, -54.630, Sun position possibly out of range
 0.86667, 136.552,-114.099, Rotor position possibly out of range
 0.86667,  45.448, -54.507, Sun position possibly out of range
 0.88333, 136.202,-113.973, Rotor position possibly out of range
 0.88333,  45.798, -54.383, Sun position possibly out of range
 0.90000, 135.854,-113.847, Rotor position possibly out of range
 0.90000,  46.146, -54.259, Sun position possibly out of range
 0.91694, 135.508,-113.720, Rotor position possibly out of range
 0.91694,  46.492, -54.134, Sun position possibly out of range
 0.93333, 135.163,-113.592, Rotor position possibly out of range
 0.93333,  46.837, -54.008, Sun position possibly out of range
 0.95028, 134.815,-113.462, Rotor position possibly out of range
 0.95028,  47.185, -53.880, Sun position possibly out of range
 0.96667, 134.480,-113.335, Rotor position possibly out of range
 0.96667,  47.520, -53.755, Sun position possibly out of range
 0.98361, 134.135,-113.203, Rotor position possibly out of range
 0.98361,  47.865, -53.625, Sun position possibly out of range
 1.00000,  48.197, -33.498, Cold sky reference deviation in elevation
 1.00000, 133.803, -93.074, Rotor position possibly out of range
 1.00000,  48.197, -33.498, Sun position possibly out of range
 1.01667,  48.532, -12.000, Hot reference on ground (To)
 1.01667, 133.468, -71.574, Rotor position possibly out of range
 1.01667,  48.532, -12.000, Sun position possibly out of range
 1.03333,  48.866, -53.239, Back to the Sun
 1.03333, 133.134,-112.811, Rotor position possibly out of range
 1.03333,  48.866, -53.239, Sun position possibly out of range
 1.05028, 132.797,-112.677, Rotor position possibly out of range
 1.05028,  49.203, -53.106, Sun position possibly out of range
 1.06667, 132.472,-112.546, Rotor position possibly out of range
 1.06667,  49.528, -52.977, Sun position possibly out of range
 1.08361, 132.138,-112.410, Rotor position possibly out of range
 1.08361,  49.862, -52.843, Sun position possibly out of range
 1.10000, 131.816,-112.278, Rotor position possibly out of range
 1.10000,  50.184, -52.713, Sun position possibly out of range
 1.11694, 131.485,-112.140, Rotor position possibly out of range
 1.11694,  50.515, -52.578, Sun position possibly out of range
 1.13333, 131.167,-112.007, Rotor position possibly out of range
 1.13333,  50.833, -52.446, Sun position possibly out of range
