DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 182.500,  44.500, Reference positions.

 0.00000, 172.862, -57.776, Rotor position possibly out of range
 0.00000,   9.638, -12.274, Sun position possibly out of range
 0.01667,   9.888, -12.000, Hot reference on ground (To)
 0.01667, 172.612, -57.501, Rotor position possibly out of range
 0.01667,   9.888, -12.000, Sun position possibly out of range
 0.03333,  10.138, -22.214, Back to the Sun
 0.03333, 172.362, -67.714, Rotor position possibly out of range
 0.03333,  10.138, -22.214, Sun position possibly out of range
 0.05000, 172.112, -67.681, Rotor position possibly out of range
 0.05000,  10.388, -22.183, Sun position possibly out of range
 0.06667, 171.863, -67.648, Rotor position possibly out of range
 0.06667,  10.637, -22.151, Sun position possibly out of range
 0.08333, 171.613, -67.614, Rotor position possibly out of range
 0.08333,  10.887, -22.119, Sun position possibly out of range
 0.10000, 171.364, -67.580, Rotor position possibly out of range
 0.10000,  11.136, -22.086, Sun position possibly out of range
 0.11667, 171.115, -67.544, Rotor position possibly out of range
 0.11667,  11.385, -22.052, Sun position possibly out of range
 0.13333, 170.866, -67.508, Rotor position possibly out of range
 0.13333,  11.634, -22.017, Sun position possibly out of range
 0.15000, 170.617, -67.471, Rotor position possibly out of range
 0.15000,  11.883, -21.982, Sun position possibly out of range
 0.16667, 170.368, -67.434, Rotor position possibly out of range
 0.16667,  12.132, -21.946, Sun position possibly out of range
 0.18333, 170.120, -67.395, Rotor position possibly out of range
 0.18333,  12.380, -21.909, Sun position possibly out of range
 0.20000, 169.872, -67.356, Rotor position possibly out of range
 0.20000,  12.628, -21.871, Sun position possibly out of range
 0.21667, 169.624, -67.317, Rotor position possibly out of range
 0.21667,  12.876, -21.833, Sun position possibly out of range
 0.23333, 169.376, -67.276, Rotor position possibly out of range
 0.23333,  13.124, -21.794, Sun position possibly out of range
 0.25000,  13.372, -11.754, Cold sky reference deviation in elevation
 0.25000, 169.128, -57.235, Rotor position possibly out of range
 0.25000,  13.372, -11.754, Sun position possibly out of range
 0.26667,  13.619, -12.000, Hot reference on ground (To)
 0.26667, 168.881, -57.480, Rotor position possibly out of range
 0.26667,  13.619, -12.000, Sun position possibly out of range
 0.28333,  13.866, -21.672, Back to the Sun
 0.28333, 168.634, -67.150, Rotor position possibly out of range
 0.28333,  13.866, -21.672, Sun position possibly out of range
 0.30028, 168.387, -67.107, Rotor position possibly out of range
 0.30028,  14.113, -21.630, Sun position possibly out of range
 0.31694, 168.140, -67.063, Rotor position possibly out of range
 0.31694,  14.360, -21.588, Sun position possibly out of range
 0.33361, 167.893, -67.018, Rotor position possibly out of range
 0.33361,  14.607, -21.544, Sun position possibly out of range
 0.35028, 167.643, -66.972, Rotor position possibly out of range
 0.35028,  14.857, -21.499, Sun position possibly out of range
 0.36667, 167.401, -66.926, Rotor position possibly out of range
 0.36667,  15.099, -21.455, Sun position possibly out of range
 0.38333, 167.155, -66.879, Rotor position possibly out of range
 0.38333,  15.345, -21.410, Sun position possibly out of range
 0.40000, 166.909, -66.831, Rotor position possibly out of range
 0.40000,  15.591, -21.363, Sun position possibly out of range
 0.41667, 166.664, -66.783, Rotor position possibly out of range
 0.41667,  15.836, -21.316, Sun position possibly out of range
 0.43333, 166.419, -66.734, Rotor position possibly out of range
 0.43333,  16.081, -21.269, Sun position possibly out of range
 0.45000, 166.174, -66.684, Rotor position possibly out of range
 0.45000,  16.326, -21.220, Sun position possibly out of range
