DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.600,  59.600, Reference positions.

 0.00000, 159.699,-106.507, Rotor position possibly out of range
 0.00000,  21.901, -45.980, Sun position possibly out of range
 0.01667,  22.440, -12.000, Hot reference on ground (To)
 0.01667, 159.160, -72.523, Rotor position possibly out of range
 0.01667,  22.440, -12.000, Sun position possibly out of range
 0.03333,  22.977, -65.848, Back to the Sun
 0.03333, 158.623,-126.368, Rotor position possibly out of range
 0.03333,  22.977, -65.848, Sun position possibly out of range
 0.05000, 158.089,-126.297, Rotor position possibly out of range
 0.05000,  23.511, -65.780, Sun position possibly out of range
 0.06667, 157.557,-126.224, Rotor position possibly out of range
 0.06667,  24.043, -65.710, Sun position possibly out of range
 0.08333, 157.028,-126.150, Rotor position possibly out of range
 0.08333,  24.572, -65.639, Sun position possibly out of range
 0.10000, 156.501,-126.074, Rotor position possibly out of range
 0.10000,  25.099, -65.566, Sun position possibly out of range
 0.11667, 155.977,-125.997, Rotor position possibly out of range
 0.11667,  25.623, -65.492, Sun position possibly out of range
 0.13333, 155.456,-125.918, Rotor position possibly out of range
 0.13333,  26.144, -65.417, Sun position possibly out of range
 0.15000, 154.938,-125.838, Rotor position possibly out of range
 0.15000,  26.662, -65.340, Sun position possibly out of range
 0.16667, 154.422,-125.757, Rotor position possibly out of range
 0.16667,  27.178, -65.261, Sun position possibly out of range
 0.18333, 153.909,-125.674, Rotor position possibly out of range
 0.18333,  27.691, -65.182, Sun position possibly out of range
 0.20000, 153.398,-125.590, Rotor position possibly out of range
 0.20000,  28.202, -65.101, Sun position possibly out of range
 0.21667, 152.891,-125.505, Rotor position possibly out of range
 0.21667,  28.709, -65.018, Sun position possibly out of range
 0.23333, 152.386,-125.418, Rotor position possibly out of range
 0.23333,  29.214, -64.934, Sun position possibly out of range
 0.25000,  29.716, -44.849, Cold sky reference deviation in elevation
 0.25000, 151.884,-105.330, Rotor position possibly out of range
 0.25000,  29.716, -44.849, Sun position possibly out of range
 0.26667,  30.215, -12.000, Hot reference on ground (To)
 0.26667, 151.385, -72.478, Rotor position possibly out of range
 0.26667,  30.215, -12.000, Sun position possibly out of range
 0.28333,  30.711, -64.675, Back to the Sun
 0.28333, 150.889,-125.150, Rotor position possibly out of range
 0.28333,  30.711, -64.675, Sun position possibly out of range
 0.30000, 150.396,-125.058, Rotor position possibly out of range
 0.30000,  31.204, -64.586, Sun position possibly out of range
 0.31667, 149.906,-124.965, Rotor position possibly out of range
 0.31667,  31.694, -64.496, Sun position possibly out of range
 0.33333, 149.418,-124.871, Rotor position possibly out of range
 0.33333,  32.182, -64.404, Sun position possibly out of range
 0.35000, 148.933,-124.775, Rotor position possibly out of range
 0.35000,  32.667, -64.311, Sun position possibly out of range
 0.36667, 148.452,-124.678, Rotor position possibly out of range
 0.36667,  33.148, -64.217, Sun position possibly out of range
 0.38333, 147.973,-124.581, Rotor position possibly out of range
 0.38333,  33.627, -64.122, Sun position possibly out of range
 0.40000, 147.497,-124.481, Rotor position possibly out of range
 0.40000,  34.103, -64.026, Sun position possibly out of range
 0.41667, 147.024,-124.381, Rotor position possibly out of range
 0.41667,  34.576, -63.928, Sun position possibly out of range
 0.43333, 146.554,-124.279, Rotor position possibly out of range
 0.43333,  35.046, -63.829, Sun position possibly out of range
 0.45000, 146.087,-124.177, Rotor position possibly out of range
 0.45000,  35.513, -63.730, Sun position possibly out of range
 0.46667, 145.623,-124.073, Rotor position possibly out of range
 0.46667,  35.977, -63.628, Sun position possibly out of range
 0.48333, 145.161,-123.968, Rotor position possibly out of range
 0.48333,  36.439, -63.526, Sun position possibly out of range
 0.50000,  36.897, -43.423, Cold sky reference deviation in elevation
 0.50000, 144.703,-103.862, Rotor position possibly out of range
 0.50000,  36.897, -43.423, Sun position possibly out of range
 0.51667,  37.353, -12.000, Hot reference on ground (To)
 0.51667, 144.247, -72.437, Rotor position possibly out of range
 0.51667,  37.353, -12.000, Sun position possibly out of range
 0.53333,  37.805, -63.213, Back to the Sun
 0.53333, 143.795,-123.647, Rotor position possibly out of range
 0.53333,  37.805, -63.213, Sun position possibly out of range
 0.55000, 143.345,-123.538, Rotor position possibly out of range
 0.55000,  38.255, -63.106, Sun position possibly out of range
 0.56667, 142.898,-123.427, Rotor position possibly out of range
 0.56667,  38.702, -62.999, Sun position possibly out of range
 0.58333, 142.454,-123.316, Rotor position possibly out of range
 0.58333,  39.146, -62.890, Sun position possibly out of range
 0.60000, 142.013,-123.204, Rotor position possibly out of range
 0.60000,  39.587, -62.780, Sun position possibly out of range
 0.61667, 141.575,-123.091, Rotor position possibly out of range
 0.61667,  40.025, -62.669, Sun position possibly out of range
 0.63333, 141.140,-122.976, Rotor position possibly out of range
 0.63333,  40.460, -62.558, Sun position possibly out of range
 0.65000, 140.707,-122.861, Rotor position possibly out of range
 0.65000,  40.893, -62.445, Sun position possibly out of range
 0.66667, 140.278,-122.745, Rotor position possibly out of range
 0.66667,  41.322, -62.331, Sun position possibly out of range
 0.68333, 139.851,-122.627, Rotor position possibly out of range
 0.68333,  41.749, -62.216, Sun position possibly out of range
 0.70000, 139.427,-122.509, Rotor position possibly out of range
 0.70000,  42.173, -62.101, Sun position possibly out of range
 0.71667, 139.006,-122.390, Rotor position possibly out of range
 0.71667,  42.594, -61.984, Sun position possibly out of range
 0.73333, 138.588,-122.270, Rotor position possibly out of range
 0.73333,  43.012, -61.866, Sun position possibly out of range
 0.75000,  43.428, -41.748, Cold sky reference deviation in elevation
 0.75000, 138.172,-102.149, Rotor position possibly out of range
 0.75000,  43.428, -41.748, Sun position possibly out of range
 0.76667,  43.841, -12.000, Hot reference on ground (To)
 0.76667, 137.759, -72.399, Rotor position possibly out of range
 0.76667,  43.841, -12.000, Sun position possibly out of range
 0.78333,  44.251, -61.508, Back to the Sun
 0.78333, 137.349,-121.905, Rotor position possibly out of range
 0.78333,  44.251, -61.508, Sun position possibly out of range
 0.80000, 136.942,-121.781, Rotor position possibly out of range
 0.80000,  44.658, -61.387, Sun position possibly out of range
 0.81667, 136.537,-121.657, Rotor position possibly out of range
 0.81667,  45.063, -61.265, Sun position possibly out of range
 0.83333, 136.135,-121.532, Rotor position possibly out of range
 0.83333,  45.465, -61.142, Sun position possibly out of range
 0.85000, 135.736,-121.405, Rotor position possibly out of range
 0.85000,  45.864, -61.018, Sun position possibly out of range
 0.86667, 135.340,-121.279, Rotor position possibly out of range
 0.86667,  46.260, -60.894, Sun position possibly out of range
 0.88333, 134.946,-121.151, Rotor position possibly out of range
 0.88333,  46.654, -60.768, Sun position possibly out of range
 0.90000, 134.554,-121.022, Rotor position possibly out of range
 0.90000,  47.046, -60.642, Sun position possibly out of range
 0.91667, 134.166,-120.893, Rotor position possibly out of range
 0.91667,  47.434, -60.515, Sun position possibly out of range
 0.93333, 133.780,-120.763, Rotor position possibly out of range
 0.93333,  47.820, -60.387, Sun position possibly out of range
 0.95000, 133.396,-120.632, Rotor position possibly out of range
 0.95000,  48.204, -60.258, Sun position possibly out of range
 0.96667, 133.015,-120.501, Rotor position possibly out of range
 0.96667,  48.585, -60.129, Sun position possibly out of range
 0.98333, 132.637,-120.368, Rotor position possibly out of range
 0.98333,  48.963, -59.999, Sun position possibly out of range
 1.00000,  49.339, -39.868, Cold sky reference deviation in elevation
 1.00000, 132.261,-100.235, Rotor position possibly out of range
 1.00000,  49.339, -39.868, Sun position possibly out of range
 1.01667,  49.712, -12.000, Hot reference on ground (To)
 1.01667, 131.888, -72.365, Rotor position possibly out of range
 1.01667,  49.712, -12.000, Sun position possibly out of range
 1.03333,  50.083, -59.604, Back to the Sun
 1.03333, 131.517,-119.967, Rotor position possibly out of range
 1.03333,  50.083, -59.604, Sun position possibly out of range
 1.05000, 131.149,-119.832, Rotor position possibly out of range
 1.05000,  50.451, -59.471, Sun position possibly out of range
 1.06667, 130.783,-119.696, Rotor position possibly out of range
 1.06667,  50.817, -59.337, Sun position possibly out of range
 1.08333, 130.419,-119.559, Rotor position possibly out of range
 1.08333,  51.181, -59.203, Sun position possibly out of range
 1.10000, 130.058,-119.422, Rotor position possibly out of range
 1.10000,  51.542, -59.067, Sun position possibly out of range
 1.11667, 129.699,-119.284, Rotor position possibly out of range
 1.11667,  51.901, -58.932, Sun position possibly out of range
 1.13333, 129.343,-119.145, Rotor position possibly out of range
 1.13333,  52.257, -58.795, Sun position possibly out of range
 1.15000, 128.989,-119.006, Rotor position possibly out of range
 1.15000,  52.611, -58.658, Sun position possibly out of range
 1.16667, 128.637,-118.866, Rotor position possibly out of range
 1.16667,  52.963, -58.520, Sun position possibly out of range
 1.18333, 128.288,-118.726, Rotor position possibly out of range
 1.18333,  53.312, -58.382, Sun position possibly out of range
 1.20000, 127.941,-118.585, Rotor position possibly out of range
 1.20000,  53.659, -58.243, Sun position possibly out of range
 1.21667, 127.596,-118.443, Rotor position possibly out of range
 1.21667,  54.004, -58.103, Sun position possibly out of range
 1.23333, 127.253,-118.301, Rotor position possibly out of range
 1.23333,  54.347, -57.963, Sun position possibly out of range
 1.25000,  54.687, -37.822, Cold sky reference deviation in elevation
 1.25000, 126.913, -98.158, Rotor position possibly out of range
 1.25000,  54.687, -37.822, Sun position possibly out of range
 1.26667,  55.025, -12.000, Hot reference on ground (To)
 1.26667, 126.575, -72.334, Rotor position possibly out of range
 1.26667,  55.025, -12.000, Sun position possibly out of range
 1.28333,  55.361, -57.538, Back to the Sun
 1.28333, 126.239,-117.870, Rotor position possibly out of range
 1.28333,  55.361, -57.538, Sun position possibly out of range
 1.30000, 125.905,-117.726, Rotor position possibly out of range
 1.30000,  55.695, -57.395, Sun position possibly out of range
 1.31667, 125.573,-117.581, Rotor position possibly out of range
 1.31667,  56.027, -57.252, Sun position possibly out of range
 1.33333, 125.244,-117.435, Rotor position possibly out of range
 1.33333,  56.356, -57.108, Sun position possibly out of range
 1.35000, 124.916,-117.289, Rotor position possibly out of range
 1.35000,  56.684, -56.964, Sun position possibly out of range
 1.36667, 124.591,-117.142, Rotor position possibly out of range
 1.36667,  57.009, -56.819, Sun position possibly out of range
 1.38333, 124.267,-116.995, Rotor position possibly out of range
 1.38333,  57.333, -56.674, Sun position possibly out of range
 1.40000, 123.946,-116.847, Rotor position possibly out of range
 1.40000,  57.654, -56.528, Sun position possibly out of range
 1.41667, 123.626,-116.699, Rotor position possibly out of range
 1.41667,  57.974, -56.381, Sun position possibly out of range
 1.43333, 123.309,-116.550, Rotor position possibly out of range
 1.43333,  58.291, -56.235, Sun position possibly out of range
 1.45000, 122.994,-116.400, Rotor position possibly out of range
