DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 181.000,  59.600, Reference positions.

 0.00000, 145.000,  50.000, New tracking position
 0.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01667, 145.000, -10.000, New tracking position
 0.03333,  19.246, -65.844, Back to the Sun
 0.03333, 161.754,-124.603, Rotor position possibly out of range
 0.03333,  19.246, -65.844, Sun position possibly out of range
 0.05000, 161.210,-124.548, Rotor position possibly out of range
 0.05000,  19.790, -65.787, Sun position possibly out of range
 0.06667, 160.669,-124.492, Rotor position possibly out of range
 0.06667,  20.331, -65.727, Sun position possibly out of range
 0.08333, 160.130,-124.434, Rotor position possibly out of range
 0.08333,  20.870, -65.666, Sun position possibly out of range
 0.10000, 159.593,-124.374, Rotor position possibly out of range
 0.10000,  21.407, -65.604, Sun position possibly out of range
 0.11667, 159.059,-124.313, Rotor position possibly out of range
 0.11667,  21.941, -65.540, Sun position possibly out of range
 0.13333, 158.527,-124.250, Rotor position possibly out of range
 0.13333,  22.473, -65.474, Sun position possibly out of range
 0.15000, 157.997,-124.186, Rotor position possibly out of range
 0.15000,  23.003, -65.407, Sun position possibly out of range
 0.16667, 157.470,-124.120, Rotor position possibly out of range
 0.16667,  23.530, -65.339, Sun position possibly out of range
 0.18333, 156.946,-124.053, Rotor position possibly out of range
 0.18333,  24.054, -65.269, Sun position possibly out of range
 0.20000, 156.424,-123.984, Rotor position possibly out of range
 0.20000,  24.576, -65.198, Sun position possibly out of range
 0.21667, 155.904,-123.914, Rotor position possibly out of range
 0.21667,  25.096, -65.125, Sun position possibly out of range
 0.23333, 155.387,-123.843, Rotor position possibly out of range
 0.23333,  25.613, -65.051, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  27.148, -64.820, Back to the Sun
 0.28333, 153.852,-123.620, Rotor position possibly out of range
 0.28333,  27.148, -64.820, Sun position possibly out of range
 0.30000, 153.345,-123.543, Rotor position possibly out of range
 0.30000,  27.655, -64.740, Sun position possibly out of range
 0.31667, 152.842,-123.464, Rotor position possibly out of range
 0.31667,  28.158, -64.659, Sun position possibly out of range
 0.33333, 152.340,-123.385, Rotor position possibly out of range
 0.33333,  28.660, -64.577, Sun position possibly out of range
 0.35000, 151.842,-123.304, Rotor position possibly out of range
 0.35000,  29.158, -64.493, Sun position possibly out of range
 0.36667, 151.347,-123.221, Rotor position possibly out of range
 0.36667,  29.653, -64.408, Sun position possibly out of range
 0.38333, 150.854,-123.137, Rotor position possibly out of range
 0.38333,  30.146, -64.322, Sun position possibly out of range
 0.40000, 150.364,-123.052, Rotor position possibly out of range
 0.40000,  30.636, -64.234, Sun position possibly out of range
 0.41667, 149.876,-122.966, Rotor position possibly out of range
 0.41667,  31.124, -64.145, Sun position possibly out of range
 0.43333, 149.392,-122.878, Rotor position possibly out of range
 0.43333,  31.608, -64.055, Sun position possibly out of range
