DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 182.400,  60.500, Reference positions.

 7.00017, 145.000,  77.000, New tracking position
 7.01681, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01683, 145.000, -14.000, New tracking position
 7.03348, 100.934,  23.888, Back to the Sun
 7.03351,  81.466, -36.603, Rotor position possibly out of range
 7.03351, 100.934,  23.888, Sun position possibly out of range
 7.05017,  81.271, -36.434, Rotor position possibly out of range
 7.05018, 101.129,  24.058, Sun position possibly out of range
 7.06684,  81.076, -36.264, Rotor position possibly out of range
 7.06684, 101.324,  24.228, Sun position possibly out of range
 7.08351,  80.880, -36.094, Rotor position possibly out of range
 7.08351, 101.520,  24.398, Sun position possibly out of range
 7.10018,  80.684, -35.925, Rotor position possibly out of range
 7.10018, 101.716,  24.567, Sun position possibly out of range
 7.11684,  80.488, -35.755, Rotor position possibly out of range
 7.11684, 101.912,  24.737, Sun position possibly out of range
 7.13351,  80.291, -35.586, Rotor position possibly out of range
 7.13351, 102.109,  24.906, Sun position possibly out of range
 7.15018,  80.094, -35.417, Rotor position possibly out of range
 7.15018, 102.306,  25.075, Sun position possibly out of range
 7.16686,  79.896, -35.248, Rotor position possibly out of range
 7.16686, 102.504,  25.244, Sun position possibly out of range
 7.18353,  79.698, -35.079, Rotor position possibly out of range
 7.18353, 102.702,  25.413, Sun position possibly out of range
 7.20021,  79.499, -34.910, Rotor position possibly out of range
 7.20021, 102.901,  25.582, Sun position possibly out of range
 7.21687,  79.300, -34.742, Rotor position possibly out of range
 7.21687, 103.100,  25.750, Sun position possibly out of range
 7.23355,  79.101, -34.573, Rotor position possibly out of range
 7.23355, 103.299,  25.919, Sun position possibly out of range
 7.25019, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25021, 145.000,  77.000, New tracking position
 7.26686, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26688, 145.000, -14.000, New tracking position
 7.28354, 103.899,  26.424, Back to the Sun
 7.28357,  78.501, -34.068, Rotor position possibly out of range
 7.28357, 103.899,  26.424, Sun position possibly out of range
 7.30024,  78.300, -33.900, Rotor position possibly out of range
 7.30024, 104.100,  26.592, Sun position possibly out of range
 7.31691,  78.098, -33.733, Rotor position possibly out of range
 7.31691, 104.302,  26.760, Sun position possibly out of range
 7.33358,  77.896, -33.565, Rotor position possibly out of range
 7.33358, 104.504,  26.927, Sun position possibly out of range
 7.35026,  77.694, -33.398, Rotor position possibly out of range
 7.35026, 104.706,  27.095, Sun position possibly out of range
 7.36692,  77.491, -33.230, Rotor position possibly out of range
 7.36692, 104.909,  27.262, Sun position possibly out of range
 7.38359,  77.287, -33.063, Rotor position possibly out of range
 7.38359, 105.113,  27.429, Sun position possibly out of range
 7.40026,  77.084, -32.896, Rotor position possibly out of range
 7.40026, 105.316,  27.596, Sun position possibly out of range
 7.41692, 105.521,  27.763, New tracking position
 7.43359, 105.726,  27.930, New tracking position
 7.45026, 105.931,  28.097, New tracking position
 7.46693, 106.137,  28.263, New tracking position
 7.48360, 106.343,  28.429, New tracking position
 7.50025, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50027, 145.000,  77.000, New tracking position
 7.51694, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51696, 145.000, -14.000, New tracking position
 7.53362, 106.968,  28.930, Back to the Sun
 7.53364, 106.968,  28.930, New tracking position
 7.55030, 107.177,  29.095, New tracking position
 7.56697, 107.386,  29.260, New tracking position
 7.58365, 107.595,  29.426, New tracking position
 7.60032, 107.805,  29.591, New tracking position
 7.61699, 108.015,  29.755, New tracking position
 7.63365, 108.227,  29.920, New tracking position
 7.65032, 108.438,  30.084, New tracking position
 7.66699, 108.650,  30.248, New tracking position
 7.68366, 108.863,  30.412, New tracking position
 7.70034, 109.076,  30.576, New tracking position
 7.71674, 109.287,  30.737, New tracking position
 7.73341, 109.501,  30.900, New tracking position
 7.75006, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
