DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
10.00028, 180.500,  43.400, Reference positions.

10.01667, 157.041, -12.000, Hot reference on ground (To)
10.01667, 157.041, -12.000, New tracking position
10.03361, 157.347,  37.165, Back to the Sun
10.03361, 157.347,  37.165, New tracking position
10.05000, 157.644,  37.230, New tracking position
10.06694, 157.951,  37.296, New tracking position
10.08333, 158.249,  37.359, New tracking position
10.10028, 158.552,  37.422, New tracking position
10.11667, 158.856,  37.485, New tracking position
10.15000, 159.466,  37.608, New tracking position
10.16667, 159.771,  37.668, New tracking position
10.18361, 160.083,  37.728, New tracking position
10.20000, 160.384,  37.785, New tracking position
10.21667, 160.691,  37.842, New tracking position
10.23333, 160.999,  37.899, New tracking position
10.25000, 161.307,  47.955, Cold sky reference deviation in elevation
10.26667, 161.616, -12.000, Hot reference on ground (To)
10.26667, 161.616, -12.000, New tracking position
10.28333, 161.925,  38.063, Back to the Sun
10.28333, 161.925,  38.063, New tracking position
10.30000, 162.234,  38.116, New tracking position
10.31694, 162.549,  38.169, New tracking position
10.33333, 162.855,  38.219, New tracking position
10.35028, 163.171,  38.271, New tracking position
10.36667, 163.477,  38.319, New tracking position
10.38361, 163.794,  38.368, New tracking position
10.40000, 164.101,  38.415, New tracking position
10.41667, 164.413,  38.462, New tracking position
10.43333, 164.727,  38.508, New tracking position
10.45028, 165.045,  38.553, New tracking position
10.46667, 165.354,  38.597, New tracking position
10.48361, 165.668,  38.640, New tracking position
10.50000, 165.983,  48.682, Cold sky reference deviation in elevation
10.50000, 165.983,  48.682, New tracking position
10.51667, 166.298, -12.000, Hot reference on ground (To)
10.51667, 166.298, -12.000, New tracking position
10.53333, 166.613,  38.763, Back to the Sun
10.53333, 166.613,  38.763, New tracking position
10.55000, 166.929,  38.802, New tracking position
10.56694, 167.251,  38.841, New tracking position
10.58333, 167.562,  38.878, New tracking position
10.60028, 167.884,  38.915, New tracking position
10.61667, 168.196,  38.950, New tracking position
10.63361, 168.519,  38.986, New tracking position
10.65000, 168.831,  39.019, New tracking position
10.66694, 169.150,  39.052, New tracking position
10.68333, 169.468,  39.083, New tracking position
10.70028, 169.787,  39.114, New tracking position
10.71667, 170.106,  39.144, New tracking position
10.73333, 170.425,  39.173, New tracking position
10.75000, 170.745,  49.201, Cold sky reference deviation in elevation
10.75000, 170.745,  49.201, New tracking position
10.76667, 171.065, -12.000, Hot reference on ground (To)
10.76667, 171.065, -12.000, New tracking position
10.78361, 171.390,  39.255, Back to the Sun
10.78361, 171.390,  39.255, New tracking position
10.80000, 171.705,  39.280, New tracking position
10.81694, 172.026,  39.304, New tracking position
10.83333, 172.347,  39.327, New tracking position
10.85000, 172.668,  39.350, New tracking position
10.88333, 173.310,  39.391, New tracking position
10.90000, 173.632,  39.411, New tracking position
10.91667, 173.954,  39.429, New tracking position
10.93333, 174.276,  39.447, New tracking position
10.95028, 174.603,  39.463, New tracking position
10.96667, 174.920,  39.479, New tracking position
10.98333, 175.243,  39.493, New tracking position
11.00000, 175.566,  49.507, Cold sky reference deviation in elevation
11.00028, 175.566,  49.507, New tracking position
11.01667, 175.888, -12.000, Hot reference on ground (To)
11.01667, 175.888, -12.000, New tracking position
11.03333, 176.211,  39.531, Back to the Sun
11.03333, 176.211,  39.531, New tracking position
11.05000, 176.534,  39.542, New tracking position
11.08333, 177.180,  39.560, New tracking position
11.10000, 177.504,  39.568, New tracking position
11.11694, 177.827,  39.575, New tracking position
11.13333, 178.150,  39.581, New tracking position
11.15000, 178.474,  39.585, New tracking position
11.16667, 178.797,  39.589, New tracking position
11.18333, 179.121,  39.592, New tracking position
11.20000, 179.444,  39.594, New tracking position
11.21667, 179.768,  39.595, New tracking position
11.23333, 180.091,  39.595, New tracking position
11.25028, 180.420,  49.594, Cold sky reference deviation in elevation
11.25028, 180.420,  49.594, New tracking position
11.26667, 180.738, -12.000, Hot reference on ground (To)
11.26667, 180.738, -12.000, New tracking position
11.28361, 181.067,  39.589, Back to the Sun
11.28361, 181.067,  39.589, New tracking position
11.30000, 181.385,  39.585, New tracking position
11.31667, 181.709,  39.580, New tracking position
11.33361, 182.037,  39.574, New tracking position
11.35000, 182.355,  39.567, New tracking position
11.36694, 182.684,  39.559, New tracking position
11.38333, 183.002,  39.550, New tracking position
11.40000, 183.325,  39.541, New tracking position
11.41694, 183.653,  39.530, New tracking position
11.43333, 183.970,  39.518, New tracking position
11.45000, 184.293,  39.505, New tracking position
11.46694, 184.621,  39.491, New tracking position
11.48333, 184.938,  39.477, New tracking position
11.50000, 185.260,  49.461, Cold sky reference deviation in elevation
11.50000, 185.260,  49.461, New tracking position
11.51694, 185.588, -12.000, Hot reference on ground (To)
11.51694, 185.588, -12.000, New tracking position
11.53333, 185.905,  39.427, Back to the Sun
11.53333, 185.905,  39.427, New tracking position
11.55028, 186.232,  39.408, New tracking position
11.56667, 186.548,  39.389, New tracking position
11.58333, 186.870,  39.369, New tracking position
11.60028, 187.196,  39.347, New tracking position
11.61667, 187.512,  39.325, New tracking position
11.63361, 187.838,  39.301, New tracking position
11.65000, 188.153,  39.277, New tracking position
11.66694, 188.473,  39.252, New tracking position
11.68333, 188.794,  39.225, New tracking position
11.70028, 189.119,  39.198, New tracking position
11.71667, 189.433,  39.170, New tracking position
11.73333, 189.752,  39.141, New tracking position
11.75028, 190.077,  49.110, Cold sky reference deviation in elevation
11.75028, 190.077,  49.110, New tracking position
11.76667, 190.390, -12.000, Hot reference on ground (To)
11.76667, 190.390, -12.000, New tracking position
11.78361, 190.714,  39.047, Back to the Sun
11.78361, 190.714,  39.047, New tracking position
12.00000, 194.817,  48.547, Cold sky reference deviation in elevation
12.01667, 195.131, -12.000, Hot reference on ground (To)
12.01667, 195.131, -12.000, New tracking position
12.03333, 195.444,  38.457, Back to the Sun
