DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 183.400,  60.500, Reference positions.

 7.00019, 145.000,  77.000, New tracking position
 7.01685, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01687, 145.000, -14.000, New tracking position
 7.03353,  95.007,  30.398, Back to the Sun
 7.03355,  88.393, -30.093, Rotor position possibly out of range
 7.03355,  95.007,  30.398, Sun position possibly out of range
 7.05022,  88.204, -29.921, Rotor position possibly out of range
 7.05023,  95.196,  30.570, Sun position possibly out of range
 7.06689,  88.014, -29.749, Rotor position possibly out of range
 7.06689,  95.386,  30.743, Sun position possibly out of range
 7.08357,  87.824, -29.576, Rotor position possibly out of range
 7.08357,  95.576,  30.915, Sun position possibly out of range
 7.10024,  87.634, -29.404, Rotor position possibly out of range
 7.10024,  95.766,  31.087, Sun position possibly out of range
 7.11693,  87.443, -29.232, Rotor position possibly out of range
 7.11693,  95.957,  31.259, Sun position possibly out of range
 7.13361,  87.251, -29.060, Rotor position possibly out of range
 7.13361,  96.149,  31.431, Sun position possibly out of range
 7.15027,  87.060, -28.888, Rotor position possibly out of range
 7.15027,  96.340,  31.604, Sun position possibly out of range
 7.16696,  86.868, -28.716, Rotor position possibly out of range
 7.16696,  96.532,  31.775, Sun position possibly out of range
 7.18363,  86.675, -28.544, Rotor position possibly out of range
 7.18363,  96.725,  31.947, Sun position possibly out of range
 7.20032,  86.479, -28.369, Rotor position possibly out of range
 7.20032,  96.921,  32.122, Sun position possibly out of range
 7.21700,  86.285, -28.197, Rotor position possibly out of range
 7.21700,  97.115,  32.294, Sun position possibly out of range
 7.23342,  86.094, -28.029, Rotor position possibly out of range
 7.23342,  97.306,  32.463, Sun position possibly out of range
 7.25007, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25009, 145.000,  77.000, New tracking position
 7.26673, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26675, 145.000, -14.000, New tracking position
 7.28340,  97.890,  32.977, Back to the Sun
 7.28342,  85.510, -27.514, Rotor position possibly out of range
 7.28342,  97.890,  32.977, Sun position possibly out of range
 7.30009,  85.314, -27.343, Rotor position possibly out of range
 7.30009,  98.086,  33.149, Sun position possibly out of range
 7.31677,  85.117, -27.171, Rotor position possibly out of range
 7.31677,  98.283,  33.320, Sun position possibly out of range
 7.33344,  84.921, -27.000, Rotor position possibly out of range
 7.33344,  98.479,  33.491, Sun position possibly out of range
 7.35010,  84.723, -26.829, Rotor position possibly out of range
 7.35010,  98.677,  33.663, Sun position possibly out of range
 7.36677,  84.525, -26.658, Rotor position possibly out of range
 7.36677,  98.875,  33.834, Sun position possibly out of range
 7.38344,  84.327, -26.487, Rotor position possibly out of range
 7.38344,  99.073,  34.005, Sun position possibly out of range
 7.40011,  84.128, -26.316, Rotor position possibly out of range
 7.40011,  99.272,  34.176, Sun position possibly out of range
 7.41677,  83.929, -26.145, Rotor position possibly out of range
 7.41677,  99.471,  34.346, Sun position possibly out of range
 7.43345,  83.729, -25.975, Rotor position possibly out of range
 7.43345,  99.671,  34.517, Sun position possibly out of range
 7.45012,  83.528, -25.804, Rotor position possibly out of range
 7.45012,  99.872,  34.688, Sun position possibly out of range
 7.46679,  83.327, -25.634, Rotor position possibly out of range
 7.46679, 100.073,  34.858, Sun position possibly out of range
 7.48346,  83.126, -25.463, Rotor position possibly out of range
 7.48346, 100.274,  35.029, Sun position possibly out of range
 7.50012, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50014, 145.000,  77.000, New tracking position
 7.51679, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51681, 145.000, -14.000, New tracking position
 7.53346, 100.882,  35.539, Back to the Sun
 7.53349,  82.518, -24.953, Rotor position possibly out of range
 7.53349, 100.882,  35.539, Sun position possibly out of range
 7.55016,  82.314, -24.783, Rotor position possibly out of range
 7.55016, 101.086,  35.709, Sun position possibly out of range
 7.56683,  82.110, -24.613, Rotor position possibly out of range
 7.56683, 101.290,  35.879, Sun position possibly out of range
 7.58350,  81.905, -24.443, Rotor position possibly out of range
 7.58350, 101.495,  36.049, Sun position possibly out of range
 7.60017,  81.699, -24.274, Rotor position possibly out of range
 7.60017, 101.701,  36.218, Sun position possibly out of range
 7.61685,  81.493, -24.104, Rotor position possibly out of range
 7.61685, 101.907,  36.388, Sun position possibly out of range
 7.63353,  81.286, -23.935, Rotor position possibly out of range
 7.63353, 102.114,  36.557, Sun position possibly out of range
 7.65019,  81.079, -23.766, Rotor position possibly out of range
 7.65019, 102.321,  36.726, Sun position possibly out of range
 7.66687,  80.870, -23.597, Rotor position possibly out of range
 7.66687, 102.530,  36.895, Sun position possibly out of range
 7.68354,  80.662, -23.428, Rotor position possibly out of range
 7.68354, 102.738,  37.064, Sun position possibly out of range
 7.70022,  80.452, -23.259, Rotor position possibly out of range
 7.70022, 102.948,  37.233, Sun position possibly out of range
 7.71692,  80.242, -23.090, Rotor position possibly out of range
 7.71692, 103.158,  37.402, Sun position possibly out of range
 7.73359,  80.032, -22.922, Rotor position possibly out of range
 7.73359, 103.368,  37.570, Sun position possibly out of range
 7.75024, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75026, 145.000,  77.000, New tracking position
 7.76692, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76694, 145.000, -14.000, New tracking position
 7.78359, 104.004,  38.075, Back to the Sun
 7.78361,  79.396, -22.417, Rotor position possibly out of range
 7.78361, 104.004,  38.075, Sun position possibly out of range
 7.80028,  79.183, -22.249, Rotor position possibly out of range
 7.80028, 104.217,  38.243, Sun position possibly out of range
 7.81695,  78.968, -22.082, Rotor position possibly out of range
 7.81695, 104.432,  38.410, Sun position possibly out of range
 7.83362,  78.754, -21.914, Rotor position possibly out of range
 7.83362, 104.646,  38.578, Sun position possibly out of range
 7.85029,  78.538, -21.747, Rotor position possibly out of range
 7.85029, 104.862,  38.745, Sun position possibly out of range
 7.86696,  78.322, -21.580, Rotor position possibly out of range
 7.86696, 105.078,  38.913, Sun position possibly out of range
 7.88364,  78.102, -21.410, Rotor position possibly out of range
 7.88364, 105.298,  39.083, Sun position possibly out of range
 7.90033,  77.884, -21.243, Rotor position possibly out of range
 7.90033, 105.516,  39.249, Sun position possibly out of range
 7.91701,  77.666, -21.076, Rotor position possibly out of range
 7.91701, 105.734,  39.416, Sun position possibly out of range
 7.93368,  77.446, -20.910, Rotor position possibly out of range
 7.93368, 105.954,  39.583, Sun position possibly out of range
 7.95035,  77.227, -20.743, Rotor position possibly out of range
 7.95035, 106.173,  39.749, Sun position possibly out of range
 7.96701,  77.006, -20.577, Rotor position possibly out of range
 7.96701, 106.394,  39.915, Sun position possibly out of range
 7.98367, 106.616,  40.081, New tracking position
 8.00006, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00008, 145.000,  77.000, New tracking position
