DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 180.500,  61.000, Reference positions.

 0.00000, 160.880,-102.916, Rotor position possibly out of range
 0.00000,  19.620, -40.983, Sun position possibly out of range
 0.01667,  20.001, -12.000, Hot reference on ground (To)
 0.01667, 160.499, -73.931, Rotor position possibly out of range
 0.01667,  20.001, -12.000, Sun position possibly out of range
 0.03333,  20.381, -50.865, Back to the Sun
 0.03333, 160.119,-112.793, Rotor position possibly out of range
 0.03333,  20.381, -50.865, Sun position possibly out of range
 0.05000, 159.739,-112.730, Rotor position possibly out of range
 0.05000,  20.761, -50.804, Sun position possibly out of range
 0.06667, 159.361,-112.667, Rotor position possibly out of range
 0.06667,  21.139, -50.742, Sun position possibly out of range
 0.08333, 158.983,-112.602, Rotor position possibly out of range
 0.08333,  21.517, -50.680, Sun position possibly out of range
 0.10000, 158.606,-112.536, Rotor position possibly out of range
 0.10000,  21.894, -50.616, Sun position possibly out of range
 0.11667, 158.231,-112.469, Rotor position possibly out of range
 0.11667,  22.269, -50.551, Sun position possibly out of range
 0.13333, 157.856,-112.401, Rotor position possibly out of range
 0.13333,  22.644, -50.485, Sun position possibly out of range
 0.15000, 157.482,-112.332, Rotor position possibly out of range
 0.15000,  23.018, -50.418, Sun position possibly out of range
 0.16667, 157.109,-112.261, Rotor position possibly out of range
 0.16667,  23.391, -50.350, Sun position possibly out of range
 0.18333, 156.738,-112.190, Rotor position possibly out of range
 0.18333,  23.762, -50.281, Sun position possibly out of range
 0.20000, 156.367,-112.118, Rotor position possibly out of range
 0.20000,  24.133, -50.211, Sun position possibly out of range
 0.21667, 155.997,-112.045, Rotor position possibly out of range
 0.21667,  24.503, -50.140, Sun position possibly out of range
 0.23333, 155.628,-111.971, Rotor position possibly out of range
 0.23333,  24.872, -50.068, Sun position possibly out of range
 0.25000,  25.239, -39.995, Cold sky reference deviation in elevation
 0.25000, 155.261,-101.895, Rotor position possibly out of range
 0.25000,  25.239, -39.995, Sun position possibly out of range
