DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00028, 181.600,  59.600, Reference positions.

 0.00028, 158.740,-106.240, Rotor position possibly out of range
 0.00028,  22.860, -45.719, Sun position possibly out of range
 0.01694,  23.393, -12.000, Hot reference on ground (To)
 0.01694, 158.207, -72.518, Rotor position possibly out of range
 0.01694,  23.393, -12.000, Sun position possibly out of range
 0.03361,  23.923, -65.582, Back to the Sun
 0.03361, 157.677,-126.096, Rotor position possibly out of range
 0.03361,  23.923, -65.582, Sun position possibly out of range
 0.05028, 157.149,-126.023, Rotor position possibly out of range
 0.05028,  24.451, -65.511, Sun position possibly out of range
 0.06694, 156.625,-125.947, Rotor position possibly out of range
 0.06694,  24.975, -65.439, Sun position possibly out of range
 0.08361, 156.102,-125.870, Rotor position possibly out of range
 0.08361,  25.498, -65.365, Sun position possibly out of range
 0.10028, 155.583,-125.792, Rotor position possibly out of range
 0.10028,  26.017, -65.290, Sun position possibly out of range
 0.11694, 155.066,-125.713, Rotor position possibly out of range
 0.11694,  26.534, -65.213, Sun position possibly out of range
 0.13361, 154.552,-125.632, Rotor position possibly out of range
 0.13361,  27.048, -65.135, Sun position possibly out of range
 0.15028, 154.040,-125.549, Rotor position possibly out of range
 0.15028,  27.560, -65.056, Sun position possibly out of range
 0.16694, 153.531,-125.466, Rotor position possibly out of range
 0.16694,  28.069, -64.975, Sun position possibly out of range
 0.18361, 153.025,-125.381, Rotor position possibly out of range
 0.18361,  28.575, -64.893, Sun position possibly out of range
 0.20028, 152.522,-125.294, Rotor position possibly out of range
 0.20028,  29.078, -64.810, Sun position possibly out of range
 0.21694, 152.021,-125.207, Rotor position possibly out of range
 0.21694,  29.579, -64.725, Sun position possibly out of range
 0.23361, 151.524,-125.118, Rotor position possibly out of range
 0.23361,  30.076, -64.639, Sun position possibly out of range
 0.25028,  30.571, -44.552, Cold sky reference deviation in elevation
 0.25028, 151.029,-105.028, Rotor position possibly out of range
 0.25028,  30.571, -44.552, Sun position possibly out of range
 0.26694,  31.063, -12.000, Hot reference on ground (To)
 0.26694, 150.537, -72.473, Rotor position possibly out of range
 0.26694,  31.063, -12.000, Sun position possibly out of range
 0.28361,  31.552, -64.373, Back to the Sun
 0.28361, 150.048,-124.843, Rotor position possibly out of range
 0.28361,  31.552, -64.373, Sun position possibly out of range
 0.30028, 149.561,-124.749, Rotor position possibly out of range
 0.30028,  32.039, -64.282, Sun position possibly out of range
 0.31694, 149.078,-124.654, Rotor position possibly out of range
 0.31694,  32.522, -64.190, Sun position possibly out of range
 0.33361, 148.597,-124.558, Rotor position possibly out of range
 0.33361,  33.003, -64.096, Sun position possibly out of range
 0.35028, 148.120,-124.460, Rotor position possibly out of range
 0.35028,  33.480, -64.001, Sun position possibly out of range
 0.36694, 147.645,-124.361, Rotor position possibly out of range
 0.36694,  33.955, -63.905, Sun position possibly out of range
 0.38361, 147.173,-124.261, Rotor position possibly out of range
 0.38361,  34.427, -63.808, Sun position possibly out of range
 0.40028, 146.704,-124.160, Rotor position possibly out of range
 0.40028,  34.896, -63.709, Sun position possibly out of range
 0.41694, 146.237,-124.058, Rotor position possibly out of range
 0.41694,  35.363, -63.610, Sun position possibly out of range
 0.43361, 145.774,-123.955, Rotor position possibly out of range
 0.43361,  35.826, -63.509, Sun position possibly out of range
 0.45028, 145.314,-123.850, Rotor position possibly out of range
 0.45028,  36.286, -63.407, Sun position possibly out of range
 0.46694, 144.856,-123.745, Rotor position possibly out of range
 0.46694,  36.744, -63.304, Sun position possibly out of range
 0.48361, 144.401,-123.638, Rotor position possibly out of range
 0.48361,  37.199, -63.200, Sun position possibly out of range
 0.50028,  37.650, -43.095, Cold sky reference deviation in elevation
 0.50028, 143.950,-103.530, Rotor position possibly out of range
 0.50028,  37.650, -43.095, Sun position possibly out of range
 0.51694,  38.099, -12.000, Hot reference on ground (To)
 0.51694, 143.501, -72.432, Rotor position possibly out of range
 0.51694,  38.099, -12.000, Sun position possibly out of range
 0.53361,  38.545, -62.882, Back to the Sun
 0.53361, 143.055,-123.311, Rotor position possibly out of range
 0.53361,  38.545, -62.882, Sun position possibly out of range
